timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
703825355,0.053906053,0.04891234,0.0030512037,0
704023873,0.053906053,0.04891234,0.0030512037,1
704222466,0.053906053,0.04891234,0.0030512037,1
704430989,0.053906053,0.04891234,0.0030512037,1
704619718,0.053906053,0.04891234,0.0030512037,1
704823211,0.053906053,0.04891234,0.0030512037,1
705021805,0.053906053,0.04891234,0.0030512037,1
705220396,0.053906053,0.04891234,0.0030512037,1
1152402361,0.053906053,0.04891234,0.0030512037,1
1152600956,0.053906053,0.04891234,0.0030512037,1
1152799537,0.053906053,0.04891234,0.0030512037,1
1153003091,0.053906053,0.04891234,0.0030512037,1
1153201676,0.053906053,0.04891234,0.0030512037,1
1153400269,0.053906053,0.04891234,0.0030512037,1
1153603825,0.053906053,0.04891234,0.0030512037,1
1153802412,0.053906053,0.04891234,0.0030512037,1
