timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
703920145,0.015320212,-0.011775254,-1.4842074,0.0,0.7370445,0.0016667618,-0.009516179,-0.6757752,0.0,0.0,-0.0,0,0,0,0,0
703925171,0.015320212,-0.011775254,-1.484451,0.0,0.73696214,0.0016656028,-0.009516382,-0.67586493,0.0,0.0,-0.0,0,0,0,0,0
704024461,0.015320212,-0.011775254,-1.4837369,0.0,0.7372035,0.0016690007,-0.009515787,-0.6756017,0.0,0.0,-0.0,0,0,0,0,0
704118963,0.015320212,-0.011775254,-1.4830635,0.0,0.73743093,0.0016722047,-0.009515224,-0.67535347,0.0,0.0,-0.0,0,0,0,0,0
704222997,0.017235244,-0.011775133,-1.4830331,0.0,0.7374392,0.0023785008,-0.0101618,-0.67533284,0.0,0.0,-0.0,0,0,0,0,0
704322233,0.017235244,-0.011775133,-1.4831089,0.0,0.7374136,0.0023781152,-0.010161891,-0.6753608,0.0,0.0,-0.0,0,0,0,0,0
704421669,0.017235244,-0.011775133,-1.4822651,0.0,0.73769844,0.0023824028,-0.010160887,-0.6750496,0.0,0.0,-0.0,0,0,0,0,0
704520923,0.015320212,-0.011775254,-1.4824164,0.0,0.7376494,0.0016752833,-0.009514683,-0.67511487,0.0,0.0,-0.0,0,0,0,0,0
704620231,0.015320212,-0.011775254,-1.4821718,0.0,0.7377319,0.0016764465,-0.009514477,-0.6750246,0.0,0.0,-0.0,0,0,0,0,0
704724511,0.017235244,-0.011775133,-1.4815012,0.0,0.7379563,0.0023862838,-0.010159976,-0.6747678,0.0,0.0,-0.0,0,0,0,0,0
704818696,0.015320212,-0.011775254,-1.4814624,0.0,0.7379713,0.0016798214,-0.009513882,-0.6747629,0.0,0.0,-0.0,0,0,0,0,0
704923303,0.015320212,-0.011775254,-1.4805698,0.0,0.73827237,0.0016840675,-0.009513131,-0.67443347,0.0,0.0,-0.0,0,0,0,0,0
705022314,0.017235244,-0.011775133,-1.4803454,0.0,0.7383461,0.002392155,-0.010158596,-0.6743412,0.0,0.0,-0.0,0,0,0,0,0
705121669,0.017235244,-0.011775133,-1.4800295,0.0,0.7384526,0.0023937596,-0.010158217,-0.67422456,0.0,0.0,-0.0,0,0,0,0,0
705221002,0.015320212,-0.011775254,-1.479325,0.0,0.738692,0.0016899877,-0.009512082,-0.67397386,0.0,0.0,-0.01623011,0,0,0,0,0
705320334,0.015320212,-0.011775254,-1.4794049,0.0,0.7386651,0.0016896081,-0.009512149,-0.67400336,0.0,0.0,-0.08988984,0,0,0,0,0
705424637,0.015320212,-0.011775254,-1.4794792,0.0,0.73864007,0.0016892548,-0.009512212,-0.6740308,0.0,0.0,-0.20421053,0,0,0,0,0
705518874,0.017235244,-0.011775133,-1.4794904,0.0,0.73863435,0.0023964972,-0.010157572,-0.67402554,0.0,0.0,-0.20736842,0,0,0,0,0
705623091,0.015320212,-0.011775254,-1.4794792,0.0,0.73864007,0.0016892548,-0.009512212,-0.6740308,0.0,0.0,-0.20631579,0,0,0,0,0
705722482,0.017235244,-0.011775133,-1.4794904,0.0,0.73863435,0.0023964972,-0.010157572,-0.67402554,0.0,0.0,-0.20631579,0,0,0,0,0
705821669,0.015320212,-0.011775254,-1.4794792,0.0,0.73864007,0.0016892548,-0.009512212,-0.6740308,0.0,0.0,-0.20631579,0,0,0,0,0
705920890,0.015320212,-0.011775254,-1.4794792,0.0,0.73864007,0.0016892548,-0.009512212,-0.6740308,0.0,0.0,-0.20631579,0,0,0,0,0
706020254,0.017235244,-0.011775133,-1.4794904,0.0,0.73863435,0.0023964972,-0.010157572,-0.67402554,0.0,0.0,-0.20736842,0,0,0,0,0
706124638,0.017235244,-0.011775133,-1.4794904,0.0,0.73863435,0.0023964972,-0.010157572,-0.67402554,0.0,0.0,-0.20631579,0,0,0,0,0
706218900,0.015320212,-0.011775254,-1.4794792,0.0,0.73864007,0.0016892548,-0.009512212,-0.6740308,0.0,0.0,-0.20631579,0,0,0,0,0
706323211,0.015320212,-0.011775254,-1.4794792,0.0,0.73864007,0.0016892548,-0.009512212,-0.6740308,0.0,0.0,-0.20736842,0,0,0,0,0
706422406,0.015320212,-0.011775254,-1.4794792,0.0,0.73864007,0.0016892548,-0.009512212,-0.6740308,0.0,0.0,-0.20736842,0,0,0,0,0
706521829,0.017235244,-0.011775133,-1.4794904,0.0,0.73863435,0.0023964972,-0.010157572,-0.67402554,0.0,0.0,-0.20736842,0,0,0,0,0
706620976,0.015320212,-0.011775254,-1.4794792,0.0,0.73864007,0.0016892548,-0.009512212,-0.6740308,0.0,0.0,-0.20736842,0,0,0,0,0
706720282,0.015320212,-0.011775254,-1.4794792,0.0,0.73864007,0.0016892548,-0.009512212,-0.6740308,0.0,0.0,-0.20736842,0,0,0,0,0
706824618,0.015320212,-0.011775254,-1.4794792,0.0,0.73864007,0.0016892548,-0.009512212,-0.6740308,0.0,0.0,-0.20736842,0,0,0,0,0
