timestamp,timestamp_sample,device_id,error_count,pressure,temperature
431851788,431851777,3997706,0,960.2,44.26
431861853,431861842,3997706,0,960.15,44.26
432858262,432858251,3997706,0,960.19,44.3
433844658,433844647,3997706,0,960.16,44.33
434852205,434852194,3997706,0,960.21,44.37
435858771,435858760,3997706,0,960.23,44.41
436855199,436855188,3997706,0,960.2,44.44
437861816,437861805,3997706,0,960.12,44.46
438858247,438858236,3997706,0,960.25,44.49
439845793,439845782,3997706,0,960.15,44.52
440852265,440852254,3997706,0,960.21,44.54
441858900,441858889,3997706,0,960.18,44.56
442855390,442855376,3997706,0,960.13,44.58
443852806,443852795,3997706,0,960.27,44.6
444859251,444859238,3997706,0,960.11,44.61
445845736,445845725,3997706,0,960.17,44.62
446852195,446852184,3997706,0,960.22,44.64
447858718,447858707,3997706,0,960.18,44.66
448855167,448855156,3997706,0,960.22,44.67
449852666,449852655,3997706,0,960.18,44.67
450859250,450859239,3997706,0,960.1,44.68
451845685,451845672,3997706,0,960.09,44.69
452852360,452852349,3997706,0,960.08,44.7
453859789,453859778,3997706,0,960.01,44.72
454856261,454856250,3997706,0,960.11,44.73
455862754,455862743,3997706,0,960.15,44.75
456859244,456859233,3997706,0,960.1,44.77
457846675,457846664,3997706,0,960.15,44.79
458853387,458853376,3997706,0,960.11,44.81
459859802,459859791,3997706,0,960.14,44.83
460856203,460856192,3997706,0,960.14,44.86
461852748,461852737,3997706,0,960.15,44.88
462860107,462860096,3997706,0,960.18,44.9
463846676,463846665,3997706,0,960.07,44.91
464853081,464853070,3997706,0,960.16,44.92
465859747,465859736,3997706,0,960.08,44.93
466856279,466856268,3997706,0,960.24,44.94
467853681,467853670,3997706,0,960.16,44.94
468860192,468860181,3997706,0,960.05,44.95
469846681,469846670,3997706,0,960.0,44.95
470853207,470853196,3997706,0,960.05,44.95
471860729,471860718,3997706,0,960.1,44.94
472857043,472857032,3997706,0,960.17,44.93
473863638,473863627,3997706,0,960.16,44.92
474860117,474860106,3997706,0,960.11,44.92
475846685,475846674,3997706,0,960.07,44.93
476853174,476853163,3997706,0,960.08,44.94
477860688,477860677,3997706,0,960.01,44.94
478857273,478857262,3997706,0,960.05,44.94
479853771,479853757,3997706,0,960.08,44.94
480860244,480860233,3997706,0,960.08,44.94
481847574,481847563,3997706,0,960.13,44.95
482854102,482854091,3997706,0,960.06,44.95
483860554,483860543,3997706,0,960.09,44.96
484857038,484857027,3997706,0,960.14,44.95
485853452,485853441,3997706,0,960.18,44.93
486859935,486859924,3997706,0,960.16,44.9
487847227,487847212,3997706,0,960.1,44.88
488853879,488853868,3997706,0,960.17,44.84
489860487,489860476,3997706,0,960.15,44.82
490856979,490856968,3997706,0,960.14,44.8
491854490,491854479,3997706,0,960.16,44.76
492861107,492861096,3997706,0,960.15,44.73
493847555,493847544,3997706,0,960.07,44.72
494854166,494854155,3997706,0,960.08,44.71
495860778,495860768,3997706,0,960.11,44.7
496858132,496858119,3997706,0,960.08,44.7
497854650,497854639,3997706,0,960.2,44.69
498861131,498861120,3997706,0,960.06,44.68
499847606,499847595,3997706,0,960.16,44.66
500855147,500855136,3997706,0,960.11,44.65
501861714,501861703,3997706,0,960.11,44.65
502858290,502858279,3997706,0,960.06,44.65
503854917,503854906,3997706,0,960.17,44.66
504862424,504862413,3997706,0,960.13,44.69
505848906,505848895,3997706,0,960.02,44.7
506855346,506855335,3997706,0,959.99,44.72
507861845,507861834,3997706,0,959.91,44.73
508858219,508858204,3997706,0,959.97,44.76
509854733,509854722,3997706,0,960.11,44.77
510862098,510862087,3997706,0,960.19,44.78
511848538,511848528,3997706,0,960.05,44.78
512855029,512855018,3997706,0,959.99,44.78
513861722,513861711,3997706,0,959.94,44.77
514858135,514858124,3997706,0,959.9,44.77
515855648,515855635,3997706,0,959.92,44.75
516842087,516842076,3997706,0,959.98,44.73
517848619,517848608,3997706,0,960.08,44.71
518855283,518855270,3997706,0,960.09,44.69
519852634,519852623,3997706,0,959.97,44.68
520859090,520859079,3997706,0,960.01,44.66
521855643,521855633,3997706,0,960.04,44.65
522862123,522862112,3997706,0,960.04,44.64
523848610,523848599,3997706,0,960.13,44.63
524856133,524856122,3997706,0,960.15,44.64
525862717,525862706,3997706,0,960.07,44.64
526859181,526859170,3997706,0,959.99,44.64
527855651,527855640,3997706,0,960.03,44.64
528862121,528862110,3997706,0,960.11,44.65
529849437,529849426,3997706,0,960.07,44.66
530855900,530855889,3997706,0,960.01,44.65
531862403,531862392,3997706,0,960.13,44.64
532858966,532858955,3997706,0,960.12,44.64
533855382,533855371,3997706,0,960.11,44.64
534842866,534842856,3997706,0,960.07,44.63
535849289,535849278,3997706,0,960.1,44.61
536855818,536855807,3997706,0,960.04,44.6
537852198,537852187,3997706,0,960.11,44.6
538858763,538858752,3997706,0,960.15,44.58
539856152,539856141,3997706,0,960.05,44.56
540842635,540842624,3997706,0,960.01,44.54
541849226,541849210,3997706,0,959.99,44.53
542855717,542855706,3997706,0,959.97,44.52
543863144,543863133,3997706,0,959.95,44.53
544859628,544859617,3997706,0,960.16,44.55
545856016,545856002,3997706,0,960.14,44.55
546862606,546862595,3997706,0,960.09,44.55
547848935,547848924,3997706,0,960.11,44.53
548856547,548856533,3997706,0,960.1,44.52
549863013,549863002,3997706,0,960.12,44.51
550859476,550859465,3997706,0,960.09,44.48
551855819,551855808,3997706,0,960.08,44.45
552862475,552862464,3997706,0,959.89,44.41
553849837,553849826,3997706,0,959.9,44.39
554856507,554856496,3997706,0,959.85,44.39
555853024,555853013,3997706,0,959.93,44.38
556859524,556859513,3997706,0,960.04,44.36
557856891,557856880,3997706,0,960.1,44.33
558843293,558843282,3997706,0,960.1,44.31
559849727,559849716,3997706,0,960.09,44.28
560856310,560856297,3997706,0,960.01,44.25
561852888,561852877,3997706,0,960.0,44.25
562860166,562860156,3997706,0,959.99,44.25
