timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
431861200,41.875,67323.1,0,61,10072,14336,0,3,122
432865822,74.0322,73.646,0,62,8544,14336,0,3,122
433869327,102.178,50.8664,0,62,5667,14336,0,3,122
434870382,130.018,43.198,0,62,3203,14336,0,3,122
435871387,154.0,38.3962,0,62,4589,14336,0,3,122
436872383,178.272,35.5705,0,62,5678,14336,0,3,122
437873415,204.068,33.9388,0,62,5324,14336,0,3,122
438874572,228.896,32.6341,0,62,5845,14336,0,3,122
439875345,256.35,31.9847,0,62,3676,14336,0,3,122
440876416,280.0,31.0565,0,62,5519,14336,0,3,122
441877323,308.0,30.7485,0,62,2791,14336,0,3,122
442878340,330.344,29.9828,0,62,5855,14336,0,3,122
443879323,358.022,29.7887,0,62,3573,14336,0,3,122
444880334,382.046,29.3436,0,62,4917,14336,0,3,122
445881406,406.0,28.9569,0,62,6402,14336,0,3,122
446882446,434.0,28.8912,0,62,3892,14336,0,3,122
447883543,456.925,28.5169,0,62,6361,14336,0,3,122
448884883,484.569,28.4634,0,62,3997,14336,0,3,122
449886025,508.024,28.1837,0,62,6040,14336,0,3,122
450887349,536.025,28.1722,0,62,3311,14336,0,3,122
451887622,564.173,28.1705,0,62,432,14336,0,3,122
452888789,588.0,27.9624,0,62,2094,14336,0,3,122
453889319,610.29,27.7043,0,62,5163,14336,0,3,122
454890414,640.246,27.8007,0,62,432,14336,0,3,122
455891316,662.076,27.5512,0,62,4139,14336,0,3,122
456892321,690.983,27.6043,0,62,482,14336,0,3,122
457893375,714.0,27.4269,0,62,2857,14336,0,3,122
458894317,736.028,27.2263,0,62,6361,14336,0,3,122
459895349,761.218,27.1526,0,62,6384,14336,0,3,122
460896509,792.104,27.2801,0,62,532,14336,0,3,122
461897328,812.0,27.0336,0,62,6220,14336,0,3,122
462898326,840.0,27.0638,0,62,3492,14336,0,3,122
463899331,868.0,27.0922,0,62,764,14336,0,3,122
464900384,890.081,26.9397,0,62,4214,14336,0,3,122
465901402,918.964,26.9959,0,62,652,14336,0,3,122
466902608,942.016,26.8825,0,62,2991,14336,0,3,122
467903339,970.112,26.9156,0,62,281,14336,0,3,122
468904333,994.0,26.8331,0,62,1764,14336,0,3,122
