timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
431857707,-0.999267,-0.0363117,0.0117551,-0.00311272,0.0232193,0.0592146,-0.136312,-1.39214,1.21315,-0.907847,5.70673e-05,-2.50671e-05,-0.000124874,-0.00178104,0.00176812,-0.00400433,0.329921,-0.019129,0.430583,-0.0134726,-0.00450576,-0.0223743,0.0,0.0,5.52618e-07,0.000700598,0.00952826,4.66839e-08,3.7156e-06,3.74594e-06,2.96044e-05,0.0103008,0.0103,0.0113866,0.0487437,0.0487426,0.154207,2.02584e-11,2.03337e-11,3.11746e-11,5.00023e-08,5.00023e-08,5.00002e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000410806,0.00444623,0.0139202,663,0.312228,0.392692,0.00615953,0.0599574,0.020614,0.020614,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
431867717,-0.999234,-0.0373652,0.0110909,-0.00356303,0.0344476,0.0541596,-0.133622,-1.3964,1.19695,-0.888454,5.71847e-05,-2.50907e-05,-0.00012488,-0.00178089,0.00176853,-0.004016,0.329921,-0.019129,0.430583,-0.0134726,-0.00450576,-0.0223743,0.0,0.0,5.73414e-07,0.000772458,0.00999725,4.65614e-08,3.51414e-06,3.54675e-06,2.95879e-05,0.00905005,0.00904948,0.010818,0.0436875,0.0436868,0.151352,2.00663e-11,2.01413e-11,3.11683e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000585575,0.0116056,0.0192402,663,0.295591,0.38904,0.0229863,0.0715256,0.0194807,0.0194807,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
432057943,-0.999347,-0.0340329,0.0120214,-0.00145282,0.0144435,0.0197622,-0.104937,-1.39012,1.20382,-0.912525,5.71841e-05,-2.50943e-05,-0.000124935,-0.00178089,0.00176853,-0.00400431,0.329921,-0.019129,0.430583,-0.0134726,-0.00450576,-0.0223743,0.0,0.0,9.51438e-07,0.00136202,0.0171617,4.64018e-08,3.6976e-06,3.72284e-06,2.95925e-05,0.0102754,0.0102752,0.0113696,0.0487175,0.0487165,0.153654,2.02562e-11,2.03304e-11,3.11707e-11,5.00017e-08,5.00017e-08,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000436895,0.004864,0.0141803,663,0.312144,0.391987,0.00453513,0.0715256,0.0194807,0.0194807,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
432258175,-0.999484,-0.0298945,0.0117661,0.000707206,0.012675,0.0412388,-0.129393,-1.39004,1.19421,-0.916698,5.7301e-05,-2.51416e-05,-0.000124982,-0.00178026,0.00176965,-0.00400471,0.329921,-0.019129,0.430583,-0.0134726,-0.00450576,-0.0223743,0.0,0.0,3.2129e-06,0.00241346,0.0263328,4.60338e-08,3.68233e-06,3.6999e-06,2.95825e-05,0.0103098,0.0103093,0.0114136,0.0487001,0.0486992,0.155047,2.02552e-11,2.03282e-11,3.11669e-11,5.00017e-08,5.00017e-08,5.00004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000440779,0.00478183,0.0128623,663,0.312089,0.39376,0.017007,0.0620669,0.0171702,0.0171702,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
432458411,-0.999643,-0.0246187,0.00967527,0.00369161,0.030333,0.0351757,-0.110604,-1.39234,1.18778,-0.912472,5.73794e-05,-2.52064e-05,-0.000125027,-0.00177907,0.00177074,-0.00400471,0.329921,-0.019129,0.430583,-0.0134726,-0.00450576,-0.0223743,0.0,0.0,5.35957e-06,0.00350079,0.0313809,4.61431e-08,3.66924e-06,3.67985e-06,2.96124e-05,0.0103405,0.0103401,0.0113985,0.0486916,0.0486907,0.154491,2.02555e-11,2.03277e-11,3.11784e-11,5.00017e-08,5.00017e-08,5.00003e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000397686,0.00338509,0.00861812,663,0.312061,0.393054,0.0152081,0.0672823,0.017021,0.017021,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
432658647,-0.999615,-0.0253349,0.00939961,0.00627359,0.0190409,0.0370583,-0.0345525,-1.39678,1.16579,-0.899382,5.75664e-05,-2.52711e-05,-0.000125075,-0.00177703,0.00177482,-0.00400749,0.329921,-0.019129,0.430583,-0.0134726,-0.00450576,-0.0223743,0.0,0.0,6.78911e-06,0.00459199,0.0450447,4.77172e-08,3.46427e-06,3.47579e-06,2.95935e-05,0.00904188,0.00904138,0.0107779,0.0434354,0.0434348,0.150593,2.00654e-11,2.01366e-11,3.11735e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000537328,0.00855171,0.0144827,663,0.294737,0.388064,0.0107567,0.03987,0.0203496,0.0203496,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
432858883,-0.999569,-0.0266222,0.00772164,0.00966528,0.0273332,0.0318637,-0.109549,-1.39189,1.17135,-0.912048,5.75656e-05,-2.52742e-05,-0.000125124,-0.00177703,0.00177482,-0.00400544,0.329921,-0.019129,0.430583,-0.0134726,-0.00450576,-0.0223743,0.0,0.0,7.15369e-06,0.00458178,0.0424199,5.07431e-08,3.65589e-06,3.6702e-06,2.96173e-05,0.0104636,0.010463,0.0113711,0.0486957,0.048695,0.153399,2.02653e-11,2.03358e-11,3.11858e-11,5.00018e-08,5.00018e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000391286,0.00705361,0.0119876,663,0.312075,0.391662,0.0147143,0.03987,0.0203496,0.0203496,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
433059123,-0.99954,-0.0274024,0.00824483,0.0100127,0.0294195,0.00476561,-0.143243,-1.39132,1.16528,-0.91431,5.76275e-05,-2.52944e-05,-0.000125174,-0.00177642,0.0017765,-0.00400467,0.329921,-0.019129,0.430583,-0.0134726,-0.00450576,-0.0223743,0.0,0.0,6.69438e-06,0.00520794,0.051879,5.12778e-08,3.65303e-06,3.66823e-06,2.95992e-05,0.0105365,0.010536,0.0114136,0.0486854,0.0486847,0.154795,2.02713e-11,2.03408e-11,3.11816e-11,5.00017e-08,5.00017e-08,5.00003e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000345446,0.00722573,0.0148838,663,0.312042,0.39344,0.00431126,0.0293203,0.018203,0.018203,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
433259357,-0.999571,-0.0246409,0.00950942,0.0126729,0.013746,0.0345601,-0.080757,-1.39068,1.15848,-0.918701,5.76875e-05,-2.53125e-05,-0.00012522,-0.00177583,0.00177832,-0.00400471,0.329921,-0.019129,0.430583,-0.0134726,-0.00450576,-0.0223743,0.0,0.0,7.39698e-06,0.00530525,0.0513472,5.35407e-08,3.65572e-06,3.66629e-06,2.96248e-05,0.0105558,0.0105551,0.0113994,0.0486715,0.0486708,0.154254,2.02799e-11,2.03487e-11,3.11929e-11,5.00017e-08,5.00017e-08,5.00003e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000318948,0.00863957,0.0164568,663,0.311997,0.392751,0.00802522,0.0256774,0.0189358,0.0189358,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
433459592,-0.999609,-0.0234006,0.00983858,0.011755,0.0247682,0.0178509,-0.115147,-1.39156,1.15105,-0.915806,5.77547e-05,-2.5336e-05,-0.000125272,-0.00177497,0.00178059,-0.00400488,0.329921,-0.019129,0.430583,-0.0134726,-0.00450576,-0.0223743,0.0,0.0,7.83514e-06,0.00557682,0.0491318,5.24268e-08,3.65974e-06,3.66857e-06,2.96118e-05,0.0106163,0.0106157,0.0113829,0.0486558,0.0486551,0.1537,2.02889e-11,2.0357e-11,3.11885e-11,5.00017e-08,5.00017e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000333559,0.00726715,0.0133899,663,0.311947,0.392047,0.0166191,0.0529257,0.0195475,0.0195475,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
