timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
431770005,34.0348383066,108.756694087,419.358,-1.38921,1.22431,-0.912736,0.00462543,1,1,0
469628429,34.0348383066,108.756694087,419.358,-1.38921,1.22431,-0.912736,0.0104325,1,1,0
661015418,34.0348424431,108.756690955,420.207,-0.92924,0.935722,-1.76192,2.57478,1,1,0
