timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
431857707,-0.759476,-0.0748241,-0.156719,5006,0,-2.79418,6.64308,-9.69904,5006,0
431862709,0.106461,0.0820181,0.0712008,5002,0,1.2052,8.18832,-15.0814,5002,0
431867717,0.886704,0.21944,0.256523,5008,0,3.87071,2.41732,-15.2854,5008,0
431872721,0.613394,0.0882128,0.105793,5004,0,2.30364,-7.10293,-10.0771,5004,0
431877744,-0.16353,-0.203832,-0.157982,5023,0,-1.58891,-8.43675,-4.47753,5023,0
431882733,-0.709328,-0.150739,-0.268103,4989,0,-4.46951,-3.60995,-6.71369,4989,0
431887740,-0.704413,-0.10309,-0.183823,5007,0,-3.24687,4.71872,-8.20688,5007,0
431892744,-0.0329608,0.029889,0.0331251,5004,0,0.487419,7.2658,-13.5073,5004,0
431897750,0.652013,0.247409,0.22708,5006,0,3.57557,2.96881,-16.6702,5006,0
431902756,0.610277,0.190586,0.119207,5006,0,2.47759,-5.7569,-12.1501,5006,0
431907774,0.00327176,-0.204517,-0.102813,5018,0,-1.2864,-7.21499,-5.14699,5018,0
431912774,-0.655888,-0.200989,-0.222976,5000,0,-3.98918,-3.64363,-6.50552,5000,0
431917774,-0.706178,-0.0876881,-0.184551,5000,0,-3.1042,3.5594,-7.23225,5000,0
431922780,-0.0266027,0.0691886,0.0101908,5006,0,0.0792652,6.21745,-12.0663,5006,0
431927786,0.581328,0.231663,0.206811,5006,0,2.98764,2.75205,-15.9371,5006,0
431932792,0.44919,0.186189,0.106826,5006,0,2.31161,-5.44211,-13.2438,5006,0
431937798,0.0206347,-0.172291,-0.116015,5006,0,-1.22965,-6.29314,-6.45295,5006,0
431942803,-0.604888,-0.169203,-0.199595,5005,0,-3.57074,-2.6641,-6.85972,5005,0
431947827,-0.645015,-0.0863695,-0.139125,5024,0,-2.50861,3.68796,-6.98282,5024,0
431952816,0.00840494,0.0751597,0.0348245,4989,0,0.358694,5.27943,-11.2124,4989,0
431957821,0.606387,0.204927,0.187112,5005,0,2.67862,1.78684,-15.3099,5005,0
431962827,0.293684,0.145935,0.07603,5006,0,2.01565,-5.78112,-13.2368,5006,0
431967845,-7.75156e-06,-0.202312,-0.140769,5018,0,-1.4011,-5.63613,-7.33101,5018,0
431972839,-0.60434,-0.151008,-0.19246,4994,0,-3.25549,-1.50671,-7.29895,4994,0
431977847,-0.574172,-0.105604,-0.114235,5008,0,-2.28849,4.35947,-6.96771,5008,0
431982851,0.119652,0.0825352,0.0549627,5004,0,0.585215,4.97588,-11.3128,5004,0
431987867,0.676471,0.204555,0.202967,5016,0,2.61444,0.813037,-15.0524,5016,0
431992863,0.149236,0.10907,0.0306139,4996,0,1.10456,-6.36065,-12.7579,4996,0
431997868,-0.10187,-0.198388,-0.183683,5005,0,-2.27262,-5.69061,-8.41123,5005,0
432002874,-0.615608,-0.0877896,-0.186372,5006,0,-3.09516,-0.733925,-7.82252,5006,0
432007890,-0.524772,-0.048438,-0.0826193,5016,0,-1.58953,5.36721,-7.0641,5016,0
432012886,0.148074,0.137875,0.0477801,4996,0,1.12051,5.23947,-10.9898,4996,0
432017892,0.834954,0.218174,0.159161,5006,0,2.10997,-0.740316,-14.0245,5006,0
432022898,0.201012,0.0560476,0.0077208,5006,0,0.388434,-7.35325,-11.4326,5006,0
432027904,-0.668322,-0.118081,-0.212098,5006,0,-2.40522,-6.51519,-10.5244,5006,0
432032915,-0.66682,-0.186933,-0.238281,5011,0,-2.66906,1.93475,-7.25198,5011,0
432037916,-0.111382,-0.046652,-0.0584031,5001,0,-0.704376,6.57643,-9.06116,5001,0
432042921,0.614318,0.25242,0.133376,5005,0,2.60891,3.89117,-11.6898,5005,0
432047940,0.56318,0.202332,0.139774,5019,0,2.41075,-4.02304,-10.5524,5019,0
432052940,-0.441183,-0.00561095,-0.121459,5000,0,-1.95148,-6.96283,-11.7803,5000,0
432057943,-0.759755,-0.323933,-0.241457,5003,0,-4.0565,-0.739337,-8.31049,5003,0
432062945,-0.0327631,-0.229598,-0.148094,5002,0,-1.77226,4.23806,-9.66964,5002,0
432067951,0.498623,0.24713,0.0527759,5006,0,2.49588,3.32448,-11.714,5006,0
432072965,0.433848,0.432076,0.0939152,5014,0,3.23903,-3.25215,-11.214,5014,0
432077963,-0.473765,0.130547,-0.0669168,4998,0,-1.09035,-4.44949,-9.354,4998,0
432082969,-0.608471,-0.517322,-0.219634,5006,0,-4.46922,0.456332,-7.91948,5006,0
432087975,-0.000104024,-0.361436,-0.131937,5006,0,-2.58656,2.80966,-11.8615,5006,0
432092982,0.618856,0.270508,0.0606684,5007,0,2.5351,1.04752,-12.8441,5007,0
432097986,0.246118,0.647903,0.0709904,5004,0,3.79235,-4.50266,-11.7576,5004,0
432102987,-0.757938,0.15864,-0.0842973,5001,0,-1.08923,-2.14601,-5.94197,5001,0
432107998,-0.421444,-0.542975,-0.21035,5011,0,-5.49499,1.45253,-5.21298,5011,0
432113032,0.308,-0.53862,-0.138625,5034,0,-1.88335,2.01748,-9.39173,5034,0
432118010,0.565792,0.342554,0.109629,4978,0,4.10513,-1.01228,-17.3583,4978,0
432123016,-0.515467,0.961957,0.045614,5006,0,2.75508,-4.43774,-13.6346,5006,0
432128022,-0.456855,0.05126,-0.193599,5006,0,-3.57472,0.937791,-3.9977,5006,0
432133028,-0.0190461,-0.823666,-0.189349,5006,0,-3.62023,1.79232,-3.24164,5006,0
432138034,0.621577,-0.592871,-0.0022755,5006,0,2.48755,0.654743,-10.8678,5006,0
432143040,-0.143821,0.841243,0.11694,5006,0,3.95734,-3.91569,-22.2056,5006,0
432148052,-0.692932,0.763083,-0.109955,5012,0,-1.68279,-1.0383,-8.66013,5012,0
432153051,-0.0807577,-0.503284,-0.192008,4999,0,-5.47839,1.83057,-1.86709,4999,0
432158057,0.466846,-0.978005,-0.064719,5006,0,-0.247932,1.77774,-7.31519,5006,0
432163063,0.154699,0.14113,0.079478,5006,0,4.27727,-2.51211,-21.1857,5006,0
432168069,-0.682933,1.0351,-0.0860084,5006,0,1.32835,-2.21534,-15.1356,5006,0
432173075,-0.0817457,0.104257,-0.161792,5006,0,-4.67342,2.18507,-2.51203,5006,0
