timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
427202693,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
427709025,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
428218096,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
428726980,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
429233967,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
429743964,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
430250965,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
430759153,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
431267076,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
431773991,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
432280964,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
432789468,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
433296068,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
433804011,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
434311025,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
434819025,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
435327482,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
435835098,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
436343965,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
436854070,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
437364021,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
437871966,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
438381603,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
438888265,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
439398155,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
439905032,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
440413099,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
440919966,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
441429026,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
441936175,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
442444986,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
442952172,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
443459037,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
443967203,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
444475965,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
