timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
427264891,0.0191503,-0.011775,-1.46681,0.0,0.742892,0.00317225,-0.010783,-0.669317,0.0,0.0,-0.0,0,0,0,0,0
427269871,0.0191503,-0.011775,-1.46675,0.0,0.742909,0.00317253,-0.0107829,-0.669298,0.0,0.0,-0.0,0,0,0,0,0
427364394,0.0191503,-0.011775,-1.46641,0.0,0.743025,0.00317439,-0.0107824,-0.669169,0.0,0.0,-0.0,0,0,0,0,0
427463598,0.0191503,-0.011775,-1.46636,0.0,0.743039,0.00317462,-0.0107823,-0.669153,0.0,0.0,-0.0,0,0,0,0,0
427567957,0.0191503,-0.011775,-1.46722,0.0,0.742754,0.00317003,-0.0107837,-0.66947,0.0,0.0,-0.0,0,0,0,0,0
427667353,0.0191503,-0.011775,-1.46708,0.0,0.7428,0.00317076,-0.0107834,-0.66942,0.0,0.0,-0.0,0,0,0,0,0
427766638,0.0191503,-0.011775,-1.46604,0.0,0.743149,0.0031764,-0.0107818,-0.669031,0.0,0.0,-0.0,0,0,0,0,0
427866027,0.0172352,-0.0117751,-1.46606,0.0,0.743144,0.00246465,-0.0101412,-0.66905,0.0,0.0,-0.0,0,0,0,0,0
427965312,0.0172352,-0.0117751,-1.46605,0.0,0.743146,0.00246469,-0.0101412,-0.669048,0.0,0.0,-0.0,0,0,0,0,0
428064701,0.0172352,-0.0117751,-1.46556,0.0,0.743312,0.00246721,-0.0101406,-0.668863,0.0,0.0,-0.0,0,0,0,0,0
428163989,0.0191503,-0.011775,-1.46541,0.0,0.743357,0.00317974,-0.0107808,-0.668801,0.0,0.0,-0.0,0,0,0,0,0
428268324,0.0172352,-0.0117751,-1.46526,0.0,0.743411,0.0024687,-0.0101403,-0.668753,0.0,0.0,-0.0,0,0,0,0,0
