timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
427264422,25495381,34.0356403,108.7574614,0.153646,-4.06115,-1.08794,-0.16454,0.0848762,0.0,-0.0386094,0.028478,-0.0176314,0.0112923,-0.179406,0.0782857,-0.0672427,0.159363,0.149867,0.00684167,-1.46669,-0.00511526,421.254,0.102729,0.299433,0.388916,0.13665,0.100551,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
427274380,25495381,34.0356403,108.7574614,0.152846,-4.06056,-1.08783,-0.16454,0.0848762,0.0,-0.0391763,0.0275881,-0.0172182,0.0116919,-0.179406,0.0782857,-0.0672427,-0.0434845,-0.212921,0.0860531,-1.46651,-0.00511526,421.254,0.102446,0.300293,0.389561,0.137098,0.100722,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
427363732,25495381,34.0356403,108.7574614,0.145897,-4.05523,-1.08797,-0.16454,0.0848762,0.0,-0.0400366,0.02813,-0.0175989,0.0100595,-0.179406,0.0782857,-0.0672427,-0.18513,-0.101259,-0.00318396,-1.46629,-0.00511526,421.254,0.1,0.290465,0.386613,0.132128,0.0992657,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
427463072,25495381,34.0356403,108.7574614,0.138699,-4.04958,-1.0899,-0.16454,0.0848762,0.0,-0.0453256,0.037375,-0.0178245,0.0069798,-0.179406,0.0782857,-0.0672427,-0.169219,0.942168,0.126622,-1.46625,-0.00511526,421.254,0.1,0.298786,0.388213,0.136576,0.100474,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
427562464,25495381,34.0356403,108.7574614,0.132849,-4.0445,-1.09303,-0.16454,0.0848762,0.0,-0.0322304,0.023791,-0.0219988,-0.000886803,-0.179406,0.0782857,-0.0672427,-0.431984,-0.332381,-0.694035,-1.467,-0.00511526,421.254,0.1,0.289813,0.385914,0.132055,0.09919,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
427661754,25495381,34.0356403,108.7574614,0.127859,-4.03968,-1.09864,-0.16454,0.0848762,0.0,-0.0387374,0.0308654,-0.018089,-0.00233994,-0.179406,0.0782857,-0.0672427,-0.0667272,0.48506,0.0983514,-1.46696,-0.00511526,421.254,0.1,0.298137,0.389911,0.136503,0.100652,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
427761095,25495381,34.0356403,108.7574614,0.122828,-4.0352,-1.1032,-0.16454,0.0848762,0.0,-0.02804,0.0336678,-0.0270731,-0.0147658,-0.179406,0.0782857,-0.0672427,1.26221,0.925171,-0.493981,-1.46621,-0.00511526,421.254,0.1,0.289158,0.387589,0.131964,0.0993629,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
427860629,25495381,34.0356403,108.7574614,0.116706,-4.03065,-1.10591,-0.16454,0.0848762,0.0,-0.0320602,0.0312958,-0.0260608,-0.0148092,-0.179406,0.0782857,-0.0672427,-1.0548,0.353193,0.431863,-1.46585,-0.00511526,421.254,0.100572,0.297484,0.389193,0.136408,0.100572,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
427964744,25495381,34.0356403,108.7574614,0.110851,-4.02596,-1.10883,-0.16454,0.0848762,0.0,-0.0263828,0.026079,-0.0250352,-0.0148574,-0.179406,0.0782857,-0.0672427,0.618882,-0.613464,0.111735,-1.46595,-0.00511526,421.254,0.1,0.288501,0.386869,0.131911,0.0992825,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
428064086,25495381,34.0356403,108.7574614,0.104679,-4.02087,-1.1133,-0.16454,0.0848762,0.0,-0.0298504,0.030497,-0.0292629,-0.0214726,-0.179406,0.0782857,-0.0672427,-0.0110031,1.29233,-0.0393834,-1.46545,-0.00511526,421.254,0.1,0.296831,0.388463,0.136519,0.10049,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
