timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
427264422,34.0356416818,108.757417327,422.342,393.314,-0.0,0.88048,1.38954,422.239,2,0,1,0
427274380,34.0356416746,108.757417333,422.342,393.314,-0.0,0.880772,1.38972,422.239,2,0,1,0
427463072,34.0356415473,108.757417453,422.344,393.321,-0.0,0.88026,1.38934,422.248,2,0,1,0
427661754,34.0356414499,108.75741756,422.353,393.333,-0.0,0.88004,1.38982,422.262,2,0,1,0
427860629,34.0356413496,108.757417658,422.36,393.341,-0.0,0.879819,1.38961,422.259,2,0,1,0
428064086,34.0356412414,108.757417764,422.367,393.348,-0.0,0.879598,1.38941,422.269,2,0,1,0
428262769,34.0356411174,108.757417923,422.377,393.356,-0.0,0.879407,1.38988,422.28,2,0,1,0
428466416,34.0356409852,108.757418083,422.386,393.36,-0.0,0.879213,1.38968,422.285,2,0,1,0
428665279,34.0356408346,108.757418235,422.395,393.364,-0.0,0.87899,1.38948,422.294,2,0,1,0
428863779,34.0356406866,108.757418423,422.403,393.364,-0.0,0.878766,1.38929,422.298,2,0,1,0
429062461,34.0356405329,108.757418622,422.41,393.361,-0.0,0.878513,1.38976,422.303,2,0,1,0
429266110,34.0356403837,108.757418782,422.418,393.359,-0.0,0.878261,1.38956,422.314,2,0,1,0
429464936,34.0356402293,108.757418948,422.429,393.358,-0.0,0.878043,1.38936,422.323,2,0,1,0
429668457,34.0356400524,108.75741915,422.438,393.354,-0.0,0.877863,1.38917,422.329,2,0,1,0
429867123,34.0356398847,108.757419324,422.449,393.35,-0.0,0.877651,1.38965,422.345,2,0,1,0
430065805,34.0356397253,108.757419519,422.458,393.344,-0.0,0.877448,1.38946,422.348,2,0,1,0
430264596,34.0356395549,108.757419733,422.46,393.329,-0.0,0.877252,1.38927,422.343,2,0,1,0
430463209,34.0356393936,108.757419978,422.462,393.313,-0.0,0.877063,1.38975,422.347,2,0,1,0
430661850,34.0356392538,108.757420214,422.466,393.299,-0.0,0.87689,1.38956,422.353,2,0,1,0
430860579,34.0356391257,108.757420385,422.468,393.281,-0.0,0.876731,1.38937,422.353,2,0,1,0
431069260,34.0356389922,108.75742056,422.467,393.261,-0.0,0.87687,1.38936,422.35,2,0,1,0
431262863,34.0356388709,108.757420751,422.467,393.238,-0.0,0.876381,1.38964,422.351,2,0,1,0
431461546,34.0356387311,108.757420982,422.464,393.217,-0.0,0.876241,1.38944,422.345,2,0,1,0
431665197,34.0356385989,108.757421199,422.464,393.197,-0.0,0.876101,1.38924,422.355,2,0,1,0
431863914,34.0356384812,108.757421413,422.465,393.178,-0.0,0.875961,1.38972,422.353,2,0,1,0
432057590,34.0356383497,108.757421625,422.47,393.163,-0.0,0.87554,1.38935,422.354,2,0,1,0
432266206,34.0356381978,108.757421871,422.474,393.147,-0.0,0.875693,1.38933,422.354,2,0,1,0
432464888,34.035638061,108.757422111,422.472,393.126,-0.0,0.875593,1.38981,422.354,2,0,1,0
432663584,34.0356379432,108.757422294,422.471,393.104,-0.0,0.87547,1.3896,422.354,2,0,1,0
432867217,34.03563783,108.757422462,422.473,393.086,-0.0,0.875346,1.3894,422.354,2,0,1,0
