timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
427200258,0.318351,0.027607,0.0
754090940,0.317229,0.0272277,0.0
754095881,0.323089,0.0274848,0.0
754294525,0.296174,0.0336124,0.0
754493203,0.310384,0.0354048,0.0
754692073,0.359655,0.0359721,0.0
754890532,0.318136,0.0338157,0.0
