timestamp,safety_switch_available,safety_off,override_available,override_enabled
426412207,1,1,0,0
427433014,1,1,0,0
428438893,1,1,0,0
429459725,1,1,0,0
430480333,1,1,0,0
431501131,1,1,0,0
432521705,1,1,0,0
433525047,1,1,0,0
434545864,1,1,0,0
435547028,1,1,0,0
436567452,1,1,0,0
437573246,1,1,0,0
438591443,1,1,0,0
439597311,1,1,0,0
440615519,1,1,0,0
441616539,1,1,0,0
442619759,1,1,0,0
443640582,1,1,0,0
444646257,1,1,0,0
445667073,1,1,0,0
446667953,1,1,0,0
447668885,1,1,0,0
448682245,1,1,0,0
449682831,1,1,0,0
450683914,1,1,0,0
451687187,1,1,0,0
452700349,1,1,0,0
453701190,1,1,0,0
454704549,1,1,0,0
455725370,1,1,0,0
456731319,1,1,0,0
457732246,1,1,0,0
458752736,1,1,0,0
459773563,1,1,0,0
460776829,1,1,0,0
461797574,1,1,0,0
462803444,1,1,0,0
463806766,1,1,0,0
464810104,1,1,0,0
465830773,1,1,0,0
466836623,1,1,0,0
467839945,1,1,0,0
468860654,1,1,0,0
469881820,1,1,0,0
470902358,1,1,0,0
471905678,1,1,0,0
472906324,1,1,0,0
473927113,1,1,0,0
474945361,1,1,0,0
475948726,1,1,0,0
476969463,1,1,0,0
477972739,1,1,0,0
478990941,1,1,0,0
479991913,1,1,0,0
480995143,1,1,0,0
481996192,1,1,0,0
483016747,1,1,0,0
484022629,1,1,0,0
485043360,1,1,0,0
486046700,1,1,0,0
487067404,1,1,0,0
488068316,1,1,0,0
489086519,1,1,0,0
490090034,1,1,0,0
491090714,1,1,0,0
492091553,1,1,0,0
493092504,1,1,0,0
494113234,1,1,0,0
495116607,1,1,0,0
496122415,1,1,0,0
497123129,1,1,0,0
498126651,1,1,0,0
499144803,1,1,0,0
500148369,1,1,0,0
501149017,1,1,0,0
502150038,1,1,0,0
503150963,1,1,0,0
504154094,1,1,0,0
505155251,1,1,0,0
506155852,1,1,0,0
507156864,1,1,0,0
508157626,1,1,0,0
509158633,1,1,0,0
510159277,1,1,0,0
511179965,1,1,0,0
512180913,1,1,0,0
513184251,1,1,0,0
514190036,1,1,0,0
515190930,1,1,0,0
516196751,1,1,0,0
517197687,1,1,0,0
518198589,1,1,0,0
519199301,1,1,0,0
520202804,1,1,0,0
521218612,1,1,0,0
522221998,1,1,0,0
523225193,1,1,0,0
524226040,1,1,0,0
525246764,1,1,0,0
526252641,1,1,0,0
527256033,1,1,0,0
528259363,1,1,0,0
529280008,1,1,0,0
530285908,1,1,0,0
531304098,1,1,0,0
532304888,1,1,0,0
533305846,1,1,0,0
534326587,1,1,0,0
535345075,1,1,0,0
536345683,1,1,0,0
537347175,1,1,0,0
538367524,1,1,0,0
539370722,1,1,0,0
540374076,1,1,0,0
541377312,1,1,0,0
542380808,1,1,0,0
543401358,1,1,0,0
544402380,1,1,0,0
545422986,1,1,0,0
546441353,1,1,0,0
547447118,1,1,0,0
548460400,1,1,0,0
549481214,1,1,0,0
550499596,1,1,0,0
551505289,1,1,0,0
552526048,1,1,0,0
553546777,1,1,0,0
554547888,1,1,0,0
555548534,1,1,0,0
556569195,1,1,0,0
557570118,1,1,0,0
558590747,1,1,0,0
559611524,1,1,0,0
