timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
431958249,2.941,3.73601,-2.51327,-1.25664,0.0,1.25664,2.51327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
431968183,2.96215,3.75521,-2.51401,-1.25737,-0.000734181,1.2559,2.51254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
432157123,1.49282,3.60795,-2.51278,-1.25604,0.000654975,1.25722,2.51376,-0.0483679,-0.0457551,-0.0282791,-0.0200911,-0.0325067,-0.00703491,-0.0245613,-0.0274924,-0.0117774,0.000866033,0.19997,0.199958,0.200004,0.200044,0.200024
432355614,1.95634,3.86199,-2.51369,-1.25691,-0.000129905,1.25646,2.51293,-0.0147731,-0.0237394,-0.0322502,-0.0285441,-0.0177442,0.0241874,0.0302241,0.0235613,0.0134095,0.0137958,0.199985,0.199937,0.199976,0.200049,0.200054
432554295,-2.41775,3.56128,-2.51291,-1.25637,0.000344357,1.25713,2.51378,-0.0142088,0.00163461,0.00761829,-0.00452712,-0.018014,0.0555982,0.0544522,0.0691677,0.0794032,0.0710178,0.200061,0.200032,0.199959,0.199942,0.200005
432757945,-2.306,3.59495,-2.51294,-1.25642,0.000286657,1.25709,2.51375,-0.0109096,-0.00431345,-0.00431157,-0.0109084,-0.0149859,0.0043735,0.00651531,0.0134513,0.0155961,0.00998473,0.200066,0.200042,0.19996,0.199933,0.199998
432956742,-1.99671,3.81831,-2.51295,-1.25648,0.000182442,1.257,2.51373,-0.0174178,0.00809273,0.0111114,-0.0125447,-0.0301734,-0.0142212,-0.00910359,0.0167451,0.0276009,0.00845658,0.200072,0.200072,0.199973,0.199911,0.199972
433160275,-1.4323,3.58282,-2.51186,-1.25543,0.00109961,1.25788,2.51472,-0.037554,-0.018942,-0.0152316,-0.0315595,-0.045354,-0.00803937,-0.00589027,0.0124786,0.0216824,0.00899629,0.200051,0.200126,0.200027,0.199891,0.199906
433358957,-1.14921,3.56243,-2.51199,-1.25557,0.00086532,1.2576,2.5145,-0.0345804,-0.0260136,-0.0161604,-0.0186354,-0.030021,0.0228249,0.015248,0.0210528,0.0322186,0.033315,0.200025,0.200157,0.200072,0.199888,0.199859
433557645,-0.503368,3.80625,-2.51209,-1.25546,0.00107847,1.25766,2.51436,-0.04871,-0.0560211,-0.0447416,-0.0304426,-0.0328957,0.0295885,0.0153453,0.00398494,0.0112023,0.027037,0.199957,0.20008,0.200092,0.199978,0.199894
433756406,0.267482,3.62274,-2.5122,-1.25539,0.00122954,1.25769,2.51424,0.0123321,0.028527,0.025908,0.00808662,-0.000306355,-0.0419653,-0.033944,-0.0160619,-0.0130244,-0.0290396,0.199903,0.200022,0.20011,0.200046,0.199918
433955002,0.139931,3.57092,-2.51165,-1.25486,0.00174947,1.25823,2.51479,-0.0122398,0.00183837,0.0107997,0.00226272,-0.0119748,0.000117321,-0.00473373,0.00715636,0.019352,0.0150041,0.199908,0.200036,0.200114,0.200034,0.199907
434153684,0.151767,3.57437,-2.51164,-1.25485,0.00178327,1.25826,2.51481,-0.0012963,-0.000318689,0.00295576,0.00400539,0.00137656,0.00344458,0.000318095,0.000280059,0.00338341,0.00534127,0.199909,0.200038,0.200115,0.200033,0.199906
434357338,0.0748384,3.55699,-2.51142,-1.25461,0.00201466,1.25848,2.51502,-0.0158431,-0.00958237,0.00881071,0.0139307,-0.00130143,0.012635,-0.00468045,-0.00407874,0.0135962,0.023936,0.199901,0.200053,0.200131,0.200028,0.199887
