timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
427264753,427264422,3670026,3670026,-4.78475e-05,-1.005e-05,7.62476e-05,-0.000602355,-0.000139906,-0.048223,4977,4977,0
427269739,427269416,3670026,3670026,-9.73581e-05,7.9659e-05,5.60161e-05,-9.38093e-05,-0.00134838,-0.0484434,4994,4994,0
427766441,427766076,3670026,3670026,0.000764394,5.10176e-05,0.000282522,0.00128721,0.0013319,-0.0480801,4981,4981,0
428268117,428267746,3670026,3670026,-0.000170442,-0.000235578,-8.30556e-05,-0.00418121,0.00081218,-0.0477158,4977,4977,0
428764803,428764438,3670026,3670026,-0.000161804,0.000492782,0.000223903,-0.00124476,-0.00714104,-0.0477427,4967,4967,0
429266543,429266110,3670026,3670026,0.000156706,0.000258438,5.29742e-05,0.00387564,-0.00669885,-0.0518613,4966,4966,0
429763153,429762815,3670026,3670026,7.91613e-05,-4.31527e-06,-0.000405705,0.00233608,-0.000545906,-0.0453309,4967,4967,0
430265024,430264596,3670026,3670026,8.58111e-05,-0.000294373,-0.000360371,0.00141521,-0.00404342,-0.0443872,4991,4991,0
430766480,430766158,3670026,3670026,3.69816e-05,0.000766146,-4.16633e-05,0.000324358,-0.00854244,-0.0465923,4962,4962,0
431268203,431267830,3670026,3670026,-3.88097e-05,0.000130477,0.000159761,0.00335711,-0.00536649,-0.0524928,4967,4967,0
431764855,431764534,3670026,3670026,0.000688523,-0.000176761,-0.000598173,0.00491441,-0.00125447,-0.0463836,4967,4967,0
432266545,432266206,3670026,3670026,-0.00344511,0.000750576,0.000384157,0.0072462,0.0130487,-0.0397681,4967,4967,0
432763262,432762912,3670026,3670026,-0.000341647,0.00124843,0.000609922,-0.0125491,0.00356365,-0.0624792,4967,4967,0
433264926,433264582,3670026,3670026,0.000592041,2.18909e-05,-7.99079e-05,-0.00496615,-0.0097699,-0.0629551,4970,4970,0
433766823,433766391,3670026,3670026,-0.00185219,0.000346076,-0.000228968,0.00628743,0.0101819,-0.0405081,4991,4991,0
434268262,434267927,3670026,3670026,0.000258209,0.00104526,-0.000140531,-0.0134404,-0.0127457,-0.0641903,4966,4966,0
434765000,434764631,3670026,3670026,-0.00134192,0.000382069,0.000158448,0.0050212,0.0141528,-0.0368323,4967,4967,0
435266626,435266303,3670026,3670026,-0.000901233,0.000648877,-0.000218951,0.00968939,0.00932846,-0.0311811,4968,4968,0
435763341,435763014,3670026,3670026,0.00145375,-0.000219891,-0.000135084,0.00285135,0.00484283,-0.041686,4974,4974,0
436265035,436264679,3670026,3670026,-0.00285384,-0.000338802,-0.000282605,0.0136601,0.00552755,-0.035534,4967,4967,0
436766698,436766352,3670026,3670026,0.00184239,-0.00203328,-0.000899053,0.00967226,0.000581427,-0.0437514,4969,4969,0
437263587,437263181,3670026,3670026,-0.000289672,2.67877e-05,0.000347443,-0.0122646,-0.0018151,-0.0630779,4982,4982,0
437765058,437764727,3670026,3670026,-0.00310184,0.000984198,0.000621463,-0.00922185,0.00206796,-0.0598722,4967,4967,0
438266811,438266399,3670026,3670026,0.000746085,-0.00195522,-0.000290344,0.0245493,0.0097509,-0.0336119,4967,4967,0
438768398,438768071,3670026,3670026,0.0019858,-0.00126158,-0.000867744,0.0153918,-0.0148422,-0.0414769,4968,4968,0
439265102,439264776,3670026,3670026,0.000855794,-0.000785744,0.00037206,0.0193501,0.00902642,-0.0272963,4968,4968,0
439766853,439766471,3670026,3670026,-0.000848882,0.000389816,0.000120854,0.00157849,-0.00366287,-0.0446634,4897,4897,0
440263618,440263154,3670026,3670026,0.00051648,0.00120645,-6.52608e-05,-0.012604,0.00276813,-0.0619737,4962,4962,0
440765345,440764970,3670026,3670026,-7.00992e-05,-0.000448694,-0.000537562,0.00588873,-0.00923709,-0.0526832,4988,4988,0
441266933,441266497,3670026,3670026,-0.000629826,0.000612248,0.000692732,0.0024605,0.0143578,-0.047271,4966,4966,0
441768488,441768167,3670026,3670026,-0.000704353,0.00067033,0.000309903,-0.00774787,-0.00588055,-0.06081,4966,4966,0
442265286,442264872,3670026,3670026,0.000209174,1.55476e-05,-0.000171705,-0.00781215,-0.00907582,-0.05661,4956,4956,0
442761949,442761577,3670026,3670026,2.18657e-05,-0.000384886,-0.000473514,0.00374974,-0.00699073,-0.0425655,4967,4967,0
443263731,443263250,3670026,3670026,0.000284852,-1.43496e-05,-0.000210465,0.00314841,0.00109634,-0.0475213,4968,4968,0
443765267,443764921,3670026,3670026,5.42495e-06,-0.000355785,-2.63339e-06,-0.00295128,-0.00860337,-0.043753,4965,4965,0
444267181,444266768,3670026,3670026,0.000430699,0.000266983,0.00037392,0.0132086,0.0227572,-0.038332,4997,4997,0
444768683,444768315,3670026,3670026,0.00123303,-0.000772419,-0.000841978,-0.00649232,-0.00476807,-0.0572975,4986,4986,0
445265296,445264970,3670026,3670026,-0.000131549,-0.00100967,0.000718625,-0.00260857,-0.000532277,-0.0489655,4967,4967,0
445767020,445766641,3670026,3670026,0.000810357,0.00133871,-0.000570485,0.000345051,-0.013477,-0.0437674,4967,4967,0
