timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
427265881,0.0,0.0,0.0,0.0
427268357,0.0,0.0,0.0,0.0
427467043,0.0,0.0,0.0,0.0
427666972,0.0,0.0,0.0,0.0
427866906,0.0,0.0,0.0,0.0
428065594,0.0,0.0,0.0,0.0
428269243,0.0,0.0,0.0,0.0
428467910,0.0,0.0,0.0,0.0
428668009,0.0,0.0,0.0,0.0
428867743,0.0,0.0,0.0,0.0
429066432,0.0,0.0,0.0,0.0
429266355,0.0,0.0,0.0,0.0
429466439,0.0,0.0,0.0,0.0
429668699,0.0,0.0,0.0,0.0
429868615,0.0,0.0,0.0,0.0
430068542,0.0,0.0,0.0,0.0
430267393,0.0,0.0,0.0,0.0
430467136,0.0,0.0,0.0,0.0
430667070,0.0,0.0,0.0,0.0
430865746,0.0,0.0,0.0,0.0
431069512,0.0,0.0,0.0,0.0
431268075,0.0,0.0,0.0,0.0
431467997,0.0,0.0,0.0,0.0
431667919,0.0,0.0,0.0,0.0
431866700,0.0,0.0,0.0,0.0
432066522,-0.00120566,-0.000105322,0.000378387,0.0
432266456,-0.00198087,-0.00123456,0.000544535,0.0
432465133,-0.002483,-0.00285061,0.00071092,0.0
432668820,-0.0029515,-0.00430721,0.000791008,0.0
432867464,-0.00328064,-0.0055429,0.000983374,0.0
433067385,-0.0042267,-0.00677263,0.00110876,0.0
433267308,-0.00483029,-0.00768791,0.00119839,0.0
433466041,-0.00552403,-0.00852265,0.00138034,0.0
433665918,-0.00657151,-0.00971169,0.00154275,0.0
433865844,-0.0074126,-0.0104698,0.00169873,0.0
434068249,-0.0081548,-0.0112552,0.00193825,0.0
434268174,-0.00780642,-0.0121078,0.00211102,0.0
434466857,-0.00803149,-0.0133924,0.00227657,0.0
434666780,-0.00845477,-0.0145017,0.00242726,0.0
434866698,-0.0084975,-0.0153709,0.0026043,0.0
435066627,-0.00887295,-0.0166203,0.00280462,0.0
435269029,-0.00930753,-0.0176767,0.00299103,0.0
435466483,-0.0103587,-0.0182944,0.00322188,0.0
435667632,-0.0106246,-0.0194804,0.00349879,0.0
435867564,-0.0112595,-0.0202655,0.00367579,0.0
436067487,-0.0115764,-0.0214067,0.00390278,0.0
436266172,-0.0123803,-0.0225119,0.00412025,0.0
436466271,-0.0129684,-0.0234533,0.00437158,0.0
436666021,-0.0136276,-0.0244194,0.00469861,0.0
436868427,-0.0142345,-0.0252576,0.00494819,0.0
437068335,-0.014654,-0.0263734,0.00524778,0.0
437267168,-0.0152652,-0.0271327,0.00550689,0.0
437466976,-0.0159677,-0.0282523,0.00582558,0.0
437666895,-0.0166314,-0.0288485,0.00613641,0.0
437865561,-0.0173604,-0.0297498,0.00647994,0.0
438069332,-0.0181724,-0.030627,0.00672693,0.0
438269130,-0.0188598,-0.0315337,0.00706532,0.0
438467808,-0.0196586,-0.0321839,0.00736989,0.0
438667734,-0.0202733,-0.0330855,0.00768262,0.0
438866492,-0.0210182,-0.0338384,0.00802133,0.0
439066343,-0.0216287,-0.0347479,0.00832977,0.0
439266275,-0.0221128,-0.0355923,0.00870432,0.0
439468685,-0.0228203,-0.0364497,0.00900954,0.0
439668646,-0.0233237,-0.0374501,0.009391,0.0
439868519,-0.0238457,-0.0383787,0.00971489,0.0
440067199,-0.0244747,-0.0391796,0.0101263,0.0
440267117,-0.0251512,-0.0399849,0.0104486,0.0
440468324,-0.0257715,-0.0408896,0.0108729,0.0
440665727,-0.0264554,-0.0414312,0.0112067,0.0
440869375,-0.0271066,-0.0422481,0.0115925,0.0
441068059,-0.0277303,-0.0430591,0.0119328,0.0
441267984,-0.0283331,-0.0436299,0.0121696,0.0
441467902,-0.0288741,-0.0443842,0.0124929,0.0
441666588,-0.0294552,-0.0452091,0.0125538,0.0
441866562,-0.0301279,-0.0457198,0.0127081,0.0
442066444,-0.0307352,-0.0464539,0.0129566,0.0
442266365,-0.0312836,-0.0469065,0.0130913,0.0
442468766,-0.0318624,-0.0477719,0.0128113,0.0
442667450,-0.0325498,-0.0485344,0.0123642,0.0
442867380,-0.0330807,-0.0487524,0.0124688,0.0
443067302,-0.0341766,-0.0494314,0.0120552,0.0
443265980,-0.0348204,-0.0503374,0.013161,0.0
443465908,-0.0353368,-0.0510761,0.0125429,0.0
443667077,-0.0349997,-0.0514625,0.0114968,0.0
443868243,-0.0358385,-0.0523347,0.00980945,0.0
444068156,-0.0357443,-0.0521895,0.00758863,0.0
444267013,-0.0340742,-0.0550275,0.00494805,0.0
444466761,-0.0352679,-0.0538853,0.00115227,0.0
444666681,-0.034978,-0.0536149,-0.00108563,0.0
444866614,-0.0349971,-0.049507,-0.00157148,0.0
445069164,-0.0342262,-0.0476169,-0.000171186,0.0
445265218,-0.0308177,-0.0426802,0.00160271,0.0
445467615,-0.0302026,-0.0385393,0.00344394,0.0
445667547,-0.0301521,-0.0357217,0.00486189,0.0
445867653,-0.0290658,-0.033758,0.00547976,0.0
446066156,-0.0260077,-0.0350689,0.00596284,0.0
446266074,-0.0242351,-0.0347866,0.00646089,0.0
446465998,-0.0223542,-0.0374916,0.00588058,0.0
446668480,-0.0227832,-0.0374884,0.00420528,0.0
446868327,-0.0226661,-0.0387943,0.00162752,0.0
447067012,-0.0243921,-0.0416589,-0.00135386,0.0
447266936,-0.0237042,-0.0428437,-0.00414123,0.0
447466914,-0.0256273,-0.0448455,-0.00668008,0.0
447665545,-0.0242577,-0.0492599,-0.00900134,0.0
447869200,-0.0230923,-0.047549,-0.0103634,0.0
448069125,-0.0238491,-0.0487486,-0.0109557,0.0
448267817,-0.0229526,-0.0505562,-0.0122417,0.0
448467712,-0.0227101,-0.0515065,-0.0141782,0.0
448666394,-0.0233535,-0.0544048,-0.0159608,0.0
448866326,-0.0197053,-0.0544074,-0.0176152,0.0
449066346,-0.0215086,-0.0523453,-0.0188248,0.0
449268655,-0.0201024,-0.0522218,-0.0197344,0.0
449468591,-0.0190037,-0.0463578,-0.0199133,0.0
449668498,-0.0199933,-0.0559395,-0.0196825,0.0
449867189,-0.0221404,-0.0545782,-0.0204824,0.0
450067102,-0.0247527,-0.0571481,-0.0214833,0.0
450267040,-0.023118,-0.059272,-0.0219476,0.0
450465765,-0.0239965,-0.0593335,-0.0212959,0.0
450669366,-0.0262119,-0.0615793,-0.0189439,0.0
450868050,-0.026916,-0.0637155,-0.014157,0.0
451067975,-0.0270008,-0.0722732,-0.00895236,0.0
451267895,-0.0275604,-0.0741663,-0.00505727,0.0
451466583,-0.0253231,-0.0782693,-0.00266811,0.0
451666509,-0.0222396,-0.0801299,-0.00169335,0.0
451866427,-0.0203494,-0.0808308,-0.00170279,0.0
452065272,-0.0283612,-0.0816354,-0.00236941,0.0
452268797,-0.0199302,-0.0905074,-0.00218304,0.0
452467449,-0.0190744,-0.0934636,-0.00155228,0.0
452667363,-0.0313798,-0.0945522,-0.000351919,0.0
452867413,-0.0288701,-0.0962664,0.00180519,0.0
453065967,-0.0242084,-0.0995671,0.00430895,0.0
453265887,-0.0240584,-0.0982137,0.00567103,0.0
453465824,-0.0237479,-0.0973473,0.00618945,0.0
453668322,-0.0255701,-0.0923036,0.00637512,0.0
453868144,-0.0257247,-0.0920786,0.00577214,0.0
454068088,-0.0253899,-0.0876301,0.00466658,0.0
454266760,-0.024809,-0.0851841,0.00371122,0.0
454466788,-0.0234366,-0.0853645,0.00299862,0.0
454666594,-0.0227466,-0.0841936,0.00180811,0.0
454869003,-0.0194453,-0.0843969,0.000192443,0.0
455065203,-0.0198625,-0.0826054,-0.00150996,0.0
455267640,-0.0169184,-0.0826253,-0.00366583,0.0
455467532,-0.0145112,-0.0821563,-0.00566452,0.0
455667461,-0.0145772,-0.0781776,-0.00847048,0.0
455866156,-0.0157328,-0.0779153,-0.0111077,0.0
456066073,-0.0149874,-0.076665,-0.0136462,0.0
456265993,-0.0243751,-0.0764386,-0.0146937,0.0
456468395,-0.0199385,-0.0771463,-0.0157462,0.0
456668313,-0.0217589,-0.0755588,-0.016439,0.0
456867022,-0.0224719,-0.0750021,-0.0169202,0.0
457066930,-0.0248678,-0.0732984,-0.0184859,0.0
457266871,-0.0231569,-0.0735927,-0.0197818,0.0
457465533,-0.0212779,-0.0737646,-0.0169195,0.0
457669194,-0.0206956,-0.0745809,-0.0152781,0.0
457869112,-0.0209899,-0.0709434,-0.0142044,0.0
458067796,-0.021786,-0.0762488,-0.0133341,0.0
458267705,-0.0262107,-0.076274,-0.0123377,0.0
458468880,-0.0276351,-0.0769305,-0.0105341,0.0
458666319,-0.0294579,-0.076662,-0.009131,0.0
458866247,-0.0279827,-0.0768895,-0.00846289,0.0
459068652,-0.0279828,-0.0739306,-0.00843847,0.0
459268572,-0.0293076,-0.0698399,-0.00895438,0.0
459468540,-0.0274766,-0.0672586,-0.00946499,0.0
459667175,-0.0268353,-0.0650479,-0.0101549,0.0
459867263,-0.0246682,-0.0644643,-0.0114334,0.0
460067038,-0.0268159,-0.0628567,-0.0127563,0.0
460265709,-0.0264049,-0.0612296,-0.0137579,0.0
460465638,-0.0257367,-0.0609471,-0.0131261,0.0
460668177,-0.0250485,-0.0625677,-0.0133466,0.0
460867965,-0.0257456,-0.0637695,-0.0131013,0.0
461067892,-0.0266617,-0.0624796,-0.0127267,0.0
461266568,-0.0281407,-0.061589,-0.0121881,0.0
461466588,-0.0269912,-0.0625392,-0.0123536,0.0
461666420,-0.0268314,-0.0610997,-0.0130666,0.0
461865101,-0.0254971,-0.058827,-0.0131576,0.0
462068788,-0.0237346,-0.0623847,-0.0134698,0.0
462267549,-0.0197409,-0.0635221,-0.0145059,0.0
462467360,-0.0281403,-0.0648686,-0.0163616,0.0
462667277,-0.025546,-0.066469,-0.0175743,0.0
462865958,-0.0209628,-0.069231,-0.018177,0.0
463065958,-0.0243353,-0.0682089,-0.0182451,0.0
463267064,-0.023076,-0.0665523,-0.0187006,0.0
463468214,-0.0214741,-0.0661987,-0.0204755,0.0
463668149,-0.0230751,-0.0651747,-0.0239855,0.0
463868089,-0.0228339,-0.0644875,-0.0274321,0.0
464066746,-0.0231435,-0.0584909,-0.0289004,0.0
464266668,-0.0235999,-0.0628888,-0.0289824,0.0
464466594,-0.024243,-0.0646989,-0.0284393,0.0
464669024,-0.0222124,-0.067711,-0.0265676,0.0
464865208,-0.0214968,-0.0721089,-0.0243677,0.0
465067603,-0.0201876,-0.0756195,-0.0224561,0.0
465267530,-0.0205911,-0.0785356,-0.0218441,0.0
465467512,-0.0194021,-0.078333,-0.0228769,0.0
465666140,-0.0183481,-0.0742246,-0.0248061,0.0
465866064,-0.0182242,-0.0718704,-0.0268043,0.0
466065979,-0.0184197,-0.0707854,-0.0290357,0.0
466268390,-0.0165348,-0.0699775,-0.0307818,0.0
466468312,-0.019684,-0.0649106,-0.0316213,0.0
466666998,-0.0195402,-0.0664979,-0.0312209,0.0
466867108,-0.0188188,-0.0658255,-0.0301472,0.0
467066854,-0.0152672,-0.0656961,-0.0287833,0.0
467265531,-0.0177243,-0.0621775,-0.0275357,0.0
467469190,-0.0227363,-0.0614975,-0.026292,0.0
467668024,-0.0199707,-0.0592274,-0.0243146,0.0
467867785,-0.0183898,-0.05795,-0.0218929,0.0
468067736,-0.0184149,-0.0594815,-0.020515,0.0
468267637,-0.020262,-0.0588977,-0.0199101,0.0
468466495,-0.0236395,-0.0582122,-0.0188567,0.0
468666249,-0.0222493,-0.0598041,-0.0169011,0.0
468868648,-0.0218599,-0.060743,-0.0149224,0.0
469068569,-0.0210046,-0.0600413,-0.013749,0.0
469268578,-0.017683,-0.0612594,-0.0132561,0.0
469467174,-0.0186962,-0.0611103,-0.0134704,0.0
469667102,-0.0185707,-0.0635379,-0.0141702,0.0
469867030,-0.020053,-0.0612896,-0.0147136,0.0
470065751,-0.019616,-0.0689337,-0.0147689,0.0
470269398,-0.0197946,-0.0730516,-0.0144215,0.0
470468034,-0.0209134,-0.0749123,-0.0130764,0.0
470667962,-0.0207728,-0.0773153,-0.010378,0.0
470867914,-0.0205466,-0.0788238,-0.00750216,0.0
471066563,-0.0185859,-0.0779611,-0.00540657,0.0
471266487,-0.0187496,-0.0758586,-0.00567263,0.0
471467667,-0.0174407,-0.0777291,-0.00723827,0.0
471666393,-0.020699,-0.0779246,-0.00963073,0.0
471868744,-0.0214756,-0.0809916,-0.0122064,0.0
472067430,-0.0264249,-0.0760264,-0.0150651,0.0
472267350,-0.0285717,-0.074799,-0.0173797,0.0
472467273,-0.0279546,-0.0731973,-0.0184639,0.0
472665957,-0.0267729,-0.0694067,-0.0188739,0.0
472865882,-0.0278765,-0.068086,-0.0190863,0.0
473065812,-0.0293632,-0.0662939,-0.0194961,0.0
473268263,-0.0304186,-0.0655576,-0.0198434,0.0
473468139,-0.0323044,-0.0632971,-0.0191085,0.0
473668073,-0.0325463,-0.0664062,-0.0168541,0.0
473866748,-0.0307512,-0.0658135,-0.0136385,0.0
474066665,-0.0232398,-0.0659884,-0.00970834,0.0
474266596,-0.0362522,-0.0662116,-0.00703308,0.0
474465274,-0.0316121,-0.0656803,-0.00585996,0.0
