timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
427265866,427265635,0.00098886,-0.00168656,0.0125339
427268342,427268116,-0.00119201,0.000720008,0.0127291
427289572,427289320,0.00576326,0.00516256,0.025799
427306952,427306725,0.000325727,-0.0117592,-0.0353148
427327946,427327721,-0.0046927,0.000422635,-0.0554323
427349075,427348830,-0.0055464,0.002968,0.0277202
427366457,427366226,-0.000623697,0.00220137,0.0554122
427387567,427387325,-0.00369337,-0.00996354,-0.0299039
427407437,427407197,0.00762771,-0.0274176,-0.0501981
427426056,427425820,-0.0200457,0.013902,0.0369629
427445915,427445688,0.0360485,0.00047654,0.030441
427467029,427466802,-0.0220091,0.0200192,-0.0146236
427488148,427487914,0.0409592,-0.0209114,0.00389803
427505519,427505294,-0.0105662,-0.00708152,0.00230247
427526631,427526402,0.0526408,0.00155183,0.0711602
427547799,427547563,-0.076927,-0.000193092,-0.0385747
427568970,427568744,0.0384247,-0.00788642,-0.0307305
427586391,427586166,-0.010809,0.0181178,0.0267525
427607350,427607117,-0.01907,-0.0295712,-0.00956537
427628454,427628227,0.00746315,0.0132737,-0.00337433
427645842,427645611,0.00669753,-0.018637,-0.00862719
427666957,427666721,-0.045745,0.00136422,-0.0263173
427688058,427687831,0.0385851,0.0109499,0.0229489
427709176,427708946,0.0403036,0.00183542,0.0254163
427726554,427726326,-0.0393172,-0.0106174,-0.0481166
427747669,427747436,0.0350755,-0.0042535,0.0117268
427768771,427768546,0.0362803,0.00466975,0.0531996
427786161,427785931,-0.0231692,-0.00215443,-0.0566433
427807322,427807093,0.0149451,-0.00150229,-0.0218177
427828420,427828194,0.0172847,0.00931013,0.0516045
427845882,427845651,-0.0194238,-0.0117219,-0.0401627
427866888,427866658,0.00569254,-0.00474258,-0.0164281
427888016,427887783,0.00692941,0.0112878,0.0431595
427905373,427905142,-0.0223937,-0.00797842,-0.0430168
427926482,427926252,0.00760139,-0.0125669,-0.0250502
427947595,427947360,-0.0110369,0.0128074,0.0486912
427967456,427967228,0.003512,0.00102621,0.00267008
427986090,427985854,-0.00083617,-0.0230737,-0.0455433
428005957,428005723,-0.0237923,0.0195653,0.0448584
428027063,428026832,0.0402402,0.0172571,0.028457
428048171,428047942,-0.00102572,-0.0247674,-0.0435903
428065579,428065345,-0.0308764,0.00709996,0.017802
428086706,428086482,0.0524796,0.0293751,0.0353024
428107860,428107634,0.0216909,-0.0161291,-0.00522076
428129078,428128848,-0.08202,-0.0111915,-0.0356214
428146269,428146041,0.039767,0.0387967,0.025839
428167375,428167151,0.0502454,-0.0174183,0.015083
428188490,428188261,-0.0736971,-0.0284508,-0.0158342
428205874,428205646,0.0237093,0.0318881,-0.00679104
428226989,428226756,0.0623234,-0.0068737,0.0183725
428248094,428247866,-0.0533454,-0.0250866,0.0105037
428269222,428268979,-0.0334013,0.00883913,-0.0247962
428286588,428286360,0.055768,0.0163296,0.0247271
428307706,428307470,-0.0193403,-0.0273864,0.0279231
428328807,428328580,-0.0283347,-0.0113699,-0.0264957
428346198,428345966,0.0321005,0.0237847,0.0120914
428367347,428367118,0.00838165,-0.0154465,0.0470685
428388579,428388346,-0.0150332,-0.0311353,-0.0207021
428409526,428409295,0.0149457,0.00572584,-0.0404012
428426910,428426681,0.00202629,0.0216259,0.0477234
428448036,428447792,-0.0105622,-0.0131675,0.0103526
428469133,428468901,0.0283606,-0.0352342,-0.0457502
428486569,428486330,-0.0153905,0.0266094,0.0229658
428506384,428506152,-0.000217642,-0.00494164,0.0291909
428527563,428527336,0.0385718,-0.0538305,-0.0419907
428548606,428548375,-0.0273545,0.00913722,-0.0181424
428565997,428565767,-0.00238836,0.0441296,0.0411228
428587099,428586867,0.0613761,-0.0531634,-0.0316327
428608211,428607980,-0.0285189,-0.0361132,-0.0244312
428625591,428625364,-0.016067,0.0634178,0.0356558
428646802,428646571,0.0621419,-0.00912607,-0.0226593
428667996,428667770,-0.0104652,-0.0683679,-0.0280241
428685201,428684966,-0.011327,0.0517964,0.0449941
428706315,428706078,0.0580448,0.0320087,-0.0188622
428727424,428727191,0.00662034,-0.0600732,-0.0400062
428746049,428745813,-0.0311373,-0.00195665,0.0243999
428765910,428765680,0.0544801,0.0667639,0.0227649
428787015,428786791,0.00553903,-0.0152221,-0.0169304
428808126,428807901,-0.0679346,-0.0512021,-0.0266692
428829241,428829011,0.00135563,0.00649122,0.0167746
428846622,428846395,0.0192419,0.0141215,0.0083997
428867729,428867505,-0.0494161,-0.0200915,-0.0289692
428888848,428888618,-0.0038067,0.00385172,-0.0285495
428906278,428906052,0.0284786,0.0109154,0.0477542
428927483,428927253,-0.0604021,-0.0189596,0.0156533
428948460,428948224,-0.00855764,0.00661946,-0.0519694
428965836,428965605,0.0389143,0.00277306,0.035664
428986944,428986714,-0.0338049,-0.00286731,0.0269854
429008070,429007833,-0.0225203,-0.00228772,-0.0427359
429027921,429027692,0.0179978,0.00145167,-0.00361076
429046550,429046320,-0.00396629,-0.0135768,0.0499903
429066418,429066191,-0.010695,0.0044672,-0.0351697
429087528,429087297,0.00823241,0.0208928,-0.0410959
429108635,429108410,-0.0191482,0.01248,0.0452111
429126063,429125838,0.00472128,-0.0149186,-0.00484536
429147177,429146947,0.034086,-0.0274719,-0.0569751
429168256,429168029,-0.0267673,0.00774495,0.00818556
429185764,429185539,0.0194832,0.0131943,0.0154659
429206741,429206509,0.0631797,-0.0348433,-0.0386921
429227848,429227618,-0.0334343,-0.00502015,-0.0122573
429248952,429248725,-0.0414471,0.0430582,0.0483599
429266341,429266110,0.0724572,-0.0576419,-0.0291014
429287453,429287223,-0.0187036,-0.0413768,-0.038125
429308573,429308347,-0.0526097,0.0585162,0.0249228
429325944,429325714,0.0740487,-0.00137553,-0.00644399
429347058,429346826,-0.00435333,-0.0834572,-0.0398128
429368175,429367949,-0.0807953,0.000429236,0.0148185
429385549,429385320,0.0556174,0.0695789,0.00184623
429406663,429406435,0.0410813,-0.0542781,-0.0303314
429427763,429427539,-0.0858491,-0.0576805,-0.00267712
429446457,429446225,0.0257548,0.0718433,0.0217788
429466423,429466191,0.0581415,-0.00457758,-0.00869651
429487368,429487144,-0.0764274,-0.0681217,-0.0237118
429508477,429508254,-0.0306442,-0.00293356,-0.00128559
429525869,429525639,0.0606788,0.0511208,0.0271881
429546979,429546754,-0.024114,-0.0238863,-0.0150533
429568086,429567858,-0.0288559,-0.0356398,-0.0256741
429587952,429587726,0.0280352,0.0101781,0.0245874
429606585,429606353,0.00340023,-0.00370504,0.0181548
429626451,429626221,-0.0113595,-0.0251165,-0.0436434
429647555,429647331,0.0196609,0.00318037,-0.0271263
429668685,429668457,0.027338,0.0138921,0.0342088
429686062,429685831,-0.0285152,0.00142526,-0.0141666
429707190,429706956,0.00944737,-0.0158266,-0.0446844
429728441,429728210,0.00959924,-0.00751737,0.024879
429745659,429745433,-0.00712018,0.00458185,0.014852
429766799,429766574,0.0134272,0.00189069,-0.0579629
429787881,429787650,-0.0199322,0.00260436,-0.00743651
429808993,429808761,-0.0185231,0.0122967,0.0568382
429826369,429826146,0.0308234,-0.031388,-0.0431996
429847484,429847254,-0.0308741,-0.0190648,-0.030193
429868600,429868368,-0.0487611,0.0244117,0.0448831
429885981,429885750,0.0684322,-0.00890196,-0.0151865
429907121,429906891,-0.0254738,-0.029864,-0.0339593
429928202,429927969,-0.0706824,0.0194843,0.022105
429949344,429949117,0.0346996,0.0446018,0.0214056
429966696,429966464,0.0226208,-0.0641852,-0.0275254
429987947,429987711,-0.0949294,0.0158429,-0.00704724
430007842,430007613,0.036343,0.0630651,0.0218523
430026309,430026080,0.0344662,-0.0793628,-0.00214529
430047418,430047182,-0.0880241,-0.0293602,-0.0108932
430068525,430068290,-0.00172744,0.0742354,-0.0187942
430085913,430085672,0.0395083,-0.0138452,0.0117836
430107022,430106783,-0.048461,-0.0859252,0.00327396
430126892,430126652,-0.0146848,0.0308133,-0.0162654
430146756,430146520,0.0550477,0.0379099,0.0310574
430166624,430166390,-0.0303703,-0.0492195,0.00241653
430186485,430186257,-0.0215169,-0.00626786,-0.0385721
430207594,430207366,0.0186379,0.0501634,0.0156015
430228697,430228474,0.000612633,0.0202328,0.0291639
430246122,430245892,-0.0101808,-0.0459788,-0.0433139
430267378,430267142,0.0167644,-0.00437792,-0.00615176
430288303,430288080,0.0120994,0.035371,0.0433229
430305705,430305467,-0.0164714,0.000292345,-0.0338663
430326814,430326576,0.0103369,-0.0113357,-0.0415502
430347912,430347685,0.0162223,-0.00316685,0.0302672
430369025,430368795,-0.0226909,0.00682206,0.0459895
430386413,430386179,0.0261238,-0.0182447,-0.0632956
430407513,430407289,-0.00254324,-0.011334,-0.00338274
430428632,430428399,-0.0275514,0.010645,0.0614067
430446017,430445792,0.016215,0.014615,-0.0560808
430467123,430466894,-0.0060282,-0.0102399,-0.0226836
430488239,430488005,-0.0456855,0.0104329,0.0560501
430509340,430509114,0.0347386,0.00271926,0.0119011
430526824,430526595,0.00888406,-0.0276398,-0.0456901
430548029,430547790,-0.0562508,0.0231281,0.0282744
430568950,430568718,0.00981073,0.014741,0.0401396
430586329,430586103,0.0258332,-0.0412898,-0.036181
430607472,430607242,-0.0416769,0.00318886,0.00924447
430628564,430628323,-0.0110716,0.0486712,0.0417001
430645976,430645753,0.0503466,-0.0541626,-0.0337053
430667056,430666817,-0.0641161,-0.00239406,-0.0147925
430686938,430686707,-0.00802516,0.0771951,0.0292412
430708024,430707796,0.0678951,-0.00230967,0.000290413
430725418,430725192,-0.0864402,-0.0616833,0.00161643
430746520,430746290,-0.0104998,0.0446846,0.0262952
430767634,430767403,0.0716938,0.0741777,-0.00947861
430788777,430788552,0.0261056,-0.0422914,-0.0231448
430806245,430806017,-0.0356319,-0.00774621,0.00964046
430827235,430827007,0.0395645,0.0661244,0.0195635
430848346,430848117,0.0401644,-0.00978873,0.00718626
430865732,430865499,-0.041535,-0.0503518,-0.0298602
430886834,430886609,0.0295607,0.0310022,0.0129472
430907960,430907733,0.0379616,0.0311629,0.0297139
430929055,430928830,-0.0461096,-0.00475236,-0.0126546
430946453,430946227,0.0220498,-0.00139932,-0.0152538
430967554,430967330,0.0317841,0.00901386,0.0442845
430988657,430988433,-0.0290414,-0.00350132,0.0328569
431006045,431005819,0.00554273,0.00519673,-0.0503025
431027157,431026928,0.0380687,0.00476222,0.0178789
431048272,431048047,2.38662e-05,-0.0116769,0.0446126
431069489,431069260,-0.0338884,-0.00475469,-0.0306591
431086946,431086718,-0.00562449,0.017807,0.000423215
431107867,431107643,0.00155191,-0.00399597,0.061789
431128997,431128769,0.00879705,-0.0111758,0.00195922
431146372,431146137,0.0210596,-0.00191625,-0.0410586
431167489,431167263,-0.0399322,0.0145581,0.0431969
431188591,431188357,0.0127153,0.00379298,0.0286202
431206038,431205805,0.0209589,-0.0357714,-0.043845
431227081,431226852,-0.0296485,0.0123868,0.0110277
431246946,431246720,-0.000422587,0.0227669,0.0376381
431268059,431267830,0.0608929,-0.0535815,-0.0238916
431285440,431285214,-0.047451,0.010654,0.00144896
431306561,431306327,-0.0177669,0.0655724,0.0397222
431327769,431327539,0.0692625,-0.00839158,0.00230414
431348913,431348687,-0.019231,-0.0782444,-0.0216487
431366160,431365931,-0.0153871,0.0670311,0.00777484
