timestamp,timestamp_sample,device_id,error_count,pressure,temperature
427261577,427261568,3997730,0,973.73,33.27
427281671,427281663,3997730,0,973.73,33.27
428266649,428266640,3997730,0,973.77,33.27
429262257,429262248,3997730,0,973.73,33.27
430267439,430267429,3997730,0,973.72,33.27
431262503,431262495,3997730,0,973.76,33.27
432248286,432248253,3997730,0,973.71,33.27
433253712,433253574,3997730,0,973.74,33.28
434259087,434259077,3997730,0,973.75,33.28
435264732,435264724,3997730,0,973.72,33.28
436260046,436260038,3997730,0,973.73,33.28
437265351,437265340,3997730,0,973.71,33.28
438260621,438260575,3997730,0,973.73,33.28
439266053,439266045,3997730,0,973.73,33.28
440251145,440251137,3997730,0,973.74,33.28
441256203,441256195,3997730,0,973.71,33.28
442261543,442261534,3997730,0,973.77,33.29
443267278,443267269,3997730,0,973.72,33.29
444262367,444262358,3997730,0,973.74,33.29
445267892,445267883,3997730,0,973.75,33.29
446263373,446263335,3997730,0,973.77,33.3
447248661,447248625,3997730,0,973.65,33.3
448253928,448253920,3997730,0,973.53,33.3
449258874,449258865,3997730,0,973.49,33.3
450264596,450264587,3997730,0,973.4,33.3
451259935,451259927,3997730,0,973.37,33.3
452265307,452265298,3997730,0,973.47,33.31
453260533,453260525,3997730,0,973.32,33.31
454266125,454266116,3997730,0,973.38,33.31
455251264,455251256,3997730,0,973.29,33.31
456256258,456256249,3997730,0,973.29,33.31
457261777,457261768,3997730,0,973.32,33.32
458267271,458267263,3997730,0,973.39,33.32
459262960,459262951,3997730,0,973.45,33.32
460258438,460258430,3997730,0,973.4,33.32
461263867,461263831,3997730,0,973.37,33.33
462248959,462248948,3997730,0,973.27,33.33
463254287,463254279,3997730,0,973.23,33.33
464259958,464259949,3997730,0,973.24,33.33
465265531,465265523,3997730,0,973.37,33.34
466261318,466261309,3997730,0,973.38,33.34
467257032,467257024,3997730,0,973.39,33.34
468262437,468262402,3997730,0,973.33,33.34
469267770,469267735,3997730,0,973.33,33.35
470253318,470253283,3997730,0,973.19,33.35
471258844,471258836,3997730,0,973.36,33.35
472264142,472264134,3997730,0,973.46,33.35
473259347,473259337,3997730,0,973.5,33.35
474264893,474264885,3997730,0,973.58,33.36
475260762,475260754,3997730,0,973.6,33.36
476266287,476266278,3997730,0,973.49,33.36
477251586,477251575,3997730,0,973.41,33.36
478257028,478257019,3997730,0,973.37,33.36
479262853,479262794,3997730,0,973.47,33.36
480267943,480267934,3997730,0,973.4,33.37
481263550,481263541,3997730,0,973.38,33.37
482258748,482258739,3997730,0,973.41,33.37
483264338,483264330,3997730,0,973.47,33.38
484269498,484269490,3997730,0,973.41,33.38
485254754,485254746,3997730,0,973.44,33.38
486260001,486259992,3997730,0,973.47,33.39
487265199,487265191,3997730,0,973.47,33.39
488260457,488260448,3997730,0,973.48,33.39
489265753,489265745,3997730,0,973.5,33.4
490261318,490261310,3997730,0,973.47,33.4
491266855,491266846,3997730,0,973.54,33.4
492252194,492252186,3997730,0,973.48,33.4
493257584,493257575,3997730,0,973.49,33.41
494263074,494263041,3997730,0,973.45,33.41
495258517,495258509,3997730,0,973.56,33.41
496263933,496263925,3997730,0,973.49,33.41
497259196,497259183,3997730,0,973.52,33.42
498264821,498264813,3997730,0,973.46,33.42
499249980,499249972,3997730,0,973.58,33.42
500255308,500255265,3997730,0,973.54,33.42
501260976,501260967,3997730,0,973.48,33.43
502266199,502266191,3997730,0,973.44,33.43
503261390,503261382,3997730,0,973.38,33.43
504266908,504266868,3997730,0,973.41,33.43
505261810,505261801,3997730,0,973.44,33.43
506267097,506267088,3997730,0,973.4,33.44
507252549,507252540,3997730,0,973.45,33.44
508257998,508257989,3997730,0,973.42,33.44
509263587,509263579,3997730,0,973.48,33.44
510258877,510258869,3997730,0,973.5,33.45
511264182,511264173,3997730,0,973.57,33.45
512259764,512259715,3997730,0,973.61,33.45
513264983,513264974,3997730,0,973.6,33.45
514250012,514250004,3997730,0,973.59,33.46
515255862,515255853,3997730,0,973.52,33.46
516261007,516260998,3997730,0,973.49,33.46
517266255,517266247,3997730,0,973.44,33.47
518261766,518261757,3997730,0,973.44,33.47
519267350,519267341,3997730,0,973.43,33.47
520262338,520262303,3997730,0,973.44,33.47
521267626,521267618,3997730,0,973.37,33.47
522252706,522252698,3997730,0,973.36,33.48
523257874,523257866,3997730,0,973.42,33.48
524263313,524263305,3997730,0,973.42,33.48
525268868,525268859,3997730,0,973.46,33.48
526264487,526264439,3997730,0,973.52,33.49
527259712,527259675,3997730,0,973.59,33.49
528265029,528265021,3997730,0,973.6,33.49
529250466,529250457,3997730,0,973.54,33.5
530255693,530255684,3997730,0,973.47,33.5
531261051,531261043,3997730,0,973.49,33.5
532266468,532266460,3997730,0,973.41,33.51
533261922,533261913,3997730,0,973.42,33.51
534267083,534267074,3997730,0,973.42,33.52
535262251,535262242,3997730,0,973.44,33.52
536267356,536267345,3997730,0,973.34,33.52
537253121,537253113,3997730,0,973.37,33.52
538258720,538258686,3997730,0,973.41,33.53
539264113,539264105,3997730,0,973.36,33.53
540259220,540259211,3997730,0,973.45,33.54
541264464,541264422,3997730,0,973.59,33.54
542259687,542259678,3997730,0,973.59,33.54
543265014,543265006,3997730,0,973.65,33.55
544250009,544250001,3997730,0,973.62,33.55
545255080,545255039,3997730,0,973.6,33.55
546260639,546260587,3997730,0,973.61,33.56
547266168,547266160,3997730,0,973.59,33.56
548261362,548261353,3997730,0,973.6,33.56
549266937,549266928,3997730,0,973.58,33.57
550262104,550262096,3997730,0,973.53,33.58
551247152,551247144,3997730,0,973.46,33.57
552252832,552252824,3997730,0,973.55,33.58
553258246,553258191,3997730,0,973.54,33.59
554263515,554263507,3997730,0,973.49,33.59
555258828,555258820,3997730,0,973.51,33.59
556264130,556264121,3997730,0,973.51,33.6
557259564,557259555,3997730,0,973.48,33.6
558264940,558264932,3997730,0,973.5,33.6
559250347,559250338,3997730,0,973.53,33.61
560255727,560255718,3997730,0,973.53,33.62
561261013,561261005,3997730,0,973.56,33.62
562266172,562266163,3997730,0,973.57,33.63
563261524,563261516,3997730,0,973.58,33.63
564267019,564267011,3997730,0,973.45,33.63
565262200,565262190,3997730,0,973.5,33.64
566267476,566267468,3997730,0,973.44,33.64
567252553,567252545,3997730,0,973.5,33.64
568258205,568258196,3997730,0,973.52,33.65
569263538,569263528,3997730,0,973.56,33.66
570258809,570258801,3997730,0,973.58,33.66
571264492,571264483,3997730,0,973.64,33.66
572259959,572259950,3997730,0,973.57,33.67
573265063,573265055,3997730,0,973.58,33.68
574250275,574250267,3997730,0,973.53,33.68
575255416,575255408,3997730,0,973.57,33.69
576260762,576260753,3997730,0,973.51,33.69
577266149,577266141,3997730,0,973.55,33.69
578261416,578261407,3997730,0,973.57,33.7
579266750,579266742,3997730,0,973.56,33.7
580261770,580261761,3997730,0,973.58,33.71
581267182,581267173,3997730,0,973.63,33.72
582252174,582252166,3997730,0,973.59,33.72
583257517,583257509,3997730,0,973.52,33.73
584262829,584262820,3997730,0,973.36,33.73
585267889,585267879,3997730,0,973.38,33.74
586263289,586263280,3997730,0,973.4,33.74
587258811,587258803,3997730,0,973.47,33.75
588264256,588264247,3997730,0,973.56,33.75
589269745,589269732,3997730,0,973.6,33.76
590254955,590254946,3997730,0,973.54,33.76
591260866,591260858,3997730,0,973.46,33.77
592265962,592265952,3997730,0,973.34,33.78
593260791,593260782,3997730,0,973.33,33.78
594266096,594266088,3997730,0,973.27,33.79
595261104,595261095,3997730,0,973.3,33.79
596266509,596266501,3997730,0,973.35,33.8
597251900,597251887,3997730,0,973.33,33.8
598257155,598257146,3997730,0,973.48,33.81
599262592,599262584,3997730,0,973.36,33.81
600257925,600257914,3997730,0,973.33,33.81
601263405,601263397,3997730,0,973.45,33.82
602259138,602259129,3997730,0,973.55,33.82
603264299,603264291,3997730,0,973.52,33.83
604249485,604249477,3997730,0,973.46,33.84
605254585,605254576,3997730,0,973.34,33.84
606259709,606259700,3997730,0,973.41,33.84
607265327,607265319,3997730,0,973.26,33.85
608260802,608260763,3997730,0,973.34,33.85
609266144,609266136,3997730,0,973.33,33.86
610261530,610261522,3997730,0,973.42,33.86
611266996,611266988,3997730,0,973.49,33.86
612251943,612251934,3997730,0,973.57,33.87
613257211,613257155,3997730,0,973.62,33.87
614262741,614262611,3997730,0,973.59,33.87
615257777,615257768,3997730,0,973.56,33.88
616263288,616263279,3997730,0,973.57,33.88
617268448,617268439,3997730,0,973.57,33.89
618263959,618263950,3997730,0,973.61,33.89
619249355,619249347,3997730,0,973.58,33.9
620254671,620254662,3997730,0,973.53,33.9
621259918,621259910,3997730,0,973.58,33.91
622265690,622265682,3997730,0,973.52,33.91
623260849,623260840,3997730,0,973.6,33.91
624266274,624266265,3997730,0,973.58,33.92
625261682,625261673,3997730,0,973.59,33.92
626266796,626266788,3997730,0,973.57,33.93
627251900,627251890,3997730,0,973.54,33.93
628257047,628257038,3997730,0,973.51,33.93
629262534,629262525,3997730,0,973.59,33.94
630268084,630268076,3997730,0,973.5,33.94
631263260,631263251,3997730,0,973.46,33.95
632258867,632258858,3997730,0,973.51,33.94
633264578,633264522,3997730,0,973.52,33.95
634249949,634249940,3997730,0,973.56,33.95
635255516,635255508,3997730,0,973.6,33.95
636260935,636260926,3997730,0,973.49,33.96
637265949,637265941,3997730,0,973.4,33.96
638261205,638261197,3997730,0,973.44,33.97
639266620,639266611,3997730,0,973.41,33.96
640261996,640261987,3997730,0,973.45,33.97
641267349,641267341,3997730,0,973.45,33.97
642252570,642252562,3997730,0,973.51,33.98
643257723,643257715,3997730,0,973.52,33.98
644262999,644262990,3997730,0,973.51,33.98
645258276,645258268,3997730,0,973.53,33.98
646263714,646263679,3997730,0,973.57,33.99
647258821,647258813,3997730,0,973.56,33.99
648264180,648264171,3997730,0,973.54,34.0
649249462,649249452,3997730,0,973.53,34.0
650255028,650255020,3997730,0,973.53,34.01
651260056,651260047,3997730,0,973.46,34.01
652265485,652265475,3997730,0,973.5,34.01
653260975,653260967,3997730,0,973.53,34.01
654266610,654266601,3997730,0,973.52,34.02
655261751,655261743,3997730,0,973.5,34.02
656246746,656246713,3997730,0,973.43,34.02
657251824,657251775,3997730,0,973.49,34.03
658256957,658256949,3997730,0,973.4,34.03
659262176,659262168,3997730,0,973.5,34.03
660267578,660267569,3997730,0,973.52,34.03
661262806,661262798,3997730,0,973.47,34.03
662268184,662268174,3997730,0,973.53,34.04
663263420,663263412,3997730,0,973.51,34.04
664248756,664248747,3997730,0,973.49,34.04
665254230,665254221,3997730,0,973.48,34.04
666259550,666259542,3997730,0,973.42,34.04
667265262,667265253,3997730,0,973.46,34.05
668260798,668260790,3997730,0,973.4,34.05
669265859,669265823,3997730,0,973.44,34.05
670261376,670261330,3997730,0,973.41,34.05
671266637,671266629,3997730,0,973.45,34.05
672252193,672252181,3997730,0,973.44,34.05
673257881,673257873,3997730,0,973.48,34.06
674263430,674263421,3997730,0,973.47,34.06
675258533,675258494,3997730,0,973.45,34.06
676263903,676263890,3997730,0,973.45,34.07
677259579,677259571,3997730,0,973.46,34.06
678265025,678265016,3997730,0,973.44,34.07
679250255,679250247,3997730,0,973.48,34.07
680255675,680255666,3997730,0,973.47,34.07
681260983,681260974,3997730,0,973.42,34.07
682266375,682266325,3997730,0,973.49,34.07
683262033,683262025,3997730,0,973.45,34.08
684257393,684257385,3997730,0,973.51,34.09
685263042,685263034,3997730,0,973.47,34.09
686268385,686268375,3997730,0,973.46,34.09
687253322,687253313,3997730,0,973.52,34.09
688258444,688258436,3997730,0,973.5,34.09
689263721,689263713,3997730,0,973.51,34.1
690269269,690269259,3997730,0,973.44,34.1
691264571,691264562,3997730,0,973.44,34.1
692260171,692260131,3997730,0,973.43,34.1
693265711,693265703,3997730,0,973.39,34.11
694250879,694250871,3997730,0,973.43,34.11
695255965,695255956,3997730,0,973.52,34.11
696261162,696261122,3997730,0,973.49,34.1
697266474,697266465,3997730,0,973.51,34.11
698261619,698261610,3997730,0,973.51,34.11
699267158,699267150,3997730,0,973.49,34.11
700262494,700262486,3997730,0,973.37,34.12
701267935,701267927,3997730,0,973.48,34.12
702253082,702253073,3997730,0,973.4,34.12
703258814,703258806,3997730,0,973.35,34.12
704264205,704264197,3997730,0,973.49,34.12
705259392,705259379,3997730,0,973.51,34.12
706264789,706264781,3997730,0,973.46,34.12
707260051,707260042,3997730,0,973.49,34.12
708265609,708265601,3997730,0,973.55,34.13
709251458,709251450,3997730,0,973.49,34.13
710256826,710256817,3997730,0,973.52,34.13
711262080,711262071,3997730,0,973.48,34.13
712256784,712256776,3997730,0,973.4,34.13
713262189,713262181,3997730,0,973.42,34.13
714267911,714267902,3997730,0,973.44,34.14
715263070,715263060,3997730,0,973.44,34.14
716248594,716248560,3997730,0,973.39,34.14
717254037,717254027,3997730,0,973.46,34.14
718259330,718259322,3997730,0,973.48,34.14
719264758,719264749,3997730,0,973.43,34.15
720260351,720260343,3997730,0,973.39,34.14
721265746,721265738,3997730,0,973.33,34.15
722261298,722261257,3997730,0,973.29,34.15
723266262,723266254,3997730,0,973.38,34.16
724251498,724251490,3997730,0,973.38,34.16
725256799,725256790,3997730,0,973.4,34.15
726262266,726262258,3997730,0,973.34,34.16
727267491,727267483,3997730,0,973.33,34.16
728262998,728262990,3997730,0,973.35,34.16
729268008,729268000,3997730,0,973.37,34.16
730263213,730263205,3997730,0,973.33,34.17
731248258,731248249,3997730,0,973.41,34.17
732253464,732253455,3997730,0,973.46,34.17
733258627,733258618,3997730,0,973.46,34.17
734263762,734263727,3997730,0,973.38,34.17
735259134,735259125,3997730,0,973.35,34.18
736264616,736264608,3997730,0,973.32,34.17
737259852,737259844,3997730,0,973.39,34.17
738264991,738264983,3997730,0,973.5,34.18
739250139,739250130,3997730,0,973.55,34.18
740255466,740255458,3997730,0,973.57,34.18
741260705,741260655,3997730,0,973.55,34.18
742265866,742265858,3997730,0,973.56,34.18
743261145,743261136,3997730,0,973.64,34.18
744266359,744266350,3997730,0,973.67,34.18
745261533,745261524,3997730,0,973.63,34.18
746266850,746266841,3997730,0,973.63,34.19
747251820,747251812,3997730,0,973.65,34.18
748257425,748257390,3997730,0,973.67,34.19
749262441,749262433,3997730,0,973.66,34.19
750257985,750257977,3997730,0,973.67,34.19
751263319,751263310,3997730,0,973.61,34.19
752268793,752268784,3997730,0,973.66,34.19
753264173,753264164,3997730,0,973.68,34.2
754249904,754249894,3997730,0,973.62,34.2
