timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
741394689,741394499,3932170,-0.241814,0.748427,-10.127,28.9657,0,0,0,0
741395937,741395746,3932170,-0.105345,0.830309,-10.1452,28.9657,0,0,0,0
742397551,742397356,3932170,-3.24031,1.4461,-8.37157,29.0636,0,0,0,0
743395235,743395049,3932170,3.65547,-2.60776,-9.6132,29.0147,0,0,0,0
744396789,744396589,3932170,2.45885,5.40323,-11.4994,28.9657,0,0,0,0
745398286,745398099,3932170,-0.373495,-3.29538,-10.8682,28.9657,0,0,0,0
746395036,746394849,3932170,2.46076,-3.23552,-13.0427,29.0147,0,0,0,0
747396345,747396156,3932170,-2.11983,-3.86999,-8.89973,29.0636,0,0,0,0
748396619,748396432,3932170,3.23552,-0.981144,-12.8846,29.1616,0,0,0,0
749398228,749398032,3932170,-0.28491,0.25187,-10.4627,29.0147,0,0,0,0
750395927,750395739,3932170,1.45855,3.59801,-7.58244,28.8678,0,0,0,0
751397470,751397265,3932170,2.73705,-8.19679,-10.8682,29.1616,0,0,0,0
752397742,752397556,3932170,-0.0837971,-11.5894,-7.32578,29.2105,0,0,0,0
753395724,753395536,3932170,3.72681,4.53605,-10.4066,29.1616,0,0,0,0
754395788,754395601,3932170,1.28329,1.67307,-10.9027,29.2105,0,0,0,0
755397318,755397125,3932170,-1.60364,-8.28202,-9.77888,29.1616,0,0,0,0
756398838,756398675,3932170,2.42592,-2.46423,-11.6753,29.0636,0,0,0,0
757395381,757395185,3932170,0.981144,-2.12653,-10.8141,29.1616,0,0,0,0
758396894,758396710,3932170,0.429999,-2.0662,-9.78462,29.0147,0,0,0,0
759398425,759398236,3932170,0.489375,1.59119,-7.7122,29.2105,0,0,0,0
760395171,760394984,3932170,-0.686657,-5.45208,-7.63655,29.1616,0,0,0,0
761396526,761396341,3932170,1.8105,-6.80863,-8.70388,29.0147,0,0,0,0
762396772,762396580,3932170,0.923204,4.04429,-10.8759,29.1616,0,0,0,0
763398372,763398182,3932170,1.03238,2.49572,-12.062,29.0636,0,0,0,0
764396071,764395883,3932170,-2.37505,-1.27276,-9.8622,29.0147,0,0,0,0
765396349,765396162,3932170,0.70629,1.02711,-11.2863,29.0147,0,0,0,0
766397885,766397689,3932170,3.97725,3.29586,-12.3919,29.0636,0,0,0,0
767395920,767395730,3932170,5.88303,0.518584,-9.09797,29.1616,0,0,0,0
768395939,768395750,3932170,-1.02951,-1.14203,-9.75733,29.1616,0,0,0,0
769397468,769397276,3932170,1.08553,0.807804,-10.9386,28.7699,0,0,0,0
770399026,770398834,3932170,-3.1795,-4.77739,-10.3181,29.0636,0,0,0,0
771395524,771395339,3932170,0.640209,2.97456,-8.20253,29.0636,0,0,0,0
