timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
741404617,0.0,0.0,2,40,61079,65536,0,3,122
742407320,81.2529,80.9992,4,40,9617,65536,0,3,122
743408467,110.965,55.3639,4,40,6104,65536,0,3,122
744409520,137.261,45.6724,4,40,6288,65536,0,3,122
745410960,163.508,40.8079,4,40,6338,65536,0,3,122
746411480,192.0,38.3441,4,40,3871,65536,0,3,122
747412485,216.23,35.9886,4,40,6220,65536,0,3,122
748414104,242.526,34.5976,4,40,6220,65536,0,3,122
749414536,269.002,33.5818,4,40,5964,65536,0,3,122
750415459,295.249,32.7644,4,40,6248,65536,0,3,122
751415547,324.902,32.4534,4,40,6574,65536,0,3,122
752417594,354.206,32.1614,4,40,5180,65536,0,3,122
753418478,384.0,31.9619,4,40,3843,65536,0,3,122
754419455,396.951,30.4989,4,40,19183,65536,0,3,122
755423114,443.459,31.6329,4,40,161,65536,0,3,122
756424974,471.57,31.3945,4,40,281,65536,0,3,122
757425960,499.453,31.1734,4,40,281,65536,0,3,122
758426997,527.385,30.9811,4,40,281,65536,0,3,122
759429312,555.496,30.8179,4,40,331,65536,0,3,122
760432606,580.001,30.4808,4,40,3941,65536,0,3,122
761433511,611.311,30.5208,4,40,421,65536,0,3,122
762434489,639.422,30.4048,4,40,471,65536,0,3,122
763436491,667.354,30.2898,4,40,471,65536,0,3,122
764440067,695.236,30.1806,4,40,532,65536,0,3,122
765441407,723.348,30.0928,4,40,521,65536,0,3,122
766442045,751.279,30.0057,4,40,521,65536,0,3,122
767443416,779.162,29.9226,4,40,571,65536,0,3,122
768443960,807.273,29.855,4,40,571,65536,0,3,122
769445196,832.0,29.6708,4,40,3923,65536,0,3,122
770446163,863.137,29.7203,4,40,591,65536,0,3,122
771447138,891.199,29.6642,4,40,691,65536,0,3,122
772447951,919.131,29.6076,4,40,641,65536,0,3,122
773449046,947.063,29.5543,4,40,641,65536,0,3,122
774450899,974.06,29.4752,4,40,1832,65536,0,3,122
775451014,1003.06,29.4611,4,40,691,65536,0,3,122
776451963,1028.09,29.334,4,40,3819,65536,0,3,122
777453237,1059.1,29.3794,4,40,853,65536,0,3,122
778454054,1086.98,29.3384,4,40,903,65536,0,3,122
779455109,1114.91,29.3006,4,40,899,65536,0,3,122
780456063,1143.03,29.2694,4,40,949,65536,0,3,122
781457816,1170.74,29.2294,4,40,1167,65536,0,3,122
782457958,1185.37,28.8736,4,40,14744,65536,0,3,122
783459039,1189.42,28.2825,4,40,39436,65536,0,3,122
784460050,1254.72,29.1416,4,40,949,65536,0,3,122
785460958,1280.0,29.0534,4,40,3663,65536,0,3,122
786461987,1310.71,29.0896,4,40,999,65536,0,3,122
787463144,1338.64,29.0637,4,40,999,65536,0,3,122
788464185,1366.53,29.038,4,40,1049,65536,0,3,122
789464963,1394.64,29.0182,4,40,1119,65536,0,3,122
790465963,1422.45,28.993,4,40,1246,65536,0,3,122
791467108,1450.33,28.9701,4,40,1246,65536,0,3,122
792468011,1478.44,28.9528,4,40,1296,65536,0,3,122
793468955,1506.37,28.9327,4,40,1119,65536,0,3,122
794470033,1534.25,28.9123,4,40,1169,65536,0,3,122
795471197,1562.37,28.8968,4,40,1219,65536,0,3,122
796471961,1590.3,28.8789,4,40,1215,65536,0,3,122
797473344,1618.18,28.8604,4,40,1265,65536,0,3,122
798473956,1646.34,28.8479,4,40,1215,65536,0,3,122
799474959,1674.22,28.8307,4,40,1265,65536,0,3,122
800476064,1702.11,28.8142,4,40,1265,65536,0,3,122
801476954,1728.0,28.7651,4,40,3586,65536,0,3,122
802478953,1758.15,28.7868,4,40,1315,65536,0,3,122
803478960,1786.41,28.7783,4,40,1336,65536,0,3,122
804480162,1814.57,28.768,4,40,1336,65536,0,3,122
805480994,1839.97,28.715,4,40,3882,65536,0,3,122
806482055,1870.33,28.74,4,40,1386,65536,0,3,122
807483135,1898.5,28.7307,4,40,1336,65536,0,3,122
808484139,1926.43,28.7184,4,40,1336,65536,0,3,122
809485003,1954.24,28.7048,4,40,1523,65536,0,3,122
810485962,1982.4,28.6965,4,40,1473,65536,0,3,122
811487108,2010.34,28.6851,4,40,1473,65536,0,3,122
812487981,2038.22,28.6735,4,40,1473,65536,0,3,122
813489105,2066.17,28.6629,4,40,1691,65536,0,3,122
814489998,2094.1,28.6526,4,40,1641,65536,0,3,122
815491026,2121.98,28.6418,4,40,1691,65536,0,3,122
816491956,2150.09,28.6344,4,40,1741,65536,0,3,122
817492982,2176.0,28.5982,4,40,3746,65536,0,3,122
818494054,2205.91,28.6147,4,40,1724,65536,0,3,122
819494981,2234.07,28.6086,4,40,1506,65536,0,3,122
820495956,2261.95,28.599,4,40,1556,65536,0,3,122
821496992,2289.83,28.5897,4,40,1556,65536,0,3,122
822497957,2317.99,28.5841,4,40,1556,65536,0,3,122
823499331,2345.04,28.5649,4,40,2463,65536,0,3,122
824499960,2373.76,28.5665,4,40,1606,65536,0,3,122
825500963,2402.06,28.5631,4,40,1456,65536,0,3,122
826501963,2429.8,28.553,4,40,1606,65536,0,3,122
827503081,2457.68,28.5449,4,40,1656,65536,0,3,122
828504390,2485.99,28.5417,4,40,1559,65536,0,3,122
829504990,2513.73,28.5324,4,40,2210,65536,0,3,122
830506061,2541.0,28.5179,4,40,3122,65536,0,3,122
831507152,2569.77,28.5204,4,40,2210,65536,0,3,122
832507985,2597.65,28.5131,4,40,2260,65536,0,3,122
