timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
741340982,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
741847005,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
742354094,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
742863234,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
743370971,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
743879004,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
744385975,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
744894019,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
745401990,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
745910045,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
746418972,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
746927976,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
747435971,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
747943293,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
748450031,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
748958006,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
749463972,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
749973836,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
750435986,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
750447177,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
750458057,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
750469195,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
750977973,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
751486976,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
751987083,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
752489038,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
752989117,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
753492043,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
753992566,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
754493520,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
754995009,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
755498032,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
756001239,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
756506179,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
757008035,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
757519031,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
758023149,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
758534610,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
759045099,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
759552987,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
760060070,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
760569060,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
761077973,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
761585975,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
762095171,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
762604997,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
763114014,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
763624767,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
764134008,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
764643621,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
765149706,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
765657101,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
766166014,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
766676095,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
