timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
741167956,0.0512422,0.0390807,0.000722784,1
741416251,0.0512422,0.0390807,0.000722784,1
741560266,0.0512422,0.0390807,0.000722784,1
741768887,0.0512422,0.0390807,0.000722784,1
741967467,0.0512422,0.0390807,0.000722784,1
742166107,0.0512422,0.0390807,0.000722784,1
1084360265,0.0512422,0.0390807,0.000722784,1
1084568815,0.0512422,0.0390807,0.000722784,1
1084767524,0.0512422,0.0390807,0.000722784,1
1084956164,0.0512422,0.0390807,0.000722784,1
1085154827,0.0512422,0.0390807,0.000722784,1
1085358411,0.0512422,0.0390807,0.000722784,1
1085557056,0.0512422,0.0390807,0.000722784,1
1085760676,0.0512422,0.0390807,0.000722784,1
1085959295,0.0512422,0.0390807,0.000722784,1
1086162901,0.00111195,0.00109899,0.000342906,0
1086361555,0.00220181,0.00267751,0.000301586,0
1086560181,0.00327002,0.00332556,0.000269928,0
1086758821,0.00441427,0.00345882,0.000826726,0
1086962427,0.00541682,0.00308936,0.000330142,0
1087161110,0.0052351,0.00332803,0.000312476,0
