timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
741399204,741399204,38,0,0,0,1487,1507,1090,1918,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
741419259,741419259,38,0,0,0,1487,1507,1090,1918,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
741885983,741885983,38,0,0,0,1487,1507,1090,1490,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
742402569,742402569,38,0,0,0,1487,1507,1324,1496,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
742886953,742886953,38,0,0,0,1487,1507,1419,1492,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
743400663,743400663,38,0,0,0,1487,1539,1423,1492,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
743890480,743890480,38,0,0,0,1487,1507,1473,1492,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
744398676,744398676,38,0,0,0,1480,1540,1491,1493,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
744888057,744888057,38,0,0,0,1468,1553,1500,1494,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
745401901,745401901,38,0,0,0,1460,1565,1527,1495,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
745886946,745886946,38,0,0,0,1487,1507,1559,1492,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
746397835,746397835,38,0,0,0,1487,1532,1560,1492,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
746884407,746884407,38,0,0,0,1486,1507,1559,1493,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
747393249,747393249,38,0,0,0,1486,1507,1559,1494,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
747902377,747902377,38,0,0,0,1486,1507,1559,1493,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
748389660,748389660,38,0,0,0,1486,1507,1559,1493,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
748903065,748903065,38,0,0,0,1486,1507,1559,1493,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
749394421,749394421,38,0,0,0,1486,1507,1559,1493,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
749883757,749883757,38,0,0,0,1487,1507,1558,1494,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
750390894,750390894,38,0,0,0,1486,1507,1559,1494,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
750902471,750902471,38,0,0,0,1487,1507,1558,1495,1933,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
751390641,751390641,38,0,0,0,1487,1507,1558,1494,1933,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
751902221,751902221,38,0,0,0,1487,1507,1558,1494,1933,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
752393286,752393286,38,0,0,0,1486,1507,1558,1494,1933,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
