timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
741404073,741403838,0.000128765,-0.00155307,0.0370805
741405310,741405079,0.00243337,-0.00267272,0.0379568
741426427,741426183,-0.00169369,-0.010805,-0.00251068
741443839,741443606,0.0139166,-0.0120176,-0.0791426
741464897,741464671,-0.0215693,0.000297065,-0.0267188
741486004,741485774,-0.00352134,0.0101115,0.0969524
741503447,741503209,0.0310944,-0.00764654,0.0598534
741545600,741545364,0.0255863,-0.0372732,0.00723623
741566700,741566470,-0.0407416,0.00667769,0.00789435
741584079,741583850,0.0372875,0.0339802,0.069346
741605190,741604957,-0.051704,0.0321445,-0.0749612
741626292,741626062,0.0829156,0.0102997,-0.00725673
741643671,741643443,-0.0167107,0.0170082,-0.0329203
741664780,741664551,0.101472,0.0207744,0.0661181
741685878,741685652,-0.0626247,-0.000665405,0.00103945
741706981,741706756,0.0141891,0.0327223,-0.0493528
741724370,741724138,0.0532438,-0.00312874,0.0202071
741745476,741745246,-0.0506657,-0.0116994,0.0344797
741766635,741766411,-0.00367138,0.0300291,-0.0423989
741784049,741783820,0.0063772,-0.0255043,0.0147265
741805069,741804836,-0.0309447,-0.0287637,0.0149242
741826169,741825939,-0.016243,0.0337655,-0.0330617
741847283,741847051,0.0652353,0.00857416,-0.00341246
741864651,741864424,-0.0644002,-0.0315414,0.013678
741885754,741885530,-0.0116934,0.0598046,-0.0406805
741906860,741906634,0.0540402,0.00856858,-0.0178345
741924246,741924017,-0.0317581,-0.0657315,0.0542924
741945353,741945124,-0.0330399,0.0459071,-0.0319823
741965223,741964985,0.0540082,0.0353994,-0.0316072
741986314,741986088,0.00317196,-0.0632348,0.029424
742004941,742004712,-0.0365626,0.0109567,0.00969017
742024800,742024574,0.0417511,0.064661,-0.0241673
742045974,742045740,0.00861622,-0.0337719,-0.00575004
742063491,742063265,-0.0255007,-0.0238377,0.00676114
742084392,742084165,0.0251176,0.0507546,0.0121421
742105496,742105271,0.0193658,0.0173915,0.00132801
742126603,742126375,-0.0266434,-0.0344625,-0.0396634
742143995,742143759,0.00423712,0.0149697,0.0224313
742165086,742164861,0.0311139,0.0217784,0.0611133
742186199,742185966,-0.0108822,-0.0202067,-0.0204215
742203574,742203347,-0.0117517,-0.00504902,-0.041612
742224676,742224452,0.0457809,0.0127778,0.0693389
742245782,742245554,0.0190199,0.00819297,0.0628986
742266927,742266697,-0.0429444,-0.00515856,-0.0476209
742284271,742284043,-0.0155315,0.0923353,-0.0360874
742305449,742305220,0.0640478,0.0969168,0.0229633
742326607,742326379,0.144729,-0.0180754,-0.00670558
742343867,742343637,0.0642982,-0.189954,-0.0422103
742364969,742364738,0.139126,-0.147951,-0.0548613
742386119,742385891,0.201062,-0.0136142,-0.0527523
742405941,742405710,0.0574037,0.23057,-0.0577024
742424563,742424336,-0.00692768,0.23726,0.0247294
742445662,742445435,0.2485,0.0306837,0.00358122
742466766,742466540,0.0979678,-0.0184623,-0.011473
742484161,742483932,0.0434222,0.0198864,0.00603376
742505253,742505027,0.136065,-0.0663095,-0.0253658
742526360,742526132,0.0339695,0.0316278,-0.013939
742546227,742545996,-0.100802,0.0769032,0.0327948
742564843,742564616,-0.0348235,0.0175312,0.0139737
742584823,742584598,0.0330101,0.0357404,0.0268812
742606032,742605805,0.0284787,-0.0042749,0.00909545
742624438,742624208,0.117389,-0.0567655,-0.0307466
742644298,742644071,-0.0826815,0.0698256,-0.00582998
742665430,742665195,0.0244195,-0.0156129,0.025681
742686512,742686282,-0.0959758,0.152238,0.0117573
742703886,742703661,-0.024179,0.0227632,0.0184346
742724990,742724767,0.0784985,0.0111991,0.0205509
742746106,742745878,-0.00702059,-0.0202423,-0.000713546
742763478,742763253,0.0528207,-0.046337,-0.0523838
742784618,742784393,-0.0593524,0.0370781,-0.0205831
742805688,742805463,-0.000538858,0.00411079,0.0228192
742826795,742826568,0.0642079,0.0194743,0.0229523
742844217,742843982,0.0306477,0.00938539,0.00705157
742865400,742865175,0.116718,-0.00486415,-0.0312909
742886387,742886159,-0.0383394,0.0912341,0.0263829
742903770,742903540,0.0278824,0.0809265,0.0400058
742924874,742924644,0.034978,0.11914,0.0472843
742946043,742945805,0.152135,0.0452789,-0.0259924
742967080,742966855,0.0205854,0.120771,0.0475054
742984461,742984235,0.0656157,0.131886,0.0521963
743005570,743005341,0.0825298,0.112453,0.0225248
743026673,743026446,0.0343156,0.179166,0.0254101
743044063,743043828,-0.0287525,0.175088,0.112501
743065169,743064931,0.0432419,0.15495,0.0745768
743086264,743086037,0.0635637,0.136143,0.0683819
743107375,743107142,0.0246411,0.121678,0.0264206
743124826,743124595,0.0618235,0.0743495,-0.0105088
743144792,743144560,0.0227918,0.15747,0.0266603
743166960,743166732,0.0450583,0.12608,0.00011507
743184374,743184135,0.0557309,0.0944281,0.0539764
743205454,743205222,0.00868261,0.0772787,0.000517898
743225315,743225086,0.101978,0.106417,0.0221654
743243942,743243704,-0.0208524,0.135438,0.0371033
743263796,743263568,0.0727198,0.0519027,0.00518537
743284911,743284677,0.000493762,0.0756075,0.0573951
743306045,743305820,0.0233805,0.0652438,0.00514055
743324634,743324402,-0.0040739,0.0714,-0.0206047
743344496,743344266,0.0439233,0.0545534,-0.0138755
743365597,743365369,0.0153447,0.0139891,-0.0295638
743384254,743384023,0.0619933,0.00528884,-0.0299991
743404219,743403984,0.0336769,-0.0107378,-0.0281395
