timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
79927083,0.0268107,-0.0132461,0.12222,0.0,0.998016,0.0137841,-0.00579139,0.0611539,0.0,0.0,-0.0,0,0,0,0,0
79932149,0.0268107,-0.0132461,0.122223,0.0,0.998016,0.0137841,-0.00579137,0.0611553,0.0,0.0,-0.0,0,0,0,0,0
80031274,0.0268107,-0.0132461,0.1224,0.0,0.998011,0.0137846,-0.00579015,0.0612438,0.0,0.0,-0.0,0,0,0,0,0
80130668,0.0268107,-0.0132461,0.122783,0.0,0.997999,0.0137857,-0.00578751,0.0614348,0.0,0.0,-0.0,0,0,0,0,0
80234980,0.0268107,-0.0132461,0.122786,0.0,0.997999,0.0137857,-0.00578749,0.0614363,0.0,0.0,-0.0,0,0,0,0,0
80329291,0.0268107,-0.0132461,0.122737,0.0,0.998001,0.0137856,-0.00578783,0.0614119,0.0,0.0,-0.0,0,0,0,0,0
80433592,0.0268107,-0.0132461,0.121871,0.0,0.998027,0.0137831,-0.00579379,0.0609798,0.0,0.0,-0.0,0,0,0,0,0
80528109,0.0268107,-0.0132461,0.122407,0.0,0.998011,0.0137846,-0.0057901,0.0612473,0.0,0.0,-0.0,0,0,0,0,0
80632255,0.0268107,-0.0132461,0.122145,0.0,0.998019,0.0137839,-0.00579191,0.0611165,0.0,0.0,-0.0,0,0,0,0,0
80731824,0.0268107,-0.0132461,0.121997,0.0,0.998023,0.0137834,-0.00579293,0.0610424,0.0,0.0,-0.0,0,0,0,0,0
80830968,0.0268107,-0.0132461,0.12166,0.0,0.998033,0.0137825,-0.00579525,0.0608744,0.0,0.0,-0.0,0,0,0,0,0
80930376,0.0268107,-0.0132461,0.121817,0.0,0.998029,0.0137829,-0.00579417,0.0609529,0.0,0.0,-0.0,0,0,0,0,0
81029870,0.0268107,-0.0132461,0.121084,0.0,0.998051,0.0137808,-0.00579922,0.060587,0.0,0.0,-0.0,0,0,0,0,0
81133953,0.0268107,-0.0132461,0.121092,0.0,0.998051,0.0137808,-0.00579917,0.0605909,0.0,0.0,-0.0,0,0,0,0,0
81228360,0.0268107,-0.0132461,0.121067,0.0,0.998051,0.0137807,-0.00579933,0.0605786,0.0,0.0,-0.0,0,0,0,0,0
81332735,0.0268107,-0.0132461,0.12079,0.0,0.99806,0.0137799,-0.00580125,0.06044,0.0,0.0,-0.0,0,0,0,0,0
81432078,0.0268107,-0.0132461,0.12067,0.0,0.998064,0.0137796,-0.00580207,0.0603803,0.0,0.0,-0.0,0,0,0,0,0
81531536,0.0268107,-0.0132461,0.121277,0.0,0.998045,0.0137813,-0.00579789,0.0606831,0.0,0.0,-0.0,0,0,0,0,0
81630778,0.0268107,-0.0132461,0.120131,0.0,0.99808,0.013778,-0.00580579,0.0601112,0.0,0.0,-0.0,0,0,0,0,0
81730062,0.0268107,-0.0132461,0.11987,0.0,0.998088,0.0137773,-0.00580759,0.0599809,0.0,0.0,-0.0,0,0,0,0,0
81834488,0.0268107,-0.0132461,0.120577,0.0,0.998066,0.0137793,-0.00580272,0.0603336,0.0,0.0,-0.0287148,0,0,0,0,0
81928702,0.0268107,-0.0132461,0.119927,0.0,0.998086,0.0137774,-0.00580719,0.0600097,0.0,0.0,-0.0312117,0,0,0,0,0
82033069,0.0268107,-0.0132461,0.119839,0.0,0.998088,0.0137772,-0.0058078,0.0599657,0.0,0.0,-0.0324602,0,0,0,0,0
82127557,0.0268107,-0.0132461,0.118707,0.0,0.998122,0.0137739,-0.00581559,0.0594008,0.0,0.0,-0.0287148,0,0,0,0,0
82231707,0.0268107,-0.0132461,0.118654,0.0,0.998124,0.0137737,-0.00581596,0.059374,0.0,0.0,-0.0274663,0,0,0,0,0
82331209,0.0268107,-0.0132461,0.118574,0.0,0.998126,0.0137735,-0.00581651,0.0593341,0.0,0.0,-0.0349572,0,0,0,0,0
82430595,0.0268107,-0.0132461,0.118641,0.0,0.998124,0.0137737,-0.00581605,0.0593676,0.0,0.0,-0.0349572,0,0,0,0,0
82529749,0.0268107,-0.0132461,0.118753,0.0,0.998121,0.013774,-0.00581528,0.0594236,0.0,0.0,-0.0349572,0,0,0,0,0
82629349,0.0268107,-0.0132461,0.118808,0.0,0.998119,0.0137742,-0.0058149,0.0594509,0.0,0.0,-0.0349572,0,0,0,0,0
82733493,0.0268107,-0.0132461,0.118794,0.0,0.99812,0.0137741,-0.005815,0.059444,0.0,0.0,-0.0349572,0,0,0,0,0
82827884,0.0268107,-0.0132461,0.119131,0.0,0.99811,0.0137751,-0.00581267,0.0596124,0.0,0.0,-0.0349572,0,0,0,0,0
82932211,0.0268107,-0.0132461,0.118774,0.0,0.99812,0.0137741,-0.00581513,0.0594341,0.0,0.0,-0.0349572,0,0,0,0,0
83031572,0.0268107,-0.0132461,0.118806,0.0,0.998119,0.0137742,-0.00581491,0.0594503,0.0,0.0,-0.0486903,0,0,0,0,0
83130884,0.0268107,-0.0132461,0.119549,0.0,0.998097,0.0137763,-0.00580979,0.059821,0.0,0.0,-0.2,0,0,0,0,0
83230236,0.0268107,-0.0132461,0.119549,0.0,0.998097,0.0137763,-0.00580979,0.059821,0.0,0.0,-0.229474,0,0,0,0,0
83329584,0.0268107,-0.0132461,0.119549,0.0,0.998097,0.0137763,-0.00580979,0.059821,0.0,0.0,-0.231579,0,0,0,0,0
83434253,0.0268107,-0.0132461,0.119549,0.0,0.998097,0.0137763,-0.00580979,0.059821,0.0,0.0,-0.232632,0,0,0,0,0
83528351,0.0268107,-0.0132461,0.119549,0.0,0.998097,0.0137763,-0.00580979,0.059821,0.0,0.0,-0.231579,0,0,0,0,0
83632479,0.0268107,-0.0132461,0.119549,0.0,0.998097,0.0137763,-0.00580979,0.059821,0.0,0.0,-0.232632,0,0,0,0,0
83726968,0.0268107,-0.0132461,0.119549,0.0,0.998097,0.0137763,-0.00580979,0.059821,0.0,0.0,-0.232632,0,0,0,0,0
83831377,0.0268107,-0.0132461,0.119549,0.0,0.998097,0.0137763,-0.00580979,0.059821,0.0,0.0,-0.232632,0,0,0,0,0
83930607,0.0268107,-0.0132461,0.119549,0.0,0.998097,0.0137763,-0.00580979,0.059821,0.0,0.0,-0.232632,0,0,0,0,0
