timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect
79217412,inf,0,1,1,1,0
80226027,inf,0,1,1,1,0
81233689,inf,0,1,1,1,0
82242183,inf,0,1,1,1,0
83121550,inf,0,1,0,0,0
84055413,inf,0,0,0,0,0
85063684,inf,0,0,0,0,0
86071953,inf,0,0,0,0,0
87075392,inf,0,0,0,0,0
88078767,inf,0,0,0,0,0
89082428,inf,0,0,0,0,0
90085809,inf,0,0,0,0,0
91094315,inf,0,0,0,0,0
92097451,inf,0,0,0,0,0
93106063,inf,0,0,0,0,0
94114046,inf,0,0,0,0,0
95122391,inf,0,0,0,0,0
96127000,inf,0,0,0,0,0
97134257,inf,0,0,0,0,0
98142578,inf,0,0,0,0,0
99146243,inf,0,0,0,0,0
100154374,inf,0,0,0,0,0
101162675,inf,0,0,0,0,0
102171674,inf,0,0,0,0,0
103174477,inf,0,0,0,0,0
104183568,inf,0,0,0,0,0
105186124,inf,0,0,0,0,0
106186212,inf,0,0,0,0,0
107193907,inf,0,0,0,0,0
108196475,inf,0,0,0,0,0
109200792,inf,0,0,0,0,0
110203243,inf,0,0,0,0,0
111206756,inf,0,0,0,0,0
112210045,inf,0,0,0,0,0
113218266,inf,0,0,0,0,0
114221753,inf,0,0,0,0,0
115225389,inf,0,0,0,0,0
116233720,inf,0,0,0,0,0
117241937,inf,0,0,0,0,0
118246228,inf,0,0,0,0,0
119253584,inf,0,0,0,0,0
120256997,inf,0,0,0,0,0
121265664,inf,0,0,0,0,0
122273797,inf,0,0,0,0,0
123282056,inf,0,0,0,0,0
124285516,inf,0,0,0,0,0
125293875,inf,0,0,0,0,0
126297253,inf,0,0,0,0,0
127300847,inf,0,0,0,0,0
128305264,inf,0,0,0,0,0
129308487,inf,0,0,0,0,0
130316964,inf,0,0,0,0,0
131330328,inf,0,0,0,0,0
132337483,inf,0,0,0,0,0
133341041,inf,0,0,0,0,0
134344440,inf,0,0,0,0,0
135352780,inf,0,0,0,0,0
136361049,inf,0,0,0,0,0
137364559,inf,0,0,0,0,0
138373458,inf,0,0,0,0,0
139381358,inf,0,0,0,0,0
140384783,inf,0,0,0,0,0
141393020,inf,0,0,0,0,0
142396497,inf,0,0,0,0,0
143404806,inf,0,0,0,0,0
144413183,inf,0,0,0,0,0
145416561,inf,0,0,0,0,0
146424904,inf,0,0,0,0,0
147433329,inf,0,0,0,0,0
148441612,inf,0,0,0,0,0
149445059,inf,0,0,0,0,0
150453382,inf,0,0,0,0,0
151461985,inf,0,0,0,0,0
152465266,inf,0,0,0,0,0
153473568,inf,0,0,0,0,0
154477061,inf,0,0,0,0,0
155485531,inf,0,0,0,0,0
156493937,inf,0,0,0,0,0
157503158,inf,0,0,0,0,0
158505551,inf,0,0,0,0,0
159514034,inf,0,0,0,0,0
160517167,inf,0,0,0,0,0
161526197,inf,0,0,0,0,0
162535019,inf,0,0,0,0,0
163537602,inf,0,0,0,0,0
164545802,inf,0,0,0,0,0
165554107,inf,0,0,0,0,0
166557803,inf,0,0,0,0,0
167560829,inf,0,0,0,0,0
168565432,inf,0,0,0,0,0
169572774,inf,0,0,0,0,0
170581660,inf,0,0,0,0,0
171584472,inf,0,0,0,0,0
172592801,inf,0,0,0,0,0
173601368,inf,0,0,0,0,0
174609691,inf,0,0,0,0,0
175612978,inf,0,0,0,0,0
