timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
79930534,79930309,0.00672821,-0.0036799,-0.00668505
79931796,79931562,0.010966,0.000840354,-0.00465533
79953988,79953761,0.00477328,0.0088272,0.0421922
79971371,79971134,-0.00918985,-0.00651964,0.0186096
79992484,79992248,0.0122754,0.0046265,-0.00629107
80013590,80013356,0.00817579,0.00352374,-0.0736585
80030969,80030742,-0.00300699,-0.00685994,0.0352225
80052088,80051859,-0.0131649,0.0093463,0.0445115
80073196,80072965,-0.0331319,-0.0629193,-0.0535634
80090581,80090349,-0.0561444,-0.00617953,-0.0248371
80111709,80111462,0.0513277,-0.0560211,0.0326166
80132798,80132572,-0.0929588,0.00349521,-0.0128139
80153915,80153684,0.0271355,-0.0110552,0.0220959
80171383,80171152,8.42174e-05,0.00352312,-0.0309413
80192528,80192302,-0.0451133,-0.0151159,-0.0371907
80213516,80213290,0.1703,0.0778887,0.106755
80234636,80234402,-0.096467,-0.0845813,-0.0272275
80252016,80251785,0.047906,0.0409548,-0.0504298
80273121,80272897,0.0274138,0.00100519,0.0838112
80294251,80294011,-0.0543387,-0.0534999,0.00307869
80311620,80311393,0.0294573,0.0666787,-0.0126477
80332743,80332510,-0.0129547,-0.011195,0.0223738
80352599,80352373,0.0203127,-0.042658,1.33602e-05
80374965,80374729,0.0359138,0.02185,-0.0294538
80391099,80390874,-0.0468225,-0.0300691,0.0337429
80412215,80411986,0.0866954,-0.0182785,0.0175223
80433324,80433095,0.0195785,-0.000409389,-0.0444172
80450770,80450547,-0.0790212,-0.00454673,0.0276138
80472038,80471814,0.116063,0.000794526,0.0536825
80494178,80493944,0.0885869,-0.0258963,-0.0281376
80514046,80513814,-0.161556,0.00853729,-0.0249917
80531428,80531204,0.118939,0.0319792,0.0277702
80552536,80552307,0.120137,-0.006833,-0.017227
80573684,80573455,-0.144648,-0.030983,-0.00855307
80591068,80590846,0.0550405,0.0234961,0.0139586
80612198,80611965,0.153889,0.00432397,-0.0100661
80633256,80633025,-0.0795846,-0.0509862,0.00202278
80654366,80654136,-0.140839,0.00423734,0.0103632
80672996,80672765,0.151834,0.0452934,-0.0166245
80692886,80692655,0.013519,-0.0557079,0.000258767
80714069,80713843,-0.162087,-0.0392595,0.0147835
80731491,80731259,0.116396,0.0751669,-0.0128573
80752471,80752241,0.0993809,-0.0284907,-0.0206781
80773582,80773355,-0.12982,-0.0776231,0.0150041
80794692,80794462,-0.0850179,0.0165285,0.0308118
80812072,80811847,0.150582,0.0382019,-0.0357265
80833185,80832959,-0.03598,-0.0777768,-0.0101867
80854300,80854070,-0.138298,-0.0475924,0.0240119
80871681,80871455,0.126976,0.0933001,-0.00632807
80892798,80892566,0.069372,-0.0330604,-0.0318152
80912666,80912435,-0.140089,-0.0794274,0.00459083
80931301,80931064,0.0551851,0.10466,0.0327115
80951166,80950937,0.108306,0.0147382,-0.0348473
80972332,80972104,-0.089795,-0.115214,-0.0305499
80993537,80993305,-0.106116,-0.0253539,0.0274863
81010948,81010722,0.137624,0.0836754,0.00540207
81031877,81031650,0.0110031,-0.0454838,-0.0409959
