timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
79857373,0.193172,0.0331277,0.0
241375041,0.194578,0.0332612,0.0
241379996,0.195856,0.0332797,0.0
241573676,0.211555,0.0338405,0.0
241777419,0.215588,0.0338734,0.0
241976053,0.221133,0.0340714,0.0
242174722,0.215286,0.0346264,0.0
