timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
79926566,0.0256177,-0.0120617,-0.00630751,4990,0,-0.725092,-0.109904,-9.68606,4990,0
79931562,0.0147539,0.0220338,-0.000274621,4996,0,-0.528807,-0.318443,-9.77575,4996,0
79936546,-0.0245967,-0.0161099,0.012988,4984,0,-0.045495,-0.518219,-9.62178,4984,0
79941331,-0.0324886,-0.0380512,0.0145442,4785,0,-0.217119,-0.137084,-9.79501,4785,0
79946298,-0.02838,0.0333766,0.0403281,4967,0,-0.605874,-0.103589,-9.79811,4967,0
79951269,0.0250541,-2.31247e-05,0.0484745,4971,0,0.140689,0.0894768,-9.66801,4971,0
79956235,0.0128394,-0.0372303,0.0542485,4966,0,-0.220346,-0.452005,-9.67559,4966,0
79961201,-0.0187103,-0.00533257,0.00948717,4966,0,-0.251852,-0.459224,-9.87673,4966,0
79966168,-0.0427324,-0.0104587,0.0118517,4967,0,-0.191226,-0.301684,-9.86921,4967,0
79971134,0.010661,-0.0143237,0.0161881,4966,0,-0.393016,0.104776,-9.60101,4966,0
79976102,-0.00872549,-0.0126261,0.0247988,4968,0,-0.650516,-0.20926,-9.74224,4968,0
79981079,-0.0215802,-0.0121613,0.0165615,4977,0,-0.57452,-0.228712,-9.65201,4977,0
79986036,0.00507345,0.00585125,-0.000732486,4957,0,-0.436547,-0.315058,-9.57691,4957,0
79991003,0.0129203,-0.00143481,-0.0279663,4967,0,-0.272441,-0.550733,-9.84179,4967,0
79995970,-0.0295443,-0.0217709,-0.0496478,4967,0,-0.138159,-0.357251,-9.79285,4967,0
80000938,-0.0305667,-0.0137092,-0.0743992,4968,0,-0.118409,-0.148984,-9.79339,4968,0
80005907,0.0113035,-0.0070296,-0.0726513,4969,0,-0.287216,-0.00801138,-9.82091,4969,0
80010873,0.00759725,0.00166888,-0.073296,4966,0,-0.619404,-0.297592,-9.88569,4966,0
80015839,-0.0251941,0.017129,-0.0315012,4966,0,-0.493497,-0.149323,-9.56206,4966,0
80020807,-0.0148713,-0.0124756,-0.0082178,4968,0,-0.327821,-0.304904,-9.50271,4968,0
80025774,-0.000447833,-0.0282257,0.0354444,4967,0,-0.264718,-0.201034,-9.66881,4967,0
80030742,-0.0245656,0.00411248,0.0870173,4968,0,-0.461081,-0.328841,-9.96598,4968,0
80035713,-0.0236529,0.0411003,0.0998043,4971,0,-0.473226,-0.287498,-9.86592,4971,0
80040737,-0.00919396,0.00422314,0.0709494,5024,0,-0.105476,-0.00831507,-9.72366,5024,0
80045693,-0.0377579,-0.0240809,0.0446979,4956,0,-0.177809,0.0588666,-9.77695,4956,0
80050648,-0.00958665,0.0229818,0.0154982,4955,0,-0.0332283,0.42486,-9.69584,4955,0
80055582,0.0729053,0.031433,-0.00767353,4934,0,0.129792,-0.272548,-9.62398,4934,0
80060545,0.0694054,0.0103014,-0.0374501,4963,0,0.11194,-0.731262,-9.45728,4963,0
80065512,-0.031686,-0.0935341,-0.0745131,4967,0,0.376235,-1.16695,-9.68258,4967,0
80070480,-0.102321,-0.0945087,-0.0394926,4968,0,-0.59401,-0.660244,-10.0682,4968,0
80075447,-0.022206,0.0263904,-0.013203,4967,0,-1.64992,-0.524522,-10.1812,4967,0
80080414,0.0012005,0.0608578,0.0225015,4967,0,-1.45992,-0.353845,-9.80879,4967,0
80085381,-0.0724926,-0.0372581,-0.0236407,4967,0,-0.736387,0.417528,-9.33278,4967,0
80090349,-0.105557,-0.0472633,-0.0833326,4968,0,-0.300947,0.783235,-9.41962,4968,0
80095316,0.0660868,0.0574596,-0.0608236,4967,0,0.118513,1.37881,-9.72605,4967,0
80100285,0.192412,0.0629463,0.0474883,4969,0,1.21863,-0.205921,-9.59753,4969,0
80105263,0.0828768,-0.0781515,0.0352223,4978,0,1.86169,-0.906997,-9.8219,4978,0
80110220,-0.09704,-0.126291,0.0315167,4957,0,0.631373,-1.91325,-9.99736,4957,0
80115186,-0.0964249,0.0168347,0.0480922,4966,0,-1.75257,-1.45037,-10.199,4966,0
80120153,-0.0302649,0.0602876,0.068824,4967,0,-2.15812,-0.491903,-9.77567,4967,0
80125120,-0.119304,-0.00621945,-0.0413088,4967,0,-2.28731,0.112121,-9.54563,4967,0
80130087,-0.118985,-0.0343863,-0.027802,4967,0,-1.52394,1.74595,-9.30032,4967,0
80135056,0.0993865,0.0179432,0.0361455,4969,0,-0.0616962,0.784734,-9.44913,4969,0
80140022,0.217791,0.0411276,0.0472839,4966,0,1.90911,0.425959,-9.63625,4966,0
80144991,0.0839226,0.034097,0.0260577,4969,0,2.05381,-1.62078,-10.1055,4969,0
80149956,-0.0380968,-0.0451633,0.0350011,4965,0,0.840577,-1.90512,-9.88218,4965,0
80154926,-0.166178,-0.0787709,-0.0752764,4970,0,-0.967273,-1.18828,-10.0391,4970,0
80159891,-0.205416,-0.00138329,-0.164028,4965,0,-2.9918,0.173559,-9.90127,4965,0
80164862,-0.0530556,0.0348067,-0.0588809,4971,0,-3.05807,1.77682,-9.69232,4971,0
80169845,0.179547,-0.0273341,0.0806261,4983,0,-0.539518,0.538097,-9.17239,4983,0
80174830,0.148474,0.0219035,0.0290144,4985,0,1.43682,-0.267081,-9.27371,4985,0
80179825,0.0270934,0.0909504,0.0396655,4995,0,2.14924,-1.49705,-9.61565,4995,0
80184815,0.0414975,0.0130731,0.0121922,4990,0,1.98629,-1.56017,-9.82087,4990,0
80189804,-0.137903,-0.083942,-0.100719,4989,0,-0.263047,-1.09274,-10.3421,4989,0
80194793,-0.31987,-0.0895025,-0.0793932,4989,0,-2.7399,0.871822,-10.5037,4989,0
80199786,-0.0817405,-0.070301,0.0952518,4993,0,-2.73685,2.05734,-10.0127,4993,0
80204819,0.276331,0.0356418,0.141517,5033,0,-1.23832,1.12826,-9.09566,5033,0
80209560,0.202841,0.12855,0.101148,4741,0,0.590211,-1.29444,-8.93315,4741,0
80214531,0.0158198,0.0754558,0.0279702,4971,0,1.73429,-2.09941,-9.12252,4971,0
80219498,-0.10239,-0.0296349,-0.136735,4967,0,1.17272,-1.6923,-9.59422,4967,0
80224466,-0.20265,-0.10414,-0.122742,4968,0,-0.599848,0.0522854,-10.494,4968,0
80229433,-0.119447,-0.107224,-0.0149311,4967,0,-1.54367,0.610557,-11.0495,4967,0
80234402,0.0642799,-0.0393787,0.0929074,4969,0,-1.09544,1.92076,-10.0084,4969,0
80239367,0.117011,0.0665591,0.064441,4965,0,-0.264881,-0.595025,-9.40477,4965,0
80244344,0.0844154,0.0339568,0.0190983,4977,0,0.379475,-0.861895,-8.35667,4977,0
80249302,-0.020475,0.0182212,-0.151097,4958,0,-0.237767,-1.8959,-8.74767,4958,0
80254271,-0.150053,0.00306324,-0.134774,4969,0,-1.08092,-0.403628,-9.94691,4969,0
80259236,-0.0745574,-0.0890816,-0.00293127,4965,0,-0.752615,0.229799,-10.8598,4965,0
80264204,0.0222657,-0.0907512,0.103559,4968,0,-0.115705,1.46895,-11.0014,4968,0
80269173,0.0616633,0.0455092,0.0924392,4969,0,0.81124,-0.385514,-10.1991,4969,0
80274138,0.0209914,0.0873571,0.0569315,4965,0,0.756262,-0.024607,-8.78943,4965,0
80279103,0.05292,0.0323695,-0.0727809,4965,0,-0.172112,-1.32666,-8.15381,4965,0
80284091,-0.0881831,-0.0465412,-0.0689536,4988,0,-1.73809,-0.882284,-9.20166,4988,0
80289079,-0.0890734,-0.0816983,0.0267544,4988,0,-1.92309,-0.243821,-10.303,4988,0
80294011,-0.0247191,-0.0647049,0.0676602,4932,0,-0.554613,0.562747,-11.128,4932,0
80298975,0.0789734,0.0142236,0.0594872,4964,0,0.988624,0.274778,-10.5694,4964,0
80303943,-0.0194803,0.0997888,0.0522422,4968,0,0.879945,0.00461248,-9.62867,4968,0
80308915,0.0376433,0.0688525,-0.0815844,4972,0,0.535368,-0.571187,-8.23303,4972,0
80313878,-0.0382991,-0.0745524,-0.101189,4963,0,-1.06959,-0.959015,-8.86395,4963,0
80318844,-0.0373491,-0.0858388,0.00218631,4966,0,-2.30418,-0.47143,-9.85874,4966,0
80323812,-0.0488865,-0.0484943,0.0436045,4968,0,-1.02456,-0.419622,-10.8733,4968,0
80328778,0.0205377,-0.00675413,0.031404,4966,0,0.52844,0.617367,-10.5104,4966,0
80333753,-0.0376934,0.102418,-0.00486751,4975,0,0.610092,0.179816,-9.97769,4975,0
80338713,0.0434223,0.0803378,-0.0857382,4960,0,0.803124,0.168044,-8.44092,4960,0
80343680,0.0107729,-0.079069,-0.0742419,4967,0,-0.437473,-1.0502,-9.0337,4967,0
80348648,0.0137149,-0.0759778,0.0424532,4968,0,-1.61632,-0.663489,-9.7951,4968,0
80353615,-0.058324,-0.048132,0.0557808,4967,0,-0.623392,-1.07241,-10.5625,4967,0
80358582,-0.057087,-0.0396321,0.0508828,4967,0,0.223549,0.729368,-10.4389,4967,0
80363550,-0.0628632,0.0980652,0.0133632,4968,0,0.0587623,0.380339,-10.0107,4968,0
80368518,0.0578194,0.0705643,-0.0554592,4968,0,0.319755,0.862185,-8.52497,4968,0
80373484,0.0502871,-0.0828068,-0.0445153,4966,0,-0.772767,-0.867053,-9.23971,4966,0
80378452,0.0564702,-0.0396161,0.0731863,4968,0,-1.58479,-1.15691,-9.86287,4968,0
80383419,-0.0349659,-0.0274629,0.06254,4967,0,-0.241238,-1.42924,-10.3014,4967,0
80388386,-0.108558,-0.0504755,0.0209172,4967,0,0.365609,0.331814,-10.2699,4967,0
80393353,-0.111896,0.0900762,-0.046089,4967,0,0.240902,0.352342,-9.92946,4967,0
80398321,0.0380853,0.0396465,-0.0714627,4968,0,0.268333,1.38671,-8.71967,4968,0
80403288,0.097138,-0.102557,-0.037876,4967,0,-0.960281,-0.495739,-9.47857,4967,0
80408256,0.0933042,-0.0155623,0.0606692,4968,0,-1.63763,-1.52223,-10.0385,4968,0
80413223,-0.0242842,-0.00668453,0.0311182,4967,0,-0.131955,-1.76544,-10.2795,4967,0
80418197,-0.160937,-0.0480736,-0.00199718,4974,0,0.248605,0.178748,-9.94121,4974,0
80423158,-0.152929,0.0782465,-0.07697,4961,0,0.155982,0.738419,-9.67901,4961,0
80428125,0.0590326,0.0123232,-0.0522917,4967,0,0.302588,1.76556,-8.71015,4967,0
80433095,0.158679,-0.086403,-0.00827757,4970,0,-0.990637,-0.375039,-9.68263,4970,0
80438084,0.115298,0.0149957,0.100019,4989,0,-1.44442,-1.75415,-10.3092,4989,0
80443065,-0.0453462,-0.00541546,0.0526392,4981,0,0.0957394,-2.07539,-10.4644,4981,0
80448106,-0.204824,-0.0322941,0.0041226,5041,0,0.0828178,0.0817369,-9.7741,5041,0
80453093,-0.150148,0.0788627,-0.0790297,4987,0,-0.124821,0.98296,-9.36138,4987,0
80458098,0.0743229,-0.0344754,-0.0214034,5005,0,0.40813,1.7391,-8.68391,5005,0
80463042,0.1799,-0.0797689,0.0117223,4944,0,-1.02145,-0.427529,-9.7622,4944,0
80468013,0.0977839,0.0436488,0.108708,4971,0,-1.06629,-1.66106,-10.3443,4971,0
80473012,-0.0499661,-0.0184022,0.0148065,4999,0,0.278685,-2.20275,-10.5341,4999,0
80477801,-0.239444,-0.0282447,-0.0337821,4789,0,-0.138254,0.315193,-9.77299,4789,0
80482765,-0.148836,0.0605176,-0.0812486,4964,0,-0.484604,1.11662,-9.30639,4964,0
80487732,0.117629,-0.0768379,-0.0284214,4967,0,0.155247,1.7613,-8.73478,4967,0
80492699,0.219076,-0.0297687,0.00966313,4967,0,-1.13516,-1.00966,-9.91419,4967,0
80497666,0.0808727,0.0690416,0.0965087,4967,0,-0.592395,-1.60582,-10.1766,4967,0
80502634,-0.0976717,-0.0333749,-0.0229769,4968,0,0.245203,-2.53745,-10.485,4968,0
80507601,-0.266178,-0.0112864,-0.044545,4967,0,-0.255312,0.890106,-9.51111,4967,0
80512568,-0.137698,0.0142344,-0.0242347,4967,0,-0.286765,1.1785,-9.38326,4967,0
80517536,0.160083,-0.0988585,-0.00264014,4968,0,-0.150737,1.80873,-8.95203,4968,0
80522503,0.22499,0.0490887,0.0123615,4967,0,-0.995014,-1.51789,-10.2408,4967,0
80527470,0.0813583,0.07058,0.0606416,4967,0,0.0466007,-1.26678,-10.1125,4967,0
80532442,-0.168151,-0.0514188,0.000817006,4972,0,-0.0501464,-2.43156,-10.2939,4972,0
80537405,-0.277671,0.000371524,-0.00738055,4963,0,-0.495361,1.36964,-9.10533,4963,0
80542372,-0.0934187,-0.0463711,0.0102781,4967,0,-0.219885,1.45908,-9.39915,4967,0
80547340,0.247656,-0.0497672,-0.0371747,4968,0,-0.462699,1.19964,-9.26105,4968,0
80552307,0.206832,0.0929136,-0.00465556,4967,0,-0.604804,-2.05214,-10.4422,4967,0
80557277,0.0483094,0.0126231,0.041277,4970,0,0.398747,-1.42318,-10.1303,4970,0
80562243,-0.274679,-0.0391403,0.0199271,4966,0,-0.663312,-1.95436,-10.1868,4966,0
80567209,-0.229402,0.00797947,-0.0244915,4966,0,-0.4232,1.28367,-8.93952,4966,0
80572175,-0.0169008,-0.0942585,-0.0111409,4966,0,-0.253187,2.02087,-9.21338,4966,0
80577143,0.268166,-0.0135332,-0.0423115,4968,0,-0.486434,0.375142,-9.48698,4968,0
80582113,0.153833,0.0874099,0.00123774,4970,0,-0.150177,-1.91864,-10.5266,4970,0
80587078,0.00894445,-0.0095887,0.0294799,4965,0,0.261892,-1.74951,-10.1446,4965,0
80592045,-0.297637,-0.00916196,0.0154038,4967,0,-0.686781,-0.996554,-9.85928,4967,0
80597012,-0.189661,-0.0324754,-0.0366211,4967,0,-0.455467,0.808394,-9.07965,4967,0
80601980,0.0229116,-0.101982,0.00837745,4968,0,-0.36614,2.55595,-9.17247,4968,0
80606951,0.286657,0.010148,-0.0140174,4971,0,-0.416213,-0.452237,-9.83695,4971,0
80611965,0.150649,0.0834041,0.0088244,5014,0,-0.0219016,-1.37931,-10.6059,5014,0
80616894,-0.0649035,0.0143445,0.0308613,4929,0,-0.0769336,-2.46404,-10.1389,4929,0
80621849,-0.321712,-0.00533418,0.0182022,4955,0,-0.706236,0.329878,-9.3075,4955,0
80626835,-0.158916,-0.0824681,-0.0260986,4986,0,-0.737515,0.37797,-9.14929,4986,0
80631783,0.132094,-0.070662,0.00389904,4948,0,-0.159347,2.44332,-9.09031,4948,0
80636760,0.272417,0.0376653,-0.024141,4977,0,-0.106666,-1.5133,-10.2999,4977,0
80641734,0.0872608,0.0834338,-7.13638e-05,4974,0,-0.131383,-0.990527,-10.6704,4974,0
80646722,-0.166184,0.0278281,0.0356156,4988,0,-0.322797,-2.50215,-10.0788,4988,0
80651704,-0.259491,-0.0534894,0.00756132,4982,0,-0.50535,1.31892,-8.96319,4982,0
80656620,-0.120571,-0.0865465,-0.0136021,4916,0,-0.887118,0.622734,-9.20041,4916,0
80661587,0.207303,-0.038495,-0.0255256,4967,0,0.249558,1.64616,-9.04294,4967,0
80666555,0.222626,0.0381744,-0.04194,4968,0,0.018015,-1.71431,-10.653,4968,0
80671522,0.0526323,0.0984959,0.0183951,4967,0,-0.318612,-1.28736,-10.5121,4967,0
80676489,-0.230031,0.0265424,0.0389609,4967,0,-0.609562,-1.97829,-9.87948,4967,0
80681456,-0.215768,-0.100743,-0.00413365,4967,0,-0.721038,1.35088,-8.92206,4967,0
80686425,-0.0705197,-0.0900697,0.0253143,4969,0,-0.468965,1.47346,-9.25026,4969,0
80691393,0.256997,-0.0207983,-0.028793,4968,0,0.490956,0.296082,-9.41865,4968,0
80696359,0.172301,0.0835201,-0.050086,4966,0,-0.0603889,-1.21445,-10.8328,4966,0
80701330,-0.012706,0.0889454,0.0456275,4971,0,-0.288573,-1.81097,-10.1888,4971,0
80706313,-0.266854,-0.0253906,0.0249601,4983,0,-0.849454,-0.936432,-9.60257,4983,0
80711301,-0.182902,-0.118107,-0.00685579,4988,0,-1.03771,0.732421,-8.95331,4988,0
80716295,0.0296966,-0.0619918,0.0251367,4994,0,-0.192739,2.20099,-9.14592,4994,0
80721289,0.279194,0.00979491,-0.0327162,4994,0,0.461275,-0.725704,-10.0307,4994,0
80726272,0.134254,0.129384,-0.0485578,4983,0,-0.0870779,-1.11238,-10.7427,4983,0
80731259,-0.112432,0.0686885,0.05081,4987,0,-0.538668,-2.15288,-9.91445,4987,0
80736250,-0.261617,-0.0914949,0.019305,4991,0,-0.785392,0.502945,-9.31289,4991,0
80741242,-0.150626,-0.122256,-0.0124072,4992,0,-0.784599,0.0879805,-9.12477,4992,0
80746034,0.125112,-0.046771,-0.0169949,4792,0,0.38739,2.05115,-9.15918,4792,0
80751000,0.242111,0.0388621,-0.0355156,4966,0,0.386551,-0.889993,-10.4388,4966,0
80755967,0.0853217,0.137597,-0.0135007,4967,0,-0.4183,-1.32286,-10.5072,4967,0
80760934,-0.17821,0.0332268,0.0563509,4967,0,-0.907454,-2.05986,-9.85176,4967,0
80765903,-0.211373,-0.136639,0.0240194,4969,0,-0.828401,1.18405,-8.90345,4969,0
80770867,-0.116828,-0.113772,0.0045545,4964,0,-0.545845,0.717481,-9.36737,4964,0
80775877,0.204134,-0.0101728,-0.0497234,5010,0,0.833946,0.831945,-9.60203,5010,0
80780817,0.212657,0.102127,-0.0620933,4940,0,0.453623,-1.0415,-10.6246,4940,0
80785769,0.00366984,0.110404,0.0432893,4952,0,-0.871773,-1.64171,-10.163,4952,0
80790736,-0.235582,-0.026322,0.0548857,4967,0,-1.15082,-1.1496,-9.58346,4967,0
80795704,-0.186872,-0.159543,0.00625838,4968,0,-0.975094,0.475852,-8.87705,4968,0
80800672,-0.00921583,-0.0726674,-0.00172247,4968,0,-0.0882583,1.89381,-9.30725,4968,0
80805638,0.252023,0.0113879,-0.0366354,4966,0,0.980068,0.0788346,-10.0102,4966,0
80810605,0.159219,0.14798,-0.0546614,4967,0,0.0116753,-1.38934,-10.8272,4967,0
80815573,-0.101184,0.0851059,0.0720422,4968,0,-1.03783,-1.82675,-9.83205,4968,0
80820540,-0.23385,-0.10648,0.0206901,4967,0,-0.981137,-0.0410041,-9.18987,4967,0
80825507,-0.16003,-0.150493,-0.0224221,4967,0,-0.932332,0.084751,-9.13034,4967,0
80830475,0.0935368,-0.0469773,-0.0283085,4968,0,0.7484,1.7453,-9.38915,4968,0
80835442,0.241659,0.0695178,-0.0385475,4967,0,0.75533,-0.286784,-10.2692,4967,0
80840409,0.0971604,0.159095,-0.00742383,4967,0,-0.705765,-1.55277,-10.7185,4967,0
80845376,-0.152168,0.0312598,0.082961,4967,0,-1.15348,-1.67416,-9.69801,4967,0
80850344,-0.214492,-0.156876,0.0209531,4968,0,-1.21336,0.351119,-8.92748,4968,0
80855311,-0.110005,-0.111742,-0.0225689,4967,0,-0.328318,0.959553,-9.30647,4967,0
80860281,0.169103,-0.0288568,-0.0426092,4970,0,1.25448,0.978199,-9.60174,4970,0
80865246,0.219231,0.136556,-0.0459228,4965,0,0.529515,-0.697893,-10.6316,4965,0
