timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
70974051,34.0348682462,108.756509179,419.693,0.516638,0.145481,0.127318,0.114986,1,1,0
83125153,34.0348721648,108.756509723,419.631,0.952367,0.19562,0.189051,0.118636,1,1,0
94314283,34.0348721648,108.756509723,419.631,0.952367,0.19562,0.189051,0.186918,1,1,0
241371001,34.0348664885,108.756492501,419.707,0.321184,-1.39134,0.113018,-3.02254,1,1,0
