timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
79922829,79922633,3932170,0.21452,0.681869,-10.1256,38.6597,0,0,0,0
79924074,79923880,3932170,-0.191536,0.142216,-9.92636,38.6597,0,0,0,0
80925883,80925690,3932170,-0.311725,-0.843238,-10.2869,38.5618,0,0,0,0
81922691,81922504,3932170,-0.675644,1.92302,-11.2422,38.5618,0,0,0,0
82924700,82924513,3932170,1.07308,-1.36469,-11.0392,38.7087,0,0,0,0
83925101,83924906,3932170,-5.26724,3.13209,-9.67832,38.5618,0,0,0,0
84923160,84922969,3932170,2.74519,2.80217,-12.7889,38.7576,0,0,0,0
85923724,85923535,3932170,-2.01496,5.37642,-7.56328,38.6597,0,0,0,0
86924252,86924062,3932170,-3.31214,-6.57065,-9.34265,38.5129,0,0,0,0
87926058,87925871,3932170,5.61201,5.77769,-14.7464,38.6597,0,0,0,0
88924132,88923941,3932170,-2.12988,14.8943,-11.1541,38.7576,0,0,0,0
89924855,89924668,3932170,0.839886,-3.62817,-8.55352,38.7576,0,0,0,0
90925267,90925079,3932170,-5.89644,-6.80145,-4.00311,38.7576,0,0,0,0
91923325,91923133,3932170,1.87227,16.2729,-15.7519,38.9045,0,0,0,0
92923879,92923692,3932170,-2.90273,-5.63643,-7.53024,38.7087,0,0,0,0
93924449,93924258,3932170,-0.702938,2.03651,-11.688,38.6597,0,0,0,0
94922510,94922323,3932170,-1.40827,0.68953,-7.54748,38.7576,0,0,0,0
95923073,95922886,3932170,-0.308373,5.68958,-15.4996,38.8556,0,0,0,0
96923711,96923551,3932170,-2.40976,12.5277,-9.70609,38.8556,0,0,0,0
97925453,97925264,3932170,3.06506,9.51887,-13.9395,38.7087,0,0,0,0
98923517,98923330,3932170,4.97946,-3.47159,-10.5867,38.8556,0,0,0,0
99924092,99923896,3932170,1.15257,9.59692,-14.8124,39.0514,0,0,0,0
100924913,100924721,3932170,-0.675165,-4.27557,-6.88381,38.7576,0,0,0,0
101925219,101925023,3932170,5.43532,-5.03692,-9.47673,38.8556,0,0,0,0
102923289,102923093,3932170,5.65654,-2.34153,-12.83,38.8556,0,0,0,0
103923903,103923728,3932170,-0.0676362,1.09714,-11.3707,38.7087,0,0,0,0
104925662,104925475,3932170,-2.79547,-4.43119,-7.35403,38.7576,0,0,0,0
105922483,105922293,3932170,-0.305979,-2.94918,-10.953,38.7576,0,0,0,0
106924297,106924108,3932170,1.97857,14.5558,-16.9821,38.366,0,0,0,0
107925082,107924890,3932170,7.01166,-1.41928,-8.80827,39.0514,0,0,0,0
108922935,108922743,3932170,1.23589,-12.604,-6.10043,38.9045,0,0,0,0
109923500,109923313,3932170,-1.71473,-4.42592,-8.02489,38.7576,0,0,0,0
110924168,110923978,3932170,8.05888,4.73382,-13.9046,38.7576,0,0,0,0
111924630,111924441,3932170,2.47656,-6.51845,-11.0157,38.9045,0,0,0,0
112922700,112922514,3932170,3.59705,-3.39258,-12.2114,39.0024,0,0,0,0
113924516,113924328,3932170,3.87047,13.6407,-11.5209,38.8556,0,0,0,0
114925276,114925083,3932170,-1.22679,14.3944,-12.775,39.0024,0,0,0,0
115926893,115926708,3932170,0.890164,14.258,-11.4457,38.6597,0,0,0,0
116923726,116923533,3932170,1.68456,4.11084,-13.5339,39.0024,0,0,0,0
117924296,117924105,3932170,-5.55551,12.8291,-9.70226,39.0024,0,0,0,0
118924857,118924667,3932170,-4.47812,12.6495,-12.4312,38.7576,0,0,0,0
119922925,119922736,3932170,-1.32256,-0.170467,-12.3852,38.8556,0,0,0,0
120923506,120923308,3932170,0.653138,5.46453,-9.86267,38.8556,0,0,0,0
121925476,121925287,3932170,3.34326,0.776679,-8.93612,39.0024,0,0,0,0
122925912,122925724,3932170,2.63123,3.66648,-14.189,38.7576,0,0,0,0
123923953,123923764,3932170,-3.70335,-6.16699,-6.54527,39.0514,0,0,0,0
124924539,124924354,3932170,-6.71909,-12.5945,-5.01442,39.0514,0,0,0,0
125925088,125924901,3932170,1.17651,-5.82892,-5.80642,39.0514,0,0,0,0
126923170,126922977,3932170,6.94941,-2.71215,-10.7179,39.0024,0,0,0,0
127923726,127923541,3932170,1.24068,-9.09557,-12.5313,39.0024,0,0,0,0
128924496,128924306,3932170,1.8579,10.331,-13.0589,39.0024,0,0,0,0
129926129,129925927,3932170,-2.13611,8.33134,-9.34026,39.0024,0,0,0,0
130922939,130922752,3932170,6.12963,6.90584,-10.6983,39.1983,0,0,0,0
131924804,131924610,3932170,1.1224,1.71856,-9.29286,39.0024,0,0,0,0
132925338,132925143,3932170,2.79068,-7.55754,-8.73213,39.0514,0,0,0,0
133924645,133924459,3932170,-0.870532,-7.83574,-6.92786,39.1004,0,0,0,0
134923975,134923782,3932170,-1.22487,4.35218,-13.5478,39.0514,0,0,0,0
135925874,135925687,3932170,3.0301,10.5168,-10.3094,39.0514,0,0,0,0
136925113,136924919,3932170,0.484586,3.28006,-10.9377,39.0514,0,0,0,0
137923185,137922997,3932170,-0.54492,17.1832,-14.8555,39.2472,0,0,0,0
138925003,138924811,3932170,4.07062,1.88328,-13.3596,39.1983,0,0,0,0
139925834,139925644,3932170,1.29095,-2.12414,-10.6801,39.1983,0,0,0,0
140922389,140922205,3932170,0.481235,14.6793,-11.1522,39.0024,0,0,0,0
141924218,141924024,3932170,1.76548,8.90452,-10.9228,39.0024,0,0,0,0
142924813,142924656,3932170,2.57077,0.372897,-8.93037,39.0514,0,0,0,0
143922850,143922665,3932170,3.99688,-2.19309,-8.23557,39.0024,0,0,0,0
144923430,144923235,3932170,-1.78895,-3.28006,-6.25318,38.9045,0,0,0,0
145923999,145923811,3932170,0.487938,-1.40492,-8.24036,39.1004,0,0,0,0
146924792,146924604,3932170,0.0114922,10.2098,-11.4299,39.0514,0,0,0,0
147922633,147922447,3932170,2.9329,-7.68108,-7.185,39.0514,0,0,0,0
148924468,148924270,3932170,0.304542,-21.6316,-5.47315,38.9045,0,0,0,0
149925067,149924878,3932170,4.31196,-7.18644,-7.93534,39.1004,0,0,0,0
150925597,150925405,3932170,1.98144,2.45549,-10.7442,39.0514,0,0,0,0
151923670,151923480,3932170,-4.6912,13.9462,-12.2004,39.1004,0,0,0,0
152924238,152924049,3932170,-6.05111,7.9205,-9.2828,39.0024,0,0,0,0
153925010,153924818,3932170,-2.34488,8.60907,-14.5342,39.0514,0,0,0,0
154922882,154922693,3932170,0.433829,11.0167,-11.9317,38.9045,0,0,0,0
155923581,155923390,3932170,0.609085,-4.33063,-10.3894,38.9045,0,0,0,0
156925397,156925208,3932170,2.84383,-3.98156,-10.5666,39.0024,0,0,0,0
157926169,157926004,3932170,-7.96611,7.4334,-8.8765,39.0024,0,0,0,0
158922791,158922602,3932170,2.98796,0.652181,-14.3322,38.8556,0,0,0,0
159924608,159924420,3932170,-3.18668,-15.4819,-4.66295,39.1004,0,0,0,0
160925233,160925042,3932170,-0.209732,-5.93523,-10.4722,39.0024,0,0,0,0
161922005,161921817,3932170,-1.38672,3.70191,-11.3509,39.0024,0,0,0,0
162923821,162923635,3932170,1.98192,-12.5681,-4.2545,38.9045,0,0,0,0
163925642,163925452,3932170,-0.529119,-22.2881,-5.18919,39.0024,0,0,0,0
164922760,164922542,3932170,4.26766,1.63245,-10.0265,38.9045,0,0,0,0
165923035,165922850,3932170,-8.97395,-0.201592,-7.4723,38.9045,0,0,0,0
166923608,166923421,3932170,1.25121,-1.37188,-7.31046,39.0514,0,0,0,0
167925437,167925250,3932170,-1.29909,-5.58041,-7.79839,39.0024,0,0,0,0
168922254,168922066,3932170,3.09475,5.13365,-10.749,39.2472,0,0,0,0
169924078,169923885,3932170,-0.726401,1.83348,-8.26095,38.9045,0,0,0,0
170925889,170925703,3932170,0.882503,-0.349553,-13.3467,39.0514,0,0,0,0
171924138,171923953,3932170,2.89842,4.7252,-11.8618,39.0024,0,0,0,0
172923293,172923103,3932170,0.290656,1.18609,-9.23348,39.0024,0,0,0,0
173925115,173924920,3932170,-0.783383,-7.37127,-9.66827,39.0514,0,0,0,0
174925678,174925491,3932170,-2.27784,-2.95205,-9.63523,38.9045,0,0,0,0
175922512,175922319,3932170,0.896389,-9.33356,-6.02525,39.0514,0,0,0,0
176923080,176922890,3932170,0.222661,-2.79308,-10.3453,39.2472,0,0,0,0
177924892,177924707,3932170,1.14012,3.15939,-12.5346,39.1004,0,0,0,0
178925628,178925429,3932170,3.54198,-18.3305,-7.35068,39.0514,0,0,0,0
179923593,179923400,3932170,1.6204,-16.8145,-8.82742,38.8556,0,0,0,0
180924123,180923928,3932170,5.1461,-1.5184,-11.2527,39.0024,0,0,0,0
181925929,181925738,3932170,-0.282995,-4.84826,-5.90123,39.0024,0,0,0,0
182922791,182922606,3932170,0.793438,9.93402,-10.6705,39.0514,0,0,0,0
183923332,183923143,3932170,-2.62021,7.20607,-9.43986,39.1004,0,0,0,0
184925151,184924960,3932170,5.06422,1.21003,-9.92732,39.0024,0,0,0,0
185925854,185925665,3932170,0.844674,7.31524,-14.4993,39.1983,0,0,0,0
186922546,186922358,3932170,0.926556,13.1044,-14.4801,39.0024,0,0,0,0
187924374,187924176,3932170,0.554018,1.19375,-9.63475,39.0024,0,0,0,0
188924957,188924748,3932170,5.1959,10.082,-14.5558,39.0024,0,0,0,0
189923016,189922830,3932170,3.50846,-1.93643,-12.5059,39.0514,0,0,0,0
190923631,190923442,3932170,0.521457,0.990721,-8.34188,39.0024,0,0,0,0
191924152,191923965,3932170,-0.0957681,9.1516,-10.6729,38.8556,0,0,0,0
192926103,192925915,3932170,-0.405099,-13.6714,-4.72376,39.0024,0,0,0,0
193924045,193923859,3932170,-0.23942,9.84783,-11.9298,38.9045,0,0,0,0
194924632,194924436,3932170,-0.0277727,17.1841,-13.6379,38.9045,0,0,0,0
195925193,195924999,3932170,-0.162327,4.93637,-13.4473,39.0514,0,0,0,0
196924762,196924571,3932170,-0.434787,-3.81205,-8.51474,39.0514,0,0,0,0
197923836,197923648,3932170,2.18399,1.09511,-12.1788,39.0024,0,0,0,0
198925661,198925469,3932170,0.657927,-2.82659,-8.40604,39.0024,0,0,0,0
199926394,199926204,3932170,4.88082,-1.99724,-11.9078,39.1004,0,0,0,0
200923052,200922866,3932170,0.731668,15.7826,-12.7405,39.0514,0,0,0,0
201923625,201923438,3932170,0.255701,0.385466,-8.4659,39.0514,0,0,0,0
202925449,202925256,3932170,-1.10181,-0.431435,-7.76104,39.0514,0,0,0,0
203922473,203922311,3932170,-0.593163,-3.24594,-8.48385,38.7576,0,0,0,0
204924088,204923904,3932170,3.66504,-3.11964,-9.47912,39.1983,0,0,0,0
205924674,205924478,3932170,2.38989,-3.04207,-9.25886,39.0024,0,0,0,0
206924029,206923837,3932170,-0.331836,-3.26473,-11.5879,39.2472,0,0,0,0
207923308,207923121,3932170,5.09678,-0.914585,-11.8417,39.1983,0,0,0,0
208923896,208923702,3932170,-1.3714,-6.07217,-4.99861,39.1983,0,0,0,0
209925729,209925545,3932170,4.67396,-6.44232,-7.27311,39.0514,0,0,0,0
210922720,210922533,3932170,-0.961033,-18.8112,-7.76104,39.1004,0,0,0,0
211923113,211922919,3932170,1.75256,-6.85699,-10.1572,39.1004,0,0,0,0
212924919,212924730,3932170,-1.91728,0.183396,-8.50468,39.0514,0,0,0,0
213925495,213925305,3932170,2.73657,-11.1345,-10.6216,39.1004,0,0,0,0
214923563,214923378,3932170,4.84443,5.66995,-11.8092,38.9045,0,0,0,0
215924145,215923953,3932170,2.68869,18.6283,-14.4164,39.0514,0,0,0,0
216924758,216924572,3932170,-0.96199,-6.20577,-9.57298,39.0514,0,0,0,0
217922954,217922766,3932170,-3.42131,-8.49654,-7.42969,39.0024,0,0,0,0
218924606,218924417,3932170,1.57682,-8.20684,-6.98915,39.0514,0,0,0,0
219925181,219924988,3932170,0.787692,-9.23156,-5.23468,39.2472,0,0,0,0
220925791,220925601,3932170,0.480277,-19.3509,-7.12993,39.0514,0,0,0,0
221922624,221922440,3932170,1.84449,12.4566,-14.9417,39.1004,0,0,0,0
222924393,222924208,3932170,1.57347,-2.57233,-7.59824,39.0024,0,0,0,0
223926224,223926029,3932170,2.63219,2.22613,-9.27993,39.1004,0,0,0,0
224923188,224922994,3932170,0.894953,11.0588,-14.6386,39.0514,0,0,0,0
225923613,225923428,3932170,3.00329,2.26587,-12.3052,39.1004,0,0,0,0
226922937,226922752,3932170,2.15095,1.85359,-9.77505,39.0024,0,0,0,0
227926001,227925813,3932170,-2.2721,-6.91445,-6.34416,38.9045,0,0,0,0
228924085,228923895,3932170,-0.161369,-11.62,-9.08312,39.0024,0,0,0,0
229924656,229924471,3932170,-1.1971,1.79757,-10.5043,39.1004,0,0,0,0
230925233,230925042,3932170,-0.554018,12.2444,-10.9123,39.0514,0,0,0,0
231923540,231923351,3932170,0.4458,0.19393,-11.4931,39.1983,0,0,0,0
232923878,232923688,3932170,-1.5366,-14.6683,-5.49852,39.2472,0,0,0,0
233924449,233924261,3932170,2.69683,11.7182,-14.5864,39.0024,0,0,0,0
234926273,234926086,3932170,0.797269,-8.38641,-5.85622,39.0514,0,0,0,0
235923366,235923176,3932170,0.928471,1.07308,-7.3684,39.2472,0,0,0,0
236923696,236923510,3932170,0.909797,-7.68778,-10.0782,39.1004,0,0,0,0
237925486,237925300,3932170,2.11935,-4.30669,-8.66366,39.1983,0,0,0,0
238923644,238923457,3932170,-1.65775,3.34805,-10.4325,39.0514,0,0,0,0
239924139,239923949,3932170,0.644998,0.0186748,-10.0997,39.0514,0,0,0,0
240924708,240924521,3932170,0.594241,0.152271,-10.0863,39.2472,0,0,0,0
241922826,241922636,3932170,0.683305,0.0842759,-10.1672,39.1004,0,0,0,0
