timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
79929267,5.19653,3.29517,1,0,1,0,1,0,0
79939212,5.1627,3.28872,1,0,1,0,1,0,0
80429184,5.21104,3.29194,1,0,1,0,1,0,0
80929158,5.18848,3.29355,1,0,1,0,1,0,0
81429153,5.21265,3.29355,1,0,1,0,1,0,0
81929207,5.19492,3.29033,1,0,1,0,1,0,0
82429162,5.21104,3.28711,1,0,1,0,1,0,0
82929178,5.22876,3.29355,1,0,1,0,1,0,0
83429155,5.22231,3.29194,1,0,1,0,1,0,0
83929294,5.21748,3.29033,1,0,1,0,1,0,0
84429223,5.21909,3.29355,1,0,1,0,1,0,0
84929155,5.21265,3.29355,1,0,1,0,1,0,0
85429302,5.21104,3.28872,1,0,1,0,1,0,0
85929214,5.20459,3.28872,1,0,1,0,1,0,0
86429398,5.20298,3.29355,1,0,1,0,1,0,0
86929152,5.20298,3.29194,1,0,1,0,1,0,0
87429153,5.19492,3.29033,1,0,1,0,1,0,0
87929938,5.20137,3.29355,1,0,1,0,1,0,0
88429275,5.19814,3.29355,1,0,1,0,1,0,0
88929197,5.2062,3.28872,1,0,1,0,1,0,0
89429692,5.20298,3.29194,1,0,1,0,1,0,0
89929155,5.1917,3.29355,1,0,1,0,1,0,0
90429153,5.19653,3.28872,1,0,1,0,1,0,0
90929154,5.20459,3.29033,1,0,1,0,1,0,0
91429196,5.1917,3.29355,1,0,1,0,1,0,0
91929224,5.20459,3.29194,1,0,1,0,1,0,0
92429177,5.20781,3.28872,1,0,1,0,1,0,0
92929152,5.19492,3.28711,1,0,1,0,1,0,0
93429154,5.19492,3.29355,1,0,1,0,1,0,0
93929212,5.19976,3.29033,1,0,1,0,1,0,0
94429219,5.20137,3.28872,1,0,1,0,1,0,0
94929463,5.20781,3.29355,1,0,1,0,1,0,0
95429153,5.18687,3.29355,1,0,1,0,1,0,0
95929208,5.19976,3.29033,1,0,1,0,1,0,0
96429154,5.20459,3.28872,1,0,1,0,1,0,0
96929289,5.19814,3.29355,1,0,1,0,1,0,0
97429296,5.18687,3.29194,1,0,1,0,1,0,0
97929157,5.20942,3.28872,1,0,1,0,1,0,0
98429204,5.20298,3.28872,1,0,1,0,1,0,0
98929273,5.20137,3.29355,1,0,1,0,1,0,0
99429154,5.19331,3.28872,1,0,1,0,1,0,0
99929215,5.18848,3.29033,1,0,1,0,1,0,0
100429282,5.19331,3.29194,1,0,1,0,1,0,0
100929154,5.19976,3.29355,1,0,1,0,1,0,0
101429210,5.19814,3.29033,1,0,1,0,1,0,0
101929162,5.19814,3.29194,1,0,1,0,1,0,0
102429152,5.19814,3.29355,1,0,1,0,1,0,0
102929154,5.19814,3.28872,1,0,1,0,1,0,0
103429218,5.1917,3.28872,1,0,1,0,1,0,0
103929169,5.2062,3.29194,1,0,1,0,1,0,0
104429286,5.20137,3.29194,1,0,1,0,1,0,0
104929172,5.19814,3.28872,1,0,1,0,1,0,0
105429262,5.20459,3.29194,1,0,1,0,1,0,0
105929154,5.19976,3.29355,1,0,1,0,1,0,0
106429153,5.19492,3.29033,1,0,1,0,1,0,0
106929384,5.19331,3.28872,1,0,1,0,1,0,0
107429179,5.20298,3.29194,1,0,1,0,1,0,0
107929153,5.20298,3.29194,1,0,1,0,1,0,0
108429568,5.20137,3.28872,1,0,1,0,1,0,0
108929238,5.20137,3.28711,1,0,1,0,1,0,0
109429230,5.20137,3.29355,1,0,1,0,1,0,0
109929501,5.20781,3.29194,1,0,1,0,1,0,0
110429154,5.20137,3.28872,1,0,1,0,1,0,0
110929286,5.20137,3.29355,1,0,1,0,1,0,0
111429155,5.19814,3.29355,1,0,1,0,1,0,0
111929153,5.19653,3.28872,1,0,1,0,1,0,0
112429162,5.19976,3.29033,1,0,1,0,1,0,0
112929154,5.20781,3.29355,1,0,1,0,1,0,0
113429154,5.20781,3.28872,1,0,1,0,1,0,0
113929358,5.19814,3.29033,1,0,1,0,1,0,0
114429155,5.19976,3.29355,1,0,1,0,1,0,0
114929162,5.19492,3.29355,1,0,1,0,1,0,0
115429248,5.1917,3.29033,1,0,1,0,1,0,0
115929152,5.19653,3.28872,1,0,1,0,1,0,0
116429155,5.19331,3.29355,1,0,1,0,1,0,0
116929180,5.15786,3.29194,1,0,1,0,1,0,0
117429152,5.13369,3.28872,1,0,1,0,1,0,0
117929208,5.08374,3.29355,1,0,1,0,1,0,0
118429327,5.01284,3.29355,1,0,1,0,1,0,0
118929157,5.0499,3.29194,1,0,1,0,1,0,0
119429258,4.99189,3.28872,1,0,1,0,1,0,0
119929201,5.02251,3.29355,1,0,1,0,1,0,0
120429161,4.99028,3.29355,1,0,1,0,1,0,0
120929152,5.00962,3.29033,1,0,1,0,1,0,0
121429161,4.96934,3.29355,1,0,1,0,1,0,0
121929156,4.98706,3.29517,1,0,1,0,1,0,0
122429244,4.95322,3.28872,1,0,1,0,1,0,0
122929772,4.96611,3.28872,1,0,1,0,1,0,0
123429295,4.94194,3.29355,1,0,1,0,1,0,0
123929161,4.98062,3.29355,1,0,1,0,1,0,0
124429320,4.94355,3.29033,1,0,1,0,1,0,0
124929153,4.96289,3.29517,1,0,1,0,1,0,0
125429152,4.94517,3.29517,1,0,1,0,1,0,0
125931109,5.10308,3.29355,1,0,1,0,1,0,0
126429214,4.9355,3.29033,1,0,1,0,1,0,0
126929247,4.96611,3.29355,1,0,1,0,1,0,0
127430898,5.08213,3.29355,1,0,1,0,1,0,0
127929154,4.94517,3.29033,1,0,1,0,1,0,0
128429233,4.94194,3.29355,1,0,1,0,1,0,0
128929640,4.94355,3.29355,1,0,1,0,1,0,0
129429153,4.92422,3.29194,1,0,1,0,1,0,0
129929166,4.95806,3.28872,1,0,1,0,1,0,0
130429194,4.92905,3.29355,1,0,1,0,1,0,0
130929256,4.94678,3.29355,1,0,1,0,1,0,0
131429216,4.91938,3.28872,1,0,1,0,1,0,0
131929152,4.94517,3.28872,1,0,1,0,1,0,0
132429153,4.9355,3.29517,1,0,1,0,1,0,0
132929246,4.95645,3.29194,1,0,1,0,1,0,0
133429153,4.93066,3.28872,1,0,1,0,1,0,0
133929308,4.94194,3.29355,1,0,1,0,1,0,0
134429154,4.92905,3.29194,1,0,1,0,1,0,0
134929155,4.94839,3.28872,1,0,1,0,1,0,0
135429153,4.92422,3.28711,1,0,1,0,1,0,0
135929203,4.95,3.29355,1,0,1,0,1,0,0
136429156,4.93389,3.28872,1,0,1,0,1,0,0
136929241,4.96611,3.28872,1,0,1,0,1,0,0
137429249,4.97578,3.29355,1,0,1,0,1,0,0
137929215,4.95967,3.29355,1,0,1,0,1,0,0
138429264,4.93066,3.29033,1,0,1,0,1,0,0
138929246,4.94839,3.28711,1,0,1,0,1,0,0
139429255,5.08535,3.29517,1,0,1,0,1,0,0
139929170,5.10791,3.29194,1,0,1,0,1,0,0
140429237,5.12402,3.29033,1,0,1,0,1,0,0
140929200,5.1353,3.29355,1,0,1,0,1,0,0
141429154,4.92744,3.29355,1,0,1,0,1,0,0
141929234,4.95483,3.29033,1,0,1,0,1,0,0
142429315,5.16431,3.28872,1,0,1,0,1,0,0
142929253,5.17236,3.29355,1,0,1,0,1,0,0
143429316,4.92744,3.29355,1,0,1,0,1,0,0
143929305,4.94517,3.28872,1,0,1,0,1,0,0
144429158,5.16914,3.29355,1,0,1,0,1,0,0
144929399,5.18848,3.29194,1,0,1,0,1,0,0
145429233,5.17881,3.28711,1,0,1,0,1,0,0
145929152,5.18525,3.29033,1,0,1,0,1,0,0
146429726,5.20137,3.29517,1,0,1,0,1,0,0
146929181,4.95806,3.29355,1,0,1,0,1,0,0
147429153,4.92744,3.29033,1,0,1,0,1,0,0
147929555,4.94678,3.29355,1,0,1,0,1,0,0
148429196,4.92905,3.29355,1,0,1,0,1,0,0
148929219,5.19976,3.29033,1,0,1,0,1,0,0
149429182,5.19814,3.28872,1,0,1,0,1,0,0
149929153,5.19814,3.29355,1,0,1,0,1,0,0
150429160,5.19331,3.29355,1,0,1,0,1,0,0
150929184,5.20137,3.29033,1,0,1,0,1,0,0
151429183,4.93228,3.29033,1,0,1,0,1,0,0
151929261,5.19976,3.29355,1,0,1,0,1,0,0
152429154,4.93228,3.29033,1,0,1,0,1,0,0
152929164,5.20942,3.28872,1,0,1,0,1,0,0
153429153,5.1917,3.29355,1,0,1,0,1,0,0
153929198,5.19814,3.29355,1,0,1,0,1,0,0
154429233,5.19492,3.28872,1,0,1,0,1,0,0
154929222,5.19814,3.28711,1,0,1,0,1,0,0
155429218,4.93066,3.29355,1,0,1,0,1,0,0
155929264,5.20298,3.29033,1,0,1,0,1,0,0
