timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
79924127,79924078,4325386,0.0394148,-0.0335558,-0.00958738,nan,0
79925962,79925893,4325386,0.0532632,0.00692422,-0.00106526,nan,0
80927207,80927155,4325386,-0.056459,0.062318,0.110787,nan,0
81925266,81925214,4325386,-0.115581,-0.208259,0.139017,nan,0
82926256,82926202,4325386,-0.382963,-0.0468716,0.246076,nan,0
83926847,83926801,4325386,-0.107059,0.347276,-0.191748,nan,0
84925097,84925049,4325386,0.170442,-0.300405,0.279099,nan,0
85925553,85925510,4325386,0.72438,-0.0596548,-0.0969391,nan,0
86927087,86927037,4325386,-0.521447,0.307329,0.202933,nan,0
87927357,87927312,4325386,0.316384,0.193878,0.465521,nan,0
88925863,88925820,4325386,-0.363255,-0.194411,-0.221042,nan,0
89926474,89926425,4325386,0.270577,0.198139,-0.136354,nan,0
90927071,90927025,4325386,0.118244,0.910268,-0.547013,nan,0
91924183,91924136,4325386,0.696683,0.0596548,-0.103863,nan,0
92925837,92925787,4325386,-1.42053,0.337156,-0.127299,nan,0
93926384,93926339,4325386,0.416518,-0.231162,-0.496413,nan,0
94924284,94924226,4325386,-0.0628506,-0.24288,-0.143278,nan,0
95924602,95924553,4325386,0.663127,-0.233826,0.183225,nan,0
96926286,96926229,4325386,0.24075,-0.284426,-0.692954,nan,0
97927327,97927277,4325386,0.00639159,-0.589091,0.252468,nan,0
98924920,98924870,4325386,-2.10177,0.0458064,0.0138484,nan,0
99925525,99925475,4325386,-0.256196,0.320112,0.246609,nan,0
100926670,100926624,4325386,-0.0324906,-0.0111853,-0.160855,nan,0
101927785,101927732,4325386,-0.136354,0.147006,0.154996,nan,0
102925355,102925308,4325386,-0.394148,-0.621049,0.28123,nan,0
103926478,103926432,4325386,0.12943,-0.30147,0.174171,nan,0
104927238,104927187,4325386,-0.204531,0.0719053,0.0122505,nan,0
105924702,105924657,4325386,0.0479369,0.49375,0.0426106,nan,0
106925769,106925722,4325386,0.296143,-0.0809601,-0.145941,nan,0
107926874,107926821,4325386,-0.0804275,0.315318,0.04048,nan,0
108925021,108924974,4325386,-0.684432,0.380299,-0.127832,nan,0
109924587,109924535,4325386,0.65354,0.199737,-0.159257,nan,0
110926449,110926404,4325386,0.647148,-0.0207727,0.566721,nan,0
111926788,111926742,4325386,-0.664725,0.371777,0.175236,nan,0
112924593,112924548,4325386,-0.185356,0.268979,0.24075,nan,0
113926009,113925960,4325386,0.487358,-0.320112,0.125701,nan,0
114926612,114926565,4325386,0.532632,0.329167,-0.238619,nan,0
115928543,115928498,4325386,0.248207,-0.29135,-0.140615,nan,0
116925016,116924972,4325386,0.436758,-0.549144,-0.0841559,nan,0
117926641,117926596,4325386,-1.15421,-0.331297,-0.495881,nan,0
118927036,118926991,4325386,0.869256,0.01012,-0.395746,nan,0
119924761,119924704,4325386,0.100667,0.390952,-0.185356,nan,0
120925254,120925210,4325386,0.400007,-0.136354,-0.0559264,nan,0
121927366,121927314,4325386,0.310525,-0.589624,0.110787,nan,0
122927967,122927920,4325386,-0.651409,-0.284958,0.385626,nan,0
123925616,123925572,4325386,-0.036219,0.417584,-0.215183,nan,0
124926200,124926144,4325386,-0.979511,-0.115049,-0.818656,nan,0
125927989,125927945,4325386,0.149137,0.303068,-0.0426106,nan,0
126924457,126924413,4325386,0.396278,0.04048,-0.879908,nan,0
127925512,127925467,4325386,-0.763795,-0.145941,0.38456,nan,0
128927165,128927119,4325386,0.818656,0.450074,-0.34408,nan,0
129927732,129927679,4325386,-0.156594,-0.280697,-0.373375,nan,0
130924885,130924839,4325386,0.488424,-0.0383495,-1.13504,nan,0
131926449,131926404,4325386,-0.237554,0.01012,0.0532632,nan,0
132927052,132927007,4325386,-0.433563,-0.00106526,0.226901,nan,0
133926399,133926353,4325386,0.266849,0.147539,-0.289219,nan,0
134925371,134925326,4325386,0.0740359,0.0324906,0.117179,nan,0
135927000,135926954,4325386,0.58483,-0.199737,0.150735,nan,0
136927660,136927613,4325386,-0.0719053,-0.124103,0.404268,nan,0
137925102,137925057,4325386,0.723847,-0.288154,0.170975,nan,0
138927313,138927268,4325386,-0.769121,-0.275903,0.0948085,nan,0
139927120,139927073,4325386,-0.997087,0.0500674,0.515055,nan,0
140924953,140924906,4325386,0.650344,-0.207194,0.28123,nan,0
141925540,141925490,4325386,0.81546,-0.0410127,-0.0580569,nan,0
142926213,142926157,4325386,0.164583,0.000532632,-0.0383495,nan,0
143924770,143924713,4325386,-0.168312,0.0900148,0.337156,nan,0
144925366,144925320,4325386,-0.413855,-0.11132,0.185356,nan,0
145925472,145925428,4325386,-0.215716,0.0846885,0.0276969,nan,0
146927400,146927348,4325386,0.072438,0.241282,-0.125701,nan,0
147924701,147924650,4325386,-0.120375,0.514523,-0.0324906,nan,0
148925803,148925757,4325386,-1.50628,0.0255663,0.305731,nan,0
149926406,149926359,4325386,-0.144343,-0.181095,-0.0591222,nan,0
150928195,150928146,4325386,0.0809601,0.555003,-0.227434,nan,0
151925627,151925582,4325386,0.532632,-0.466053,-0.213053,nan,0
152926448,152926401,4325386,-0.379767,0.507598,-0.457531,nan,0
153926843,153926798,4325386,0.0138484,-0.0575243,0.356864,nan,0
154925006,154924961,4325386,0.23063,-0.16991,0.205063,nan,0
155925567,155925522,4325386,-0.462325,0.169377,0.362723,nan,0
156926701,156926653,4325386,-0.693487,-0.148604,0.29348,nan,0
157928544,157928497,4325386,-0.0735032,0.076699,-0.980043,nan,0
158925452,158925404,4325386,-0.026099,0.143811,0.202933,nan,0
159926668,159926619,4325386,-1.31613,0.380299,-0.165116,nan,0
160927117,160927070,4325386,-0.142745,-0.0436758,0.217314,nan,0
161924839,161924789,4325386,0.0537958,0.11132,-0.420779,nan,0
162925888,162925839,4325386,-0.512925,0.250337,-0.900148,nan,0
163927438,163927394,4325386,-0.988565,0.420779,0.0878843,nan,0
164924059,164924012,4325386,0.21039,0.0351537,0.0804275,nan,0
165924705,165924659,4325386,-0.378701,0.348341,-0.584297,nan,0
166925774,166925729,4325386,-0.256729,-0.062318,-1.43278,nan,0
167927405,167927359,4325386,0.0905475,0.00585895,-0.463923,nan,0
168924047,168924001,4325386,0.753142,-0.0537958,0.0223706,nan,0
169925113,169925064,4325386,0.3036,0.115049,-0.0772317,nan,0
170928211,170928164,4325386,-0.10919,0.0170442,-0.395746,nan,0
171926679,171926632,4325386,0.656735,0.543285,-0.186421,nan,0
172925439,172925392,4325386,0.535295,0.137952,-0.124103,nan,0
173926550,173926501,4325386,-0.378701,-0.124103,-0.0117179,nan,0
174927209,174927158,4325386,0.674845,0.14168,-0.181628,nan,0
175924829,175924785,4325386,-0.335026,-0.21039,-0.0410127,nan,0
176925380,176925331,4325386,0.149137,-0.43516,0.135289,nan,0
177927062,177927011,4325386,-0.00692422,-0.162985,0.247141,nan,0
178927095,178927048,4325386,-0.0479369,0.73663,0.193878,nan,0
179925717,179925662,4325386,-0.765392,-0.103863,-0.0122505,nan,0
180926326,180926277,4325386,-0.535828,0.264718,0.990696,nan,0
181926986,181926937,4325386,0.565655,-0.107059,-0.284426,nan,0
182924584,182924538,4325386,0.662594,-0.119842,-0.190682,nan,0
183925152,183925107,4325386,0.803209,-0.0772317,0.00266316,nan,0
184926777,184926724,4325386,-0.306796,0.01012,-0.112918,nan,0
185928414,185928369,4325386,0.25087,0.3542,-0.0324906,nan,0
186925107,186925058,4325386,0.633832,-0.249804,0.165116,nan,0
187925669,187925617,4325386,0.187487,-0.18216,-0.0708401,nan,0
188926701,188926656,4325386,0.823982,0.222108,0.346744,nan,0
189924827,189924774,4325386,-0.42504,-0.133691,0.355798,nan,0
190925477,190925433,4325386,0.783502,0.0612527,-0.26099,nan,0
191926241,191926194,4325386,0.983239,-0.0846885,-0.154996,nan,0
192928392,192928346,4325386,-0.34408,-0.0942759,-0.207194,nan,0
193926917,193926872,4325386,0.779241,-0.0719053,-1.00295,nan,0
194926515,194926468,4325386,0.373908,0.0996022,-0.531567,nan,0
195927973,195927929,4325386,1.11906,-0.13156,0.0532632,nan,0
196926589,196926543,4325386,0.435693,0.102265,-1.33584,nan,0
197925704,197925658,4325386,-0.193878,-0.0388821,-0.151268,nan,0
198927358,198927314,4325386,-0.413323,-0.105461,0.208792,nan,0
199927921,199927874,4325386,-0.511327,0.508131,-0.267381,nan,0
200924631,200924585,4325386,-0.0117179,-0.414388,0.27324,nan,0
201926249,201926184,4325386,0.19228,-0.251402,0.0378169,nan,0
202926758,202926713,4325386,-0.0713727,0.0484695,-0.238619,nan,0
203925089,203925043,4325386,-0.0681769,0.110255,-0.239684,nan,0
204925771,204925721,4325386,0.046339,-0.40267,0.270045,nan,0
205926689,205926641,4325386,0.692954,0.24075,-0.0335558,nan,0
206926365,206926317,4325386,-0.01012,-0.0697748,0.328634,nan,0
207924926,207924882,4325386,-0.348874,0.0537958,0.358461,nan,0
208925983,208925928,4325386,0.0479369,0.22264,-0.171508,nan,0
209927536,209927488,4325386,-0.334493,0.241815,0.225303,nan,0
210924163,210924111,4325386,-0.786165,0.569384,0.132093,nan,0
211926001,211925951,4325386,-0.471912,0.0735032,0.206129,nan,0
212926422,212926373,4325386,0.709999,-0.20027,-0.395746,nan,0
213927480,213927434,4325386,-0.388821,0.161388,0.324906,nan,0
214925203,214925154,4325386,0.19015,0.5827,0.307329,nan,0
215926748,215926706,4325386,0.557133,-0.117712,-0.359527,nan,0
216926881,216926835,4325386,-0.700411,-0.0234358,0.517718,nan,0
217924483,217924437,4325386,-0.96726,0.205596,-0.0271642,nan,0
218927165,218927113,4325386,-0.532632,0.0223706,0.0788296,nan,0
219927209,219927158,4325386,-0.670051,0.419182,-0.117712,nan,0
220927773,220927721,4325386,-1.00774,0.233826,0.349407,nan,0
221925396,221925347,4325386,0.0772317,-0.00798948,0.299339,nan,0
222926172,222926126,4325386,0.0117179,0.0319579,-0.0133158,nan,0
223927644,223927597,4325386,0.113983,0.092678,0.688161,nan,0
224924491,224924446,4325386,0.446878,0.189617,-0.0111853,nan,0
225925828,225925779,4325386,-0.26099,-0.194411,0.456998,nan,0
226924438,226924392,4325386,0.4554,-0.199737,-0.0431432,nan,0
227928288,227928242,4325386,0.255131,-0.12943,0.0900148,nan,0
228926971,228926921,4325386,-0.920921,0.0740359,0.214118,nan,0
229926403,229926357,4325386,0.745685,0.185356,-0.297209,nan,0
230927386,230927341,4325386,1.01893,0.0,-0.175769,nan,0
231925008,231924951,4325386,0.163518,0.0367516,-0.23276,nan,0
232925610,232925564,4325386,-0.448476,0.217314,-0.115581,nan,0
