timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
79851199,1200.0,0.652002,0.0209164,0.891435,0.0,0,0,0,1,1,1,37,0,0,0,0,0,79847632,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80858233,1200.0,0.652002,0.0208127,1.23092,0.0,0,0,0,1,1,1,37,0,0,0,0,0,79847632,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80897997,1200.0,0.652002,0.0208127,1.23092,0.0,0,0,0,1,1,1,37,0,0,0,0,0,80892340,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81869778,1200.0,0.652002,0.0209372,1.26421,0.0,0,0,0,1,1,1,37,0,0,0,0,0,81866224,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82870064,1200.0,0.652002,0.046939,1.03865,0.0,0,0,0,1,1,1,37,0,0,0,0,0,82866249,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83870052,1200.0,0.652002,0.0209853,1.05926,0.0,0,0,0,1,1,1,37,0,0,0,0,0,83866827,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84871110,1200.0,0.652002,0.0209785,1.41854,0.0,0,0,0,1,1,1,37,0,0,0,0,0,84866239,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85881024,1200.0,0.652002,0.0207917,0.900974,0.0,0,0,0,1,1,1,37,0,0,0,0,0,85872215,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86872031,1200.0,0.652002,0.020793,1.10797,0.0,0,0,0,1,1,1,37,0,0,0,0,0,86867508,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87872999,1200.0,0.652002,0.0209786,1.32265,0.0,0,0,0,1,1,1,37,0,0,0,0,0,87866261,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88874488,1200.0,0.652002,0.0209794,0.974043,0.0,0,0,0,1,1,1,37,0,0,0,0,0,88871266,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89885296,1200.0,0.652002,0.0209773,1.09681,0.0,0,0,0,1,1,1,37,0,0,0,0,0,89885229,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
