timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
78123291,34.0348548714,108.756718417,427.26,-0.481318,-0.947504,-0.528127,0.00397461,1,1,0
94890607,34.0348497613,108.756722507,427.298,-1.04953,-0.570703,-0.566296,0.00555195,1,1,0
220812594,34.0348430529,108.756725094,427.129,-1.79547,-0.332257,-0.397513,-2.79205,1,1,0
