timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
92763235,-0.128472,-0.224776,-0.196355,5004,0,0.207041,-2.70399,-11.0158,5004,0
92768239,-0.237196,-0.0591548,-0.0628212,5004,0,-4.08549,2.21911,-9.57719,5004,0
92773239,-0.206474,0.0813934,0.120406,5000,0,-5.74308,5.37075,-10.4007,5000,0
92778246,0.28629,0.203385,0.169579,5007,0,-1.96222,4.00978,-10.8298,5007,0
92783247,0.395329,0.23454,0.0933226,5001,0,3.52062,-0.856398,-11.5305,5001,0
92788252,0.158405,-0.106259,-0.0696733,5005,0,6.17204,-5.66951,-8.67423,5005,0
92793255,-0.0968542,-0.356623,-0.258968,5003,0,2.7395,-4.91753,-9.11219,5003,0
92798262,-0.335347,-0.201554,-0.151775,5007,0,-4.05925,1.58252,-9.30958,5007,0
92803270,-0.292776,0.0856071,0.110873,5008,0,-8.25066,6.25371,-11.0311,5008,0
92808279,0.292543,0.316429,0.192846,5009,0,-4.54001,4.99603,-11.1045,5009,0
92813278,0.376823,0.242155,0.10905,4999,0,3.22771,-0.214536,-11.6144,4999,0
92818282,0.183379,-0.100839,-0.0642933,5004,0,8.12644,-6.08635,-10.4327,5004,0
92823284,-0.0284349,-0.259412,-0.219927,5002,0,4.88695,-5.58156,-9.26841,5002,0
92828284,-0.38223,-0.24443,-0.191649,5000,0,-3.99656,0.57691,-7.19018,5000,0
92833288,-0.435853,-0.0451048,0.0348902,5004,0,-9.59647,6.66671,-9.73841,5004,0
92838292,0.344097,0.361214,0.197034,5004,0,-5.53406,5.958,-12.4492,5004,0
92843298,0.41161,0.316833,0.150685,5006,0,3.41451,0.192084,-11.6484,5006,0
92848300,0.0836149,-0.144772,-0.0115283,5002,0,8.97726,-6.65302,-10.8045,5002,0
92853304,0.0211086,-0.269515,-0.215901,5004,0,4.89772,-6.02124,-9.72431,5004,0
92858308,-0.433395,-0.210027,-0.188976,5004,0,-4.75871,0.612821,-7.14123,5004,0
92863312,-0.481878,-0.00945839,0.015617,5004,0,-9.86194,6.86626,-8.99334,5004,0
92868316,0.400261,0.336367,0.183741,5004,0,-4.67293,6.25628,-12.086,5004,0
92873320,0.424879,0.271113,0.159124,5004,0,4.86954,0.286351,-12.0771,5004,0
92878324,0.0130448,-0.141597,-0.000600251,5004,0,9.40172,-6.78839,-11.5317,5004,0
92883328,0.031738,-0.27982,-0.230457,5004,0,3.04348,-5.97835,-9.23033,5004,0
92888332,-0.508422,-0.216551,-0.173243,5004,0,-7.08894,1.29147,-7.0101,5004,0
92893336,-0.379036,0.0613866,0.0613224,5004,0,-9.89012,6.71335,-9.19152,5004,0
92898341,0.446137,0.386127,0.175715,5005,0,-2.61778,5.39383,-12.0482,5005,0
92903361,0.356606,0.19023,0.150163,5020,0,7.34018,-0.382514,-12.3984,5020,0
92908348,-0.0477883,-0.206087,-0.0438689,4987,0,9.536,-6.85693,-11.7978,4987,0
92913352,0.0373653,-0.299388,-0.26077,5004,0,0.569508,-4.47836,-8.52844,5004,0
92918356,-0.558365,-0.175089,-0.137702,5004,0,-9.47629,2.85117,-6.7153,5004,0
92923359,-0.200584,0.16226,0.100688,5003,0,-9.54173,6.2541,-9.56121,5003,0
92928363,0.53564,0.421751,0.163123,5004,0,-0.112712,3.9367,-11.9669,5004,0
92933367,0.17166,0.0723603,0.131954,5004,0,9.52921,-2.19157,-12.7386,5004,0
92938372,-0.0204042,-0.255203,-0.0971839,5005,0,8.55521,-6.77636,-11.6093,5005,0
92943376,-0.0252122,-0.286064,-0.260703,5004,0,-2.47331,-2.62624,-7.78907,5004,0
92948379,-0.598498,-0.108818,-0.0779135,5003,0,-10.9254,4.29875,-6.65364,5003,0
92953383,0.0511197,0.268046,0.110297,5004,0,-7.87371,5.62775,-10.2118,5004,0
92958387,0.546761,0.392318,0.167292,5004,0,3.13296,2.73135,-11.9101,5004,0
92963391,-0.0430557,-0.0266648,0.0938058,5004,0,10.8165,-4.025,-13.0169,5004,0
92968395,0.0326224,-0.306323,-0.17674,5004,0,5.84421,-6.06735,-10.7245,5004,0
92973399,-0.176352,-0.26123,-0.234051,5004,0,-6.07099,-0.298254,-7.44581,5004,0
92978403,-0.509154,0.0008384,-0.00654168,5004,0,-11.0964,4.937,-6.90936,5004,0
92983414,0.29105,0.352444,0.113538,5011,0,-4.48002,4.38711,-10.6158,5011,0
92988411,0.413296,0.264884,0.170224,4997,0,6.7089,0.817444,-12.6778,4997,0
92993415,-0.167298,-0.145034,0.0111929,5004,0,10.4612,-5.07024,-13.2236,5004,0
92998419,0.0369325,-0.348978,-0.242133,5004,0,1.62923,-4.02765,-9.85892,5004,0
93003423,-0.333185,-0.148659,-0.155568,5004,0,-9.27567,2.54424,-7.25917,5004,0
93008427,-0.267213,0.144084,0.0763643,5004,0,-9.99704,4.58386,-7.53602,5004,0
93013431,0.488939,0.37076,0.131239,5004,0,-0.35211,3.04695,-10.7624,5004,0
93018435,0.126511,0.128609,0.152013,5004,0,9.74172,-1.68051,-13.5258,5004,0
93023439,-0.158792,-0.270965,-0.110094,5004,0,8.41167,-5.44889,-12.1378,5004,0
93028443,-0.00434799,-0.31718,-0.263444,5004,0,-3.02074,-1.0276,-9.13402,5004,0
93033447,-0.40784,-0.0243805,-0.0365003,5004,0,-10.9196,4.3811,-6.4105,5004,0
93038451,0.101204,0.271493,0.0970294,5004,0,-7.16694,3.58835,-8.43759,5004,0
93043455,0.481526,0.301833,0.154638,5004,0,4.22741,1.29897,-11.5211,5004,0
93048463,-0.147331,-0.0179818,0.0682131,5008,0,10.6431,-3.98527,-13.9817,5008,0
93053463,-0.0644014,-0.33503,-0.22075,5000,0,3.97766,-4.02661,-11.3058,5000,0
93058467,-0.164553,-0.176817,-0.190117,5004,0,-7.28026,2.21969,-8.52324,5004,0
93063471,-0.235885,0.0862632,0.0575311,5004,0,-10.2033,4.49477,-6.54542,5004,0
93068475,0.424489,0.312978,0.100559,5004,0,-2.22634,2.67273,-9.0115,5004,0
93073491,0.236704,0.196453,0.158024,5016,0,8.23101,-1.28975,-13.0675,5016,0
93078483,-0.248559,-0.20814,-0.0765183,4992,0,8.583,-5.12135,-12.6975,4992,0
93083487,-0.0532922,-0.30689,-0.274395,5004,0,-1.70968,-1.01092,-11.0829,5004,0
93088500,-0.213646,-0.0526987,-0.0567848,5013,0,-9.59902,4.45772,-6.77883,5013,0
93093495,0.120527,0.209073,0.075668,4995,0,-6.71381,3.08659,-7.55309,4995,0
93098499,0.459508,0.266916,0.146265,5004,0,3.62563,0.704633,-10.6524,5004,0
93103503,-0.109552,0.00430134,0.0663482,5004,0,9.26949,-3.97816,-13.1688,5004,0
93108507,-0.215735,-0.345462,-0.204301,5004,0,2.9557,-3.30581,-12.2205,5004,0
93113511,-0.127987,-0.12745,-0.178801,5004,0,-6.91401,2.73995,-9.51362,5004,0
93118515,0.00634985,0.0877516,0.0398658,5004,0,-8.41531,4.14114,-6.40012,5004,0
93123519,0.39676,0.232804,0.108814,5004,0,-0.44256,1.82255,-8.67078,5004,0
93128523,0.121057,0.171318,0.120749,5004,0,7.60186,-2.48023,-12.8288,5004,0
93133527,-0.283507,-0.248318,-0.0935023,5004,0,5.32202,-3.84793,-11.951,5004,0
93138531,-0.160955,-0.209496,-0.193143,5004,0,-4.06047,0.485678,-11.6449,5004,0
93143535,0.01012,0.0390813,-0.0140033,5004,0,-8.13576,3.83553,-7.3804,5004,0
93148543,0.279481,0.220962,0.0764341,5008,0,-2.65681,2.37091,-7.52927,5008,0
93153543,0.230273,0.201586,0.137735,5000,0,5.9661,-1.16978,-11.2955,5000,0
93158549,-0.217407,-0.143406,-0.0222529,5006,0,6.21643,-3.33799,-11.4505,5006,0
93163551,-0.244259,-0.27476,-0.172685,5002,0,-2.04381,-0.410901,-12.437,5002,0
93168555,0.00998917,0.0081437,-0.0604135,5004,0,-7.45072,3.30298,-8.9489,5004,0
93173568,0.272968,0.202666,0.0440188,5013,0,-3.90656,2.1734,-7.55717,5013,0
93178563,0.225814,0.178516,0.121273,4995,0,4.26416,-0.725578,-10.2222,4995,0
93183567,-0.177938,-0.0543195,0.0202189,5004,0,6.45505,-3.03487,-11.1804,5004,0
93188573,-0.262908,-0.286145,-0.136666,5006,0,-0.493289,-1.05023,-12.1127,5006,0
93193575,-0.0637283,-0.0495654,-0.0851852,5002,0,-6.85663,2.76139,-9.55675,5002,0
93198585,0.254837,0.162808,0.0153705,5010,0,-4.43049,2.10309,-8.2408,5010,0
93203583,0.232309,0.163686,0.0905562,4998,0,2.97877,-0.0810028,-10.1175,4998,0
93208587,-0.181438,0.0413734,0.04132,5004,0,5.99257,-2.3135,-11.266,5004,0
93213595,-0.196536,-0.271571,-0.0976797,5008,0,0.402022,-0.901822,-10.9017,5008,0
93218595,-0.116685,-0.120181,-0.0898931,5000,0,-5.95378,2.06485,-9.74632,5000,0
93223599,0.191914,0.147708,-0.012767,5004,0,-4.5413,1.58447,-8.90264,5004,0
93228605,0.293291,0.18124,0.0523059,5006,0,2.28026,0.0258842,-10.084,5006,0
93233607,-0.233689,0.0485099,0.0417835,5002,0,5.46278,-1.91135,-11.6389,5002,0
93238611,-0.183248,-0.230674,-0.0656008,5004,0,0.679125,-0.483455,-10.5465,5004,0
93243615,-0.0485698,-0.123281,-0.0762919,5004,0,-5.36669,2.10697,-8.83251,5004,0
93248619,0.112126,0.137695,-0.030331,5004,0,-4.34622,1.16893,-9.01526,5004,0
93253626,0.261017,0.186178,0.0204987,5007,0,1.84892,-0.0801747,-10.3214,5007,0
93258627,-0.212212,0.0394693,0.0499844,5001,0,4.94385,-1.75685,-12.1582,5001,0
93263631,-0.170055,-0.190378,-0.0322282,5004,0,0.804328,-0.273238,-10.9627,5004,0
93268655,-0.0264575,-0.102016,-0.0695982,5024,0,-4.83361,1.75351,-8.10074,5024,0
93273639,0.102211,0.113049,-0.0535103,4984,0,-4.22413,0.868013,-8.58487,4984,0
93278643,0.185576,0.177424,-0.00187749,5004,0,1.55739,-0.0617683,-10.429,5004,0
