timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
92764354,-0.00298712,-0.0,0.00350496,0.0,0.999997,-0.00149356,-2.61743e-06,0.00175248,0.0,0.0,-0.0315152,0,0,0,0,0
92769424,-0.00298712,-0.0,0.00326434,0.0,0.999998,-0.00149356,-2.43774e-06,0.00163217,0.0,0.0,-0.0315152,0,0,0,0,0
92864444,-0.00298712,-0.0,0.00364666,0.0,0.999997,-0.00149355,-2.72324e-06,0.00182333,0.0,0.0,-0.0327273,0,0,0,0,0
92964492,-0.00298712,-0.0,0.0059959,0.0,0.999994,-0.00149355,-4.47761e-06,0.00299794,0.0,0.0,-0.0327273,0,0,0,0,0
93064588,-0.00298712,-0.0,0.00435479,0.0,0.999996,-0.00149355,-3.25206e-06,0.00217739,0.0,0.0,-0.0315152,0,0,0,0,0
93164641,-0.00298712,-0.0,0.00441897,0.0,0.999996,-0.00149355,-3.29999e-06,0.00220948,0.0,0.0,-0.0327273,0,0,0,0,0
93264774,-0.00298712,-0.0,0.00480067,0.0,0.999996,-0.00149355,-3.58503e-06,0.00240033,0.0,0.0,-0.0327273,0,0,0,0,0
93364807,-0.00298712,-0.0,0.00479663,0.0,0.999996,-0.00149355,-3.58201e-06,0.00239831,0.0,0.0,-0.0315152,0,0,0,0,0
93464900,-0.00298712,-0.0,0.00522599,0.0,0.999995,-0.00149355,-3.90265e-06,0.00261299,0.0,0.0,-0.0327273,0,0,0,0,0
93565053,-0.00298712,-0.0,0.00537484,0.0,0.999995,-0.00149355,-4.01381e-06,0.00268741,0.0,0.0,-0.0315152,0,0,0,0,0
93665037,-0.00298712,-0.0,0.00414002,0.0,0.999997,-0.00149355,-3.09168e-06,0.00207001,0.0,0.0,-0.0315152,0,0,0,0,0
93765128,-0.00298712,-0.0,0.00515258,0.0,0.999996,-0.00149355,-3.84783e-06,0.00257628,0.0,0.0,-0.0327273,0,0,0,0,0
93865252,-0.00298712,-0.0,0.00373638,0.0,0.999997,-0.00149355,-2.79025e-06,0.00186819,0.0,0.0,-0.0327273,0,0,0,0,0
93965313,-0.00298712,-0.0,0.00463847,0.0,0.999996,-0.00149355,-3.46391e-06,0.00231923,0.0,0.0,-0.0315152,0,0,0,0,0
94065417,-0.00298712,-0.0,0.00489942,0.0,0.999996,-0.00149355,-3.65878e-06,0.00244971,0.0,0.0,-0.0315152,0,0,0,0,0
94165456,-0.00298712,-0.0,0.00433251,0.0,0.999997,-0.00149355,-3.23542e-06,0.00216625,0.0,0.0,-0.0315152,0,0,0,0,0
94265569,-0.00298712,-0.0,0.00395647,0.0,0.999997,-0.00149355,-2.95461e-06,0.00197823,0.0,0.0,-0.04,0,0,0,0,0
94365597,-0.00298712,-0.0,0.00430468,0.0,0.999997,-0.00149355,-3.21464e-06,0.00215234,0.0,0.0,-0.0509091,0,0,0,0,0
94465737,-0.00298712,-0.0,0.00447009,0.0,0.999996,-0.00149355,-3.33816e-06,0.00223504,0.0,0.0,-0.0678788,0,0,0,0,0
94565758,-0.00298712,-0.0,0.00688761,0.0,0.999993,-0.00149355,-5.14351e-06,0.00344379,0.0,0.0,-0.0812121,0,0,0,0,0
94660843,-0.00298712,-0.0,0.00682669,0.0,0.999993,-0.00149355,-5.09802e-06,0.00341333,0.0,0.0,-0.0836364,0,0,0,0,0
94765926,-0.00298712,-0.0,0.00683076,0.0,0.999993,-0.00149355,-5.10106e-06,0.00341537,0.0,0.0,-0.0824242,0,0,0,0,0
94866009,-0.00298712,-0.0,0.00721035,0.0,0.999992,-0.00149355,-5.38453e-06,0.00360516,0.0,0.0,-0.0812121,0,0,0,0,0
94966162,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.151273,0,0,0,0,0
95066171,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.192,0,0,0,0,0
95161252,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.194036,0,0,0,0,0
95266348,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.204218,0,0,0,0,0
95361414,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.205236,0,0,0,0,0
95466533,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.205236,0,0,0,0,0
95561569,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.206255,0,0,0,0,0
95661658,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.208291,0,0,0,0,0
95766770,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.207273,0,0,0,0,0
95861811,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.205236,0,0,0,0,0
95966879,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.2368,0,0,0,0,0
96061973,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.245964,0,0,0,0,0
96167043,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.255127,0,0,0,0,0
96267130,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.262255,0,0,0,0,0
96362228,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.263273,0,0,0,0,0
96467329,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.264291,0,0,0,0,0
96562402,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.266327,0,0,0,0,0
96667477,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.290764,0,0,0,0,0
96762535,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.297891,0,0,0,0,0
96862625,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.305018,0,0,0,0,0
96962681,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.320291,0,0,0,0,0
97062785,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.327418,0,0,0,0,0
97167875,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.327418,0,0,0,0,0
97262949,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.328436,0,0,0,0,0
97363080,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.324364,0,0,0,0,0
97463094,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.323345,0,0,0,0,0
97563186,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.323345,0,0,0,0,0
97663246,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.329455,0,0,0,0,0
97763350,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.334545,0,0,0,0,0
97863410,-0.00298712,-0.0,0.00654847,0.0,0.999994,-0.00149355,-4.89025e-06,0.00327422,0.0,0.0,-0.3376,0,0,0,0,0
