timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
92746517,92745721,2162698,0.336384,0.216835,0.148045,32.9065,1
92749019,92748223,2162698,0.343122,0.251376,0.119496,32.9065,0
93747318,93746517,2162698,-0.164237,-0.061013,-0.175795,32.9065,0
94748121,94747328,2162698,0.437078,-0.403309,-0.239764,33.0006,0
95748909,95748117,2162698,0.822517,-0.663154,-0.176834,33.0006,0
96747209,96746415,2162698,0.35713,-0.808855,0.109829,32.9065,0
97748012,97747219,2162698,-0.32898,0.120481,-0.0517186,33.0947,0
98748809,98748016,2162698,0.125861,0.817271,-0.146101,33.0006,0
99747119,99746326,2162698,0.387543,0.0839961,0.142479,33.0006,0
100747908,100747116,2162698,0.254758,0.232254,-0.115208,33.0006,0
101748710,101747917,2162698,-0.464908,0.527679,0.0446878,33.0006,0
102749529,102748718,2162698,-0.459555,0.297475,-0.127219,32.9065,0
103747811,103747017,2162698,-0.272788,0.585043,-0.305944,33.0006,0
104748612,104747819,2162698,0.43524,-0.121733,0.0160056,33.0006,0
105749432,105748622,2162698,-0.004048,0.289459,0.0515854,33.0947,0
106750219,106749424,2162698,-0.114942,0.702116,-0.125914,33.0947,0
107746018,107745224,2162698,-0.406718,0.159017,-0.00577906,33.0947,0
108749320,108748527,2162698,0.527492,-0.45351,0.0720385,33.0006,0
109750143,109749333,2162698,-0.0067378,-0.016698,0.0781105,33.0947,0
110745935,110745142,2162698,0.418649,-0.399341,-0.1216,33.0947,0
111746731,111745934,2162698,0.294945,-0.26328,0.161574,33.0947,0
112747534,112746737,2162698,-0.694286,0.200057,0.003542,33.0947,0
113748345,113747541,2162698,-0.00367516,-0.221202,0.0633566,33.1888,0
114746636,114745843,2162698,-0.79,-0.244425,0.0461526,33.1888,0
115747442,115746648,2162698,-0.0284159,-0.901587,0.208312,33.1888,0
116748245,116747452,2162698,-0.688614,-0.130149,0.0613592,33.0947,0
117746547,117745755,2162698,0.254412,-0.192147,-0.0590423,33.1888,0
118747362,118746559,2162698,0.082558,0.165009,-0.152652,33.1888,0
119748157,119747364,2162698,0.245197,0.245863,0.0563525,33.0947,0
120748960,120748167,2162698,0.151427,-0.205516,0.0414654,33.0947,0
121747271,121746469,2162698,0.0334759,-0.2232,-0.0370978,33.0947,0
122748075,122747278,2162698,-0.578678,0.232041,-0.180056,33.1888,0
123746395,123745575,2162698,0.0598412,-0.404161,0.157739,33.0947,0
124747171,124746379,2162698,-0.254119,0.77,0.0209591,33.1888,0
125747977,125747182,2162698,-0.575589,-0.236888,0.00679106,33.0947,0
126748778,126747986,2162698,0.423096,-0.0595483,-0.0735565,33.1888,0
127747080,127746287,2162698,-0.00460727,-0.0402137,-0.0463656,33.1418,0
